jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_5b8d0f16-1eab-4c09-9915-fcd4545846da.h5_8,Jogador_9ae2e37d-af79-4b43-a422-4878347a95e7.h5_5,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_3,Jogador_48fe3493-f2dc-42a4-b653-b962ce5c2694.h5_0,Jogador_651bff5e-1c1c-4501-994f-26386828fd88.h5_-2,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-7,Jogador_76114243-8543-44b1-ae8b-c05c3b119975.h5_-7,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_-8,Jogador_0b01dc67-2308-47cc-acfa-e17d76612046.h5_-9,Jogador_4c0efb15-3780-45f9-b580-059bded59525.h5_-12,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-15,Jogador_99df38ee-1b39-41ca-aa91-26c568ae1472.h5_-19,Jogador_0af993f9-4293-484f-91cb-6b8275415694.h5_-21,Jogador_efa241bd-288f-4726-a398-bf24533283a8.h5_-23,Jogador_0c85fbf8-5e49-4513-b4f2-f6e049be7644.h5_-24,Jogador_b451d90a-e06a-4edc-8392-bd2b9ac801fd.h5_-2,Jogador_fb5fbfbc-e851-43ab-b125-ecc779134211.h5_-12,Jogador_e9be725b-8203-42fc-ab87-314bda035561.h5_-14,Jogador_60a0a58d-dbe2-4136-91cc-c94e93d21cfd.h5_-15,Jogador_cd3a4e72-f805-4b4c-8db8-1305375261e1.h5_-16,Jogador_439f21b9-724c-49d6-a81e-f9d1acfd548d.h5_-25,Jogador_dbf87c9b-3b7a-424d-890c-2a4c41f0a414.h5_-25,Jogador_5f65d597-8997-4a40-91ec-615bacd4e635.h5_-28,Jogador_d30fa652-a293-4438-b82c-96b3a0e75c00.h5_-30,Jogador_d886b170-3b75-429e-985b-95345ad5cc29.h5_-33,Jogador_67837177-5336-4088-84f0-dfd5fffd166c.h5_-35,Jogador_6b57168c-c8a4-4078-ba60-89af74310e87.h5_-37,Jogador_d5ad6934-95b2-453b-8b6b-3c12105e5ec7.h5_-38,Jogador_0e537cad-f9e1-49b7-bf54-5bd7e37d5b45.h5_-40,Jogador_053e41d0-91fe-4113-94d3-1830a0cfcef9.h5_-45
Jogador_9ae2e37d-af79-4b43-a422-4878347a95e7.h5_6,Jogador_48fe3493-f2dc-42a4-b653-b962ce5c2694.h5_3,Jogador_0b01dc67-2308-47cc-acfa-e17d76612046.h5_2,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_1,Jogador_d8aaebde-2efe-49d0-8250-209ae39ac60b.h5_-1,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_-2,Jogador_ecdc059d-b779-47e2-bc51-c39b35621dc2.h5_-6,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_-6,Jogador_4c0efb15-3780-45f9-b580-059bded59525.h5_-7,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-15,Jogador_a9c33e46-ec0f-4eba-9eac-df53232b62a1.h5_-16,Jogador_ab9158d2-0782-4b91-924c-94e43d29a8a3.h5_-17,Jogador_efa241bd-288f-4726-a398-bf24533283a8.h5_-24,Jogador_0af993f9-4293-484f-91cb-6b8275415694.h5_-25,Jogador_f888e5f9-9ff2-4a16-9e53-5230c70f8a7c.h5_-26,Jogador_5b8d0f16-1eab-4c09-9915-fcd4545846da.h5_-9,Jogador_0923feaa-7600-4507-9ab2-d2a6b4ac4050.h5_-15,Jogador_651bff5e-1c1c-4501-994f-26386828fd88.h5_-17,Jogador_0c85fbf8-5e49-4513-b4f2-f6e049be7644.h5_-17,Jogador_76114243-8543-44b1-ae8b-c05c3b119975.h5_-18,Jogador_02889412-5840-49b7-b1d8-f12069a7d702.h5_-27,Jogador_3c14e57b-eed8-44ef-9e2b-39ae951d91dc.h5_-27,Jogador_f61ab9d5-d73f-4463-a87d-132ced0192a0.h5_-30,Jogador_c4f82b0e-82f7-4aef-9948-f7114d671192.h5_-30,Jogador_99df38ee-1b39-41ca-aa91-26c568ae1472.h5_-30,Jogador_228cceb0-ea9c-4cc0-9c71-445edeea5c71.h5_-31,Jogador_e873ca14-8e48-4554-bdd7-7b24f6ffc299.h5_-31,Jogador_5006e252-55a1-4aa0-9e77-17dc4d2cb843.h5_-36,Jogador_7be83166-da7a-40cd-b12d-96bc3010859f.h5_-42,Jogador_a687d524-c9a6-47a5-ae4c-c8de3705c236.h5_-53
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_10,Jogador_fda0b7ff-dc10-4217-a3df-aed9cf8bdf48.h5_5,Jogador_f63b8d4e-bf2a-4818-888f-bb10c8782899.h5_0,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_0,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-1,Jogador_9ae2e37d-af79-4b43-a422-4878347a95e7.h5_-7,Jogador_ecdc059d-b779-47e2-bc51-c39b35621dc2.h5_-8,Jogador_d8aaebde-2efe-49d0-8250-209ae39ac60b.h5_-8,Jogador_0b01dc67-2308-47cc-acfa-e17d76612046.h5_-9,Jogador_b2daad60-8dd6-4847-a48b-8a1b654ed681.h5_-11,Jogador_48fe3493-f2dc-42a4-b653-b962ce5c2694.h5_-12,Jogador_5106976d-0b8d-4044-a6c7-42c85d54cc01.h5_-16,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-18,Jogador_a9c33e46-ec0f-4eba-9eac-df53232b62a1.h5_-21,Jogador_f888e5f9-9ff2-4a16-9e53-5230c70f8a7c.h5_-25,Jogador_2be8f0bd-3e0c-4c24-bff3-f080469398b4.h5_-8,Jogador_1e0d1853-a020-4a38-8c32-231bf98fb3c7.h5_-14,Jogador_3f430c1b-2bb0-4a48-b635-44bbf60783be.h5_-15,Jogador_4c0efb15-3780-45f9-b580-059bded59525.h5_-15,Jogador_146a2a50-b266-48af-809a-7270d806cfc0.h5_-17,Jogador_7db30ad2-8f88-4a99-b686-ef4eddb9b28e.h5_-19,Jogador_ab9158d2-0782-4b91-924c-94e43d29a8a3.h5_-20,Jogador_2f6305e6-c3cc-4266-ad7f-20964a6a42b1.h5_-25,Jogador_efa241bd-288f-4726-a398-bf24533283a8.h5_-29,Jogador_0af993f9-4293-484f-91cb-6b8275415694.h5_-32,Jogador_13ef1caf-8722-476e-a48d-b91c6a328284.h5_-33,Jogador_0fef5ad5-176e-4847-8cd8-794aa736d4c3.h5_-37,Jogador_e9b53d6e-ecdc-4847-932d-10bac4992ef4.h5_-44,Jogador_d408e24e-98fe-4146-a5b2-f0630f0b0bb1.h5_-46,Jogador_5a2645f0-e818-4945-a4b2-db702355e876.h5_-52
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_9,Jogador_fda0b7ff-dc10-4217-a3df-aed9cf8bdf48.h5_4,Jogador_3106254f-b7d7-47e3-8f8e-3be96709c5a5.h5_-2,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-3,Jogador_32803a14-dfa8-4266-b4db-6ab5ad048d6d.h5_-5,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-6,Jogador_9ae2e37d-af79-4b43-a422-4878347a95e7.h5_-8,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_-9,Jogador_fb39b94f-1a8c-4115-92bc-c95e116c0ad3.h5_-11,Jogador_b2daad60-8dd6-4847-a48b-8a1b654ed681.h5_-14,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-15,Jogador_f63b8d4e-bf2a-4818-888f-bb10c8782899.h5_-16,Jogador_a9c33e46-ec0f-4eba-9eac-df53232b62a1.h5_-16,Jogador_5012247c-3451-4e07-8f6a-9c98ba432a44.h5_-18,Jogador_41b3fc8f-5c26-49b2-a888-5a08eb820cc6.h5_-19,Jogador_48fe3493-f2dc-42a4-b653-b962ce5c2694.h5_-13,Jogador_0b01dc67-2308-47cc-acfa-e17d76612046.h5_-13,Jogador_ecdc059d-b779-47e2-bc51-c39b35621dc2.h5_-14,Jogador_dbdf2d73-6118-4b3f-b3ab-04bf5580257f.h5_-16,Jogador_dbff895c-b30e-417c-ad9f-29d57b014c4d.h5_-17,Jogador_d8aaebde-2efe-49d0-8250-209ae39ac60b.h5_-18,Jogador_904856bc-4814-45ad-ad0a-14b516a3c9f8.h5_-20,Jogador_75010474-b944-498d-87da-a90b9ce06a34.h5_-21,Jogador_8380e8df-6b52-47e6-916a-86f7d9300698.h5_-28,Jogador_a4f922d7-2107-47a6-b660-db7b1768bded.h5_-30,Jogador_5106976d-0b8d-4044-a6c7-42c85d54cc01.h5_-36,Jogador_a595f193-8dd2-4521-bb06-d1b71c143ca9.h5_-37,Jogador_b0938f2f-e009-4d63-baf5-2b405276043d.h5_-38,Jogador_f888e5f9-9ff2-4a16-9e53-5230c70f8a7c.h5_-39,Jogador_65f915c9-0298-469a-b947-fa2e19f1adde.h5_-46
Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_1,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-2,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_-2,Jogador_3106254f-b7d7-47e3-8f8e-3be96709c5a5.h5_-3,Jogador_fda0b7ff-dc10-4217-a3df-aed9cf8bdf48.h5_-5,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-5,Jogador_10aa0315-bcc7-4306-8716-63300d130949.h5_-6,Jogador_32803a14-dfa8-4266-b4db-6ab5ad048d6d.h5_-7,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-8,Jogador_41b3fc8f-5c26-49b2-a888-5a08eb820cc6.h5_-13,Jogador_bc92fbb6-f6d4-44c8-8ad2-e8f00502b18b.h5_-14,Jogador_ee5706d9-bf98-4819-8a8a-db7689ce2801.h5_-14,Jogador_fd896d6a-88e0-41fd-a194-bb151040f5ef.h5_-16,Jogador_b2daad60-8dd6-4847-a48b-8a1b654ed681.h5_-19,Jogador_c9d7bc02-0eea-4126-b988-72e0148a79ce.h5_-19,Jogador_e8774f0e-3148-4be3-84ac-57bfca82a178.h5_-6,Jogador_d4279c2b-a1ae-4682-a5cd-b5fb2ad8fb2d.h5_-14,Jogador_d69efc18-48e3-44d8-933f-36756b3fed59.h5_-16,Jogador_fb39b94f-1a8c-4115-92bc-c95e116c0ad3.h5_-21,Jogador_9ae2e37d-af79-4b43-a422-4878347a95e7.h5_-21,Jogador_5012247c-3451-4e07-8f6a-9c98ba432a44.h5_-24,Jogador_356079ed-2267-4101-a7f1-bc3966fdfeb7.h5_-24,Jogador_f63b8d4e-bf2a-4818-888f-bb10c8782899.h5_-25,Jogador_f77cad61-1736-4dea-9c98-1209e5f4dec3.h5_-27,Jogador_e5dde6fb-c942-4a81-848f-e5ea3dc3cedc.h5_-27,Jogador_a9c33e46-ec0f-4eba-9eac-df53232b62a1.h5_-27,Jogador_67793e19-275a-4f1a-ac12-7740eabdede3.h5_-30,Jogador_08d2f816-8afc-4ca3-8fcb-5e8e8a2caf29.h5_-30,Jogador_274b2097-1e5f-4608-bd6c-06e84a63f954.h5_-32,Jogador_3f8b7db0-5f25-4a79-8b41-a90fb87877bc.h5_-44
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_8,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_7,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_0,Jogador_fda0b7ff-dc10-4217-a3df-aed9cf8bdf48.h5_-2,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_-5,Jogador_3106254f-b7d7-47e3-8f8e-3be96709c5a5.h5_-5,Jogador_cd823fc8-6416-42e6-918c-8cb5d3ecd14c.h5_-8,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-10,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-12,Jogador_32803a14-dfa8-4266-b4db-6ab5ad048d6d.h5_-15,Jogador_fd896d6a-88e0-41fd-a194-bb151040f5ef.h5_-18,Jogador_bc92fbb6-f6d4-44c8-8ad2-e8f00502b18b.h5_-19,Jogador_673de012-ea1b-4b49-ad6e-b6af685b9bc2.h5_-19,Jogador_41b3fc8f-5c26-49b2-a888-5a08eb820cc6.h5_-19,Jogador_4be86721-44fe-4635-ab36-6fc4f41e37c8.h5_-22,Jogador_ee5706d9-bf98-4819-8a8a-db7689ce2801.h5_-10,Jogador_10aa0315-bcc7-4306-8716-63300d130949.h5_-19,Jogador_b5fc25ca-33dc-4b36-bad3-34b46c22b1f8.h5_-23,Jogador_fb866b0a-4c51-445c-bd1d-e71d3835ca48.h5_-23,Jogador_6d61022d-5b23-45fe-9c77-6e29dbb52402.h5_-23,Jogador_803f1358-e01d-40ce-a646-b79325b08a1f.h5_-24,Jogador_31eacd80-9a62-48c3-9e17-93c088e27eab.h5_-24,Jogador_3caad1df-90f7-4cf9-884a-288928866271.h5_-25,Jogador_b2daad60-8dd6-4847-a48b-8a1b654ed681.h5_-26,Jogador_c9d7bc02-0eea-4126-b988-72e0148a79ce.h5_-26,Jogador_4130e569-1ab3-4073-a830-2cc99afeb51c.h5_-26,Jogador_dd359ee6-6b4e-45b1-93bc-84c19065fadc.h5_-29,Jogador_1898e875-f903-4aca-ae20-c0a7c6fd2900.h5_-32,Jogador_84450984-24ca-4064-8eae-3bb558485a37.h5_-35,Jogador_86058825-df41-46d9-aa8b-4cf7aece3126.h5_-56
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_9,Jogador_5d18bd83-9826-4d3b-82ff-032e33608c15.h5_-1,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-1,Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_-2,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-4,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_-4,Jogador_7afe4c50-e64d-48e9-8bc6-d16fd71f989c.h5_-5,Jogador_1a2d1b9e-5940-4cb6-8ed8-1a0514c7cc7a.h5_-6,Jogador_41b3fc8f-5c26-49b2-a888-5a08eb820cc6.h5_-7,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_-12,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-12,Jogador_59fc2980-4558-4aa4-ae1e-3010fd9234cb.h5_-13,Jogador_b28ca45f-cd98-408d-9d21-7829ddbbb80e.h5_-17,Jogador_796c5f43-5d37-4118-a14d-3b8111c6b7e2.h5_-19,Jogador_977f994f-03a8-4e3e-a91d-ee6c847d6ff1.h5_-27,Jogador_cd823fc8-6416-42e6-918c-8cb5d3ecd14c.h5_-13,Jogador_91f91b5b-8929-4d49-a259-bb58c00ee47f.h5_-16,Jogador_3106254f-b7d7-47e3-8f8e-3be96709c5a5.h5_-19,Jogador_be535597-fe81-458a-b31f-9afd05cabc0c.h5_-19,Jogador_fda0b7ff-dc10-4217-a3df-aed9cf8bdf48.h5_-22,Jogador_4be86721-44fe-4635-ab36-6fc4f41e37c8.h5_-26,Jogador_7a954bdf-d178-442c-8515-0361736a4f1f.h5_-26,Jogador_fd896d6a-88e0-41fd-a194-bb151040f5ef.h5_-27,Jogador_673de012-ea1b-4b49-ad6e-b6af685b9bc2.h5_-28,Jogador_d5e07f8a-4c64-4f89-ba4e-e3ee98a8baae.h5_-29,Jogador_bc92fbb6-f6d4-44c8-8ad2-e8f00502b18b.h5_-29,Jogador_32803a14-dfa8-4266-b4db-6ab5ad048d6d.h5_-30,Jogador_a996c2f9-1a05-49bb-a95d-f8d5c5df273b.h5_-39,Jogador_f0b7e190-6899-4755-a50c-ba649d57eab1.h5_-48,Jogador_fa091a39-a81d-4de0-90dd-61707797439b.h5_-53
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_13,Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_2,Jogador_7afe4c50-e64d-48e9-8bc6-d16fd71f989c.h5_1,Jogador_9d146ce0-3849-4a6e-bb89-aafd550818bc.h5_-3,Jogador_5d18bd83-9826-4d3b-82ff-032e33608c15.h5_-4,Jogador_a0058f30-8387-4eae-ad1f-9fc77ad5116e.h5_-4,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_-7,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-7,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-9,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-12,Jogador_1a2d1b9e-5940-4cb6-8ed8-1a0514c7cc7a.h5_-13,Jogador_35edd65e-2144-4e95-9866-379faf81eb6c.h5_-18,Jogador_b28ca45f-cd98-408d-9d21-7829ddbbb80e.h5_-24,Jogador_14f5a805-51e0-4892-a267-6aa957d10600.h5_-29,Jogador_a3a0a000-f6a0-41c9-8468-4fd97def81e3.h5_-33,Jogador_41b3fc8f-5c26-49b2-a888-5a08eb820cc6.h5_-6,Jogador_9b8a28a7-5157-43e7-a1f8-a50756c7c984.h5_-6,Jogador_f93d4d88-4d53-452d-b74c-3174493a2937.h5_-17,Jogador_66842056-260b-46c6-842d-c6e70edfe866.h5_-19,Jogador_b7d4eb65-4707-4005-953f-c5cb5da6ae13.h5_-22,Jogador_9e632bc8-e09e-4868-94cf-8549fdc67653.h5_-23,Jogador_ab044cce-5b11-4c5f-915f-c4be5d5cf00e.h5_-24,Jogador_59fc2980-4558-4aa4-ae1e-3010fd9234cb.h5_-27,Jogador_475e9a74-d4a2-4a75-a58f-09d1b05c2956.h5_-29,Jogador_a6752cfd-83b4-4353-a22c-148ce03f0e4e.h5_-30,Jogador_977f994f-03a8-4e3e-a91d-ee6c847d6ff1.h5_-35,Jogador_796c5f43-5d37-4118-a14d-3b8111c6b7e2.h5_-35,Jogador_d30716b4-7b6a-4832-a4fc-ea8855e6f2c6.h5_-35,Jogador_25d49d5f-8f5f-4b6f-a089-3bc17aa38160.h5_-39,Jogador_c37abc14-cd6e-4189-92c2-3da1bcd0c33d.h5_-41
Jogador_05b5800a-fbd8-4158-a04e-7abebcc771a8.h5_4,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_1,Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_0,Jogador_dd6912ea-b83c-4924-a9ca-b1b8211603f1.h5_-5,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_-6,Jogador_1ea81248-0e68-4471-b6f9-efebd3715bb0.h5_-10,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-11,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-12,Jogador_b1cc29ab-d476-492c-982c-e64ead178444.h5_-12,Jogador_a0058f30-8387-4eae-ad1f-9fc77ad5116e.h5_-13,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-13,Jogador_35edd65e-2144-4e95-9866-379faf81eb6c.h5_-16,Jogador_a822ada8-7397-4110-9917-773ae41cd262.h5_-24,Jogador_5bc6e9ed-bea8-4e9d-bb27-b9dc15e9fac9.h5_-25,Jogador_b28ca45f-cd98-408d-9d21-7829ddbbb80e.h5_-29,Jogador_5d18bd83-9826-4d3b-82ff-032e33608c15.h5_-10,Jogador_7afe4c50-e64d-48e9-8bc6-d16fd71f989c.h5_-12,Jogador_9d146ce0-3849-4a6e-bb89-aafd550818bc.h5_-15,Jogador_d8134c3e-3d6e-4aac-b097-18b304f27390.h5_-16,Jogador_1076da95-a8ef-4ebf-a03c-f97a9cebcde8.h5_-18,Jogador_df5a09af-b4b2-4c58-b46c-dfaea0c94b1b.h5_-19,Jogador_1a2d1b9e-5940-4cb6-8ed8-1a0514c7cc7a.h5_-23,Jogador_0b110f91-ff85-4137-b715-ea743d3b6261.h5_-24,Jogador_5eed1bf1-87de-4b20-9296-21858a0f1deb.h5_-27,Jogador_653653ca-a7ff-4ff5-ab1b-e22e504499da.h5_-31,Jogador_a3a0a000-f6a0-41c9-8468-4fd97def81e3.h5_-32,Jogador_3bd7370f-b7d8-4110-be34-46fafa7c67f8.h5_-33,Jogador_7a734b60-63e3-4191-8d5a-acee8b524f2c.h5_-36,Jogador_14f5a805-51e0-4892-a267-6aa957d10600.h5_-39,Jogador_7ed846bf-9a0b-4f27-a053-f9dd30c17082.h5_-45
Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_5,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_3,Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_1,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-1,Jogador_73bdad2d-d785-43a2-ab87-c39d95dec9a4.h5_-1,Jogador_05b5800a-fbd8-4158-a04e-7abebcc771a8.h5_-3,Jogador_b1cc29ab-d476-492c-982c-e64ead178444.h5_-9,Jogador_bdceee0c-9186-46c3-aa98-2ae68eb7e49f.h5_-10,Jogador_1ea81248-0e68-4471-b6f9-efebd3715bb0.h5_-13,Jogador_5d28802e-c521-4487-ba1d-851893383a3e.h5_-14,Jogador_a0058f30-8387-4eae-ad1f-9fc77ad5116e.h5_-15,Jogador_d6e127b2-96f5-4ad5-89d6-ceaac5067967.h5_-16,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-16,Jogador_a822ada8-7397-4110-9917-773ae41cd262.h5_-17,Jogador_b28ca45f-cd98-408d-9d21-7829ddbbb80e.h5_-24,Jogador_27d2542d-5a14-4360-841d-4bb7e51fa4ad.h5_-8,Jogador_20fa1b65-17e6-41d3-8784-1fedbfd244b8.h5_-9,Jogador_4bbc44ab-face-4c01-a55e-edd7fd6ea4c9.h5_-12,Jogador_917bd83a-7964-44ff-a8ca-4ca74f30ac90.h5_-15,Jogador_7eed1d78-c7f4-4927-99be-d226b4eaa21c.h5_-19,Jogador_dd6912ea-b83c-4924-a9ca-b1b8211603f1.h5_-20,Jogador_b2c3971c-e092-4b9a-b091-9b2bd9bab184.h5_-22,Jogador_35edd65e-2144-4e95-9866-379faf81eb6c.h5_-24,Jogador_29e2212d-8ae2-428c-8bdd-329981340580.h5_-28,Jogador_5bc6e9ed-bea8-4e9d-bb27-b9dc15e9fac9.h5_-28,Jogador_1fd18376-4e7c-4032-b339-3687f890ee41.h5_-38,Jogador_204fd69d-4409-4bec-8330-c3655b9c0d0f.h5_-39,Jogador_c002a240-df4b-449b-97e3-7dd875a256b6.h5_-40,Jogador_6d64d9b4-98ea-464d-92df-6a5e8085530a.h5_-56,Jogador_ca66431e-f1f6-4e34-9cd1-653a379174e5.h5_-59
Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_5,Jogador_5c04fcbd-f0d6-48e9-a035-30f0c654a7ee.h5_5,Jogador_bdceee0c-9186-46c3-aa98-2ae68eb7e49f.h5_-7,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-7,Jogador_1ea81248-0e68-4471-b6f9-efebd3715bb0.h5_-7,Jogador_fd015b3f-d355-41a2-b20e-be8680415457.h5_-9,Jogador_264c02d8-78b1-4957-8f02-9701bb48fa1f.h5_-10,Jogador_ddead870-f724-417b-8411-afeec675994f.h5_-10,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_-10,Jogador_438e56bc-6e38-4a31-a49a-e744cedd3857.h5_-12,Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_-13,Jogador_a822ada8-7397-4110-9917-773ae41cd262.h5_-14,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-17,Jogador_73bdad2d-d785-43a2-ab87-c39d95dec9a4.h5_-18,Jogador_d6e127b2-96f5-4ad5-89d6-ceaac5067967.h5_-19,Jogador_5d28802e-c521-4487-ba1d-851893383a3e.h5_-14,Jogador_58872576-81c2-438f-97fe-d2452d43e668.h5_-16,Jogador_7dd90778-8f40-4e4e-9cbb-5370e5f309bc.h5_-18,Jogador_05b5800a-fbd8-4158-a04e-7abebcc771a8.h5_-19,Jogador_a0058f30-8387-4eae-ad1f-9fc77ad5116e.h5_-19,Jogador_b28ca45f-cd98-408d-9d21-7829ddbbb80e.h5_-22,Jogador_f8314afa-e9dc-41e8-9a42-a669590baf8a.h5_-26,Jogador_0ce419dd-920e-40b2-9395-7cee0239bd1c.h5_-26,Jogador_57498d21-f8dd-4906-b567-aee1fc867438.h5_-27,Jogador_b1cc29ab-d476-492c-982c-e64ead178444.h5_-28,Jogador_752ae8f8-8e12-4666-80a9-4267b079c294.h5_-29,Jogador_3873545b-513e-4909-afa4-fc23fd5f1781.h5_-32,Jogador_0eea192c-ad3c-4c91-a457-576135daa81b.h5_-37,Jogador_ebcb055a-ca24-4554-a3d1-55fccc73a167.h5_-38,Jogador_a73a0e7f-088a-4ce4-a8ba-4a8cc8d0a927.h5_-39
Jogador_46d80bd2-8310-4752-ab97-a6dd5be77549.h5_4,Jogador_fe723cfd-a169-474c-8a06-61eecd0024de.h5_0,Jogador_cddaa02b-8b96-4341-b5b5-d16f7d2bbdc2.h5_-1,Jogador_bdceee0c-9186-46c3-aa98-2ae68eb7e49f.h5_-4,Jogador_9543318b-e20f-40a1-a337-eedcc83ddfe6.h5_-4,Jogador_928dce29-37a0-4940-ade8-23ebf992e50d.h5_-5,Jogador_5c04fcbd-f0d6-48e9-a035-30f0c654a7ee.h5_-6,Jogador_42264886-3925-4571-a977-b6b0ca05768e.h5_-8,Jogador_1ea81248-0e68-4471-b6f9-efebd3715bb0.h5_-8,Jogador_285949d5-7a2c-48a1-b67e-dc993b10a1b4.h5_-11,Jogador_c98139b4-5d38-4567-8331-1d238672b36e.h5_-14,Jogador_1cec49c3-9c74-435a-b5ab-af0a045fd5ab.h5_-14,Jogador_264c02d8-78b1-4957-8f02-9701bb48fa1f.h5_-15,Jogador_22a1c8ed-95a2-4675-aed4-5763d7a35438.h5_-17,Jogador_438e56bc-6e38-4a31-a49a-e744cedd3857.h5_-18,Jogador_1fb78c21-6095-41a2-bd29-d71abf24a9df.h5_-9,Jogador_3a3f35cf-067f-4cdb-8178-b6af021f14cb.h5_-14,Jogador_406575f5-436b-4d91-b3ee-65ebe1ae58c2.h5_-19,Jogador_59cde4ab-2597-4fb7-9764-e7154fce83f4.h5_-21,Jogador_039c4756-3038-40e9-a1f7-afc69f708368.h5_-22,Jogador_fd015b3f-d355-41a2-b20e-be8680415457.h5_-23,Jogador_73bdad2d-d785-43a2-ab87-c39d95dec9a4.h5_-23,Jogador_ddead870-f724-417b-8411-afeec675994f.h5_-24,Jogador_a822ada8-7397-4110-9917-773ae41cd262.h5_-25,Jogador_00c10aed-88ad-42b1-975a-9a260b18787e.h5_-27,Jogador_d6e127b2-96f5-4ad5-89d6-ceaac5067967.h5_-27,Jogador_b077879f-b536-4f92-95b0-39a606e242ee.h5_-31,Jogador_44cc3f8e-0015-4f9a-80ab-131207bffb99.h5_-34,Jogador_70d330e2-0c89-4577-a376-0f06e25e6484.h5_-42,Jogador_f31582c0-6284-4e3a-8bbb-dd3b77295dec.h5_-43
