jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_2,Jogador_8e288c00-6a3e-4307-a9f2-a15fbd7e6755.h5_-3,Jogador_6d8cb01e-5da7-4969-86af-24cca052f0a8.h5_-3,Jogador_d80667ae-086e-4b26-8a19-74e33af89a29.h5_-3,Jogador_03e9aa44-4b74-4f45-9c59-c79a142831a1.h5_-3,Jogador_bb62472a-a43d-477a-84eb-5aad161eab32.h5_-3,Jogador_a3c5fef5-bc3f-423d-a03c-c94d71e968cf.h5_-3,Jogador_122db664-4b60-4007-8dd5-617be627c310.h5_-5,Jogador_924daa26-218f-4f1d-be20-214108d05f9f.h5_-7,Jogador_0093e6db-9150-41bd-bd36-aafe2662a53e.h5_-7,Jogador_f989ff0e-5421-42cb-b189-5c2020cfbd84.h5_-7,Jogador_2576b06b-cef3-4826-96c3-dbad3cb1c93e.h5_-7,Jogador_d051842b-916f-42a0-8ebe-3d4b52e3992b.h5_-7,Jogador_1db37a6e-d858-46fa-97d0-f10424bfd63b.h5_-7,Jogador_f8cdddc2-9fb3-4228-b73f-6dca60846911.h5_-9,Jogador_15053697-8301-4512-883e-a89a6a9a6d36.h5_-11,Jogador_37f7cec8-3219-43bb-bbd4-5a3fe7c999c3.h5_-12,Jogador_15c19c76-b489-4263-824c-1157ed77aaff.h5_-13,Jogador_6b95790c-aef6-45b2-bf21-4b5451497af8.h5_-13,Jogador_bf161202-f754-4a27-b84e-7561a234fbfc.h5_-22,Jogador_773bb3f8-efe6-45f1-8c10-47d4d0e60393.h5_-25,Jogador_218c5e4d-f99d-4fc4-91ed-6c30af466dec.h5_-28,Jogador_08c8bbdd-7f8c-486d-9c04-62b09d1a339c.h5_-29,Jogador_5e338481-7919-41e1-981f-0d89552c33f7.h5_-29,Jogador_031d9c45-9cb3-4c3a-ac41-f034ad2e9f6e.h5_-29,Jogador_585bd93a-62f0-4152-9653-b75dbde54126.h5_-32,Jogador_80e988db-93be-4247-ad6c-dec64f16891f.h5_-42,Jogador_0edfc9a5-ade4-42bf-8278-180ac97f5c41.h5_-92,Jogador_a1c35648-ea89-41ca-a8d9-dbc96bfc50a7.h5_-92,Jogador_e2f5fcbb-589f-4643-9343-0e8684b58b27.h5_-108
Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-4,Jogador_1f1a9499-4599-46be-8977-3ada8536ea03.h5_-15,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-16,Jogador_0093e6db-9150-41bd-bd36-aafe2662a53e.h5_-17,Jogador_2576b06b-cef3-4826-96c3-dbad3cb1c93e.h5_-17,Jogador_032295c3-6fe8-4ee0-bce0-4ff8c52324ca.h5_-17,Jogador_adf4acaf-8238-4be3-9d56-d71cee51e940.h5_-17,Jogador_8e288c00-6a3e-4307-a9f2-a15fbd7e6755.h5_-17,Jogador_6d8cb01e-5da7-4969-86af-24cca052f0a8.h5_-17,Jogador_d051842b-916f-42a0-8ebe-3d4b52e3992b.h5_-17,Jogador_1db37a6e-d858-46fa-97d0-f10424bfd63b.h5_-17,Jogador_d054e75c-dfcc-43fd-8a3a-39bb501fb4e5.h5_-17,Jogador_d80667ae-086e-4b26-8a19-74e33af89a29.h5_-17,Jogador_03e9aa44-4b74-4f45-9c59-c79a142831a1.h5_-17,Jogador_3ac2acd6-beb7-42b8-af87-63f46cd15137.h5_-17,Jogador_03472eb9-ccd1-4286-9f2b-1829e4380db7.h5_-17,Jogador_bb62472a-a43d-477a-84eb-5aad161eab32.h5_-17,Jogador_a3c5fef5-bc3f-423d-a03c-c94d71e968cf.h5_-17,Jogador_924daa26-218f-4f1d-be20-214108d05f9f.h5_-19,Jogador_9b4583bb-6c8a-4dcf-b1c6-bea5104ab6ed.h5_-19,Jogador_122db664-4b60-4007-8dd5-617be627c310.h5_-19,Jogador_f989ff0e-5421-42cb-b189-5c2020cfbd84.h5_-19,Jogador_75e48f16-638d-4171-936a-2657ca772e9d.h5_-19,Jogador_d1e74153-f356-4604-aed1-d9728e229a8b.h5_-20,Jogador_f8cdddc2-9fb3-4228-b73f-6dca60846911.h5_-20,Jogador_c6036c97-66ff-4e74-899a-88abe39d5a2d.h5_-42,Jogador_af73bbe7-11fa-453e-ad1d-13e8365f3c0e.h5_-44,Jogador_0925af2f-5ee5-42bf-955b-8a3aa3695945.h5_-46,Jogador_8e62add2-af0a-4127-a8df-448f06922e73.h5_-51,Jogador_02ad877c-d4f6-467a-9753-76670298c667.h5_-103
Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_-1,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-1,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-8,Jogador_f61d5381-b2d9-4ffa-aea7-f67eddac637a.h5_-10,Jogador_0093e6db-9150-41bd-bd36-aafe2662a53e.h5_-10,Jogador_ee66dc11-a148-45dc-9d58-d366a7e0dd59.h5_-10,Jogador_2576b06b-cef3-4826-96c3-dbad3cb1c93e.h5_-10,Jogador_032295c3-6fe8-4ee0-bce0-4ff8c52324ca.h5_-10,Jogador_8e288c00-6a3e-4307-a9f2-a15fbd7e6755.h5_-10,Jogador_3ac2acd6-beb7-42b8-af87-63f46cd15137.h5_-10,Jogador_aace342f-7b23-4496-acfb-39bee5fdd746.h5_-12,Jogador_1f1a9499-4599-46be-8977-3ada8536ea03.h5_-12,Jogador_adf4acaf-8238-4be3-9d56-d71cee51e940.h5_-12,Jogador_a45badee-bca3-4def-8397-831ab9a28380.h5_-12,Jogador_5ecd5e8c-c3ac-40c6-8fea-7d314392a058.h5_-12,Jogador_7e696a7a-f160-4640-88fe-0dbbcd02fcf4.h5_-12,Jogador_6d8cb01e-5da7-4969-86af-24cca052f0a8.h5_-12,Jogador_d051842b-916f-42a0-8ebe-3d4b52e3992b.h5_-12,Jogador_1db37a6e-d858-46fa-97d0-f10424bfd63b.h5_-12,Jogador_d054e75c-dfcc-43fd-8a3a-39bb501fb4e5.h5_-12,Jogador_d9aad756-e61b-43bd-ad79-23a3f3f5c257.h5_-12,Jogador_d80667ae-086e-4b26-8a19-74e33af89a29.h5_-12,Jogador_03e9aa44-4b74-4f45-9c59-c79a142831a1.h5_-12,Jogador_3c349ca8-6c4b-4b1c-9983-2017a4779638.h5_-23,Jogador_b93be61d-9802-43c1-8000-4e7ddd6b887b.h5_-38,Jogador_f4102dcf-e6cd-43e4-a04d-3ad0f72301f0.h5_-44,Jogador_cf44ea45-08b5-4bf5-b4a1-96c7ee43c5e2.h5_-47,Jogador_e9192070-9f57-4134-8036-e61def8ecbef.h5_-94,Jogador_e5698c5d-3299-4ce9-aecb-9ea11effedfb.h5_-94,Jogador_0a683f73-7f6d-44c6-a5de-ff195b9ef483.h5_-100
Jogador_7dcd1e96-3daf-48b8-94c1-44066ea9dc60.h5_15,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_-6,Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_-7,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-7,Jogador_aace342f-7b23-4496-acfb-39bee5fdd746.h5_-12,Jogador_3a40afcf-9dd9-4660-97d8-ffc9911fd96b.h5_-12,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-13,Jogador_0093e6db-9150-41bd-bd36-aafe2662a53e.h5_-14,Jogador_ee66dc11-a148-45dc-9d58-d366a7e0dd59.h5_-14,Jogador_daee4d66-8e23-4ffb-92c6-4510b1509d39.h5_-14,Jogador_4baeaf9d-149d-4ec5-87cb-0fccd73594f2.h5_-14,Jogador_2576b06b-cef3-4826-96c3-dbad3cb1c93e.h5_-14,Jogador_032295c3-6fe8-4ee0-bce0-4ff8c52324ca.h5_-14,Jogador_adf4acaf-8238-4be3-9d56-d71cee51e940.h5_-14,Jogador_5ecd5e8c-c3ac-40c6-8fea-7d314392a058.h5_-14,Jogador_8e288c00-6a3e-4307-a9f2-a15fbd7e6755.h5_-14,Jogador_7dde16cb-a7ca-4b8e-8cb5-4a09486dbe12.h5_-14,Jogador_3ac2acd6-beb7-42b8-af87-63f46cd15137.h5_-14,Jogador_8d30935a-d045-4420-851e-edc520d18429.h5_-15,Jogador_f61d5381-b2d9-4ffa-aea7-f67eddac637a.h5_-16,Jogador_1f1a9499-4599-46be-8977-3ada8536ea03.h5_-16,Jogador_1d114728-3b12-40c7-8997-8408dbda6804.h5_-16,Jogador_fc886ea4-6d38-48d4-89a5-9ccdafa1f62d.h5_-18,Jogador_a45badee-bca3-4def-8397-831ab9a28380.h5_-18,Jogador_4af5e366-67b8-421c-9cb2-47889fe81483.h5_-34,Jogador_6a3a22ae-381b-4c6d-97c7-927c81ec0db3.h5_-34,Jogador_cc7159ab-4409-4669-b9ca-9044ee62a7e8.h5_-39,Jogador_4f160ae4-36c1-421b-bdd8-1606f405ed37.h5_-40,Jogador_9c4fe006-1ebd-4053-b660-438c910a8fe9.h5_-43,Jogador_d810756a-e456-4e48-8bcd-a0a63fc2c6a3.h5_-96
Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_24,Jogador_7dcd1e96-3daf-48b8-94c1-44066ea9dc60.h5_17,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_0,Jogador_7d90788b-6727-47b4-b19d-8676561e11c5.h5_-2,Jogador_ebf88fcb-6c49-42d2-8da5-695bbcfe8ccb.h5_-2,Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_-2,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-2,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-13,Jogador_7ec935cb-c556-40e1-af20-9f0955b57e52.h5_-14,Jogador_9d0e7043-75d7-4685-bd9b-ba2ad3a3962e.h5_-14,Jogador_daee4d66-8e23-4ffb-92c6-4510b1509d39.h5_-14,Jogador_d27c1ff3-59d9-46b4-bfc4-a0095cddfa29.h5_-15,Jogador_3a40afcf-9dd9-4660-97d8-ffc9911fd96b.h5_-16,Jogador_aace342f-7b23-4496-acfb-39bee5fdd746.h5_-18,Jogador_4baeaf9d-149d-4ec5-87cb-0fccd73594f2.h5_-18,Jogador_032295c3-6fe8-4ee0-bce0-4ff8c52324ca.h5_-18,Jogador_747973bd-0b00-4b66-a754-ab22d9ceb7c1.h5_-19,Jogador_ee66dc11-a148-45dc-9d58-d366a7e0dd59.h5_-19,Jogador_6a3a71fc-789e-4661-b5e5-1b1c94c711d3.h5_-19,Jogador_5ecd5e8c-c3ac-40c6-8fea-7d314392a058.h5_-19,Jogador_5cc4784e-89cb-4058-a493-f4d0f78d2983.h5_-20,Jogador_d26e08c9-65c2-4ced-bb45-f9e563c286c0.h5_-20,Jogador_57b20071-b72e-40a6-8627-6df4094889c4.h5_-20,Jogador_2576b06b-cef3-4826-96c3-dbad3cb1c93e.h5_-20,Jogador_adf4acaf-8238-4be3-9d56-d71cee51e940.h5_-20,Jogador_0093e6db-9150-41bd-bd36-aafe2662a53e.h5_-21,Jogador_88f5b84c-5efd-44a9-a442-cc05c45762b9.h5_-32,Jogador_891e3b6c-042a-4fad-9d51-34b56946fe0b.h5_-54,Jogador_8b9d9db3-d337-4512-adf3-25ce67b45431.h5_-70,Jogador_f4a9165a-291d-49f4-825c-2db3bb91af42.h5_-74
Jogador_2e3943e3-96c8-4893-9825-98a24af494dd.h5_10,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_10,Jogador_7dcd1e96-3daf-48b8-94c1-44066ea9dc60.h5_6,Jogador_af06de70-a22c-4dc6-a854-e797389f9215.h5_4,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_-3,Jogador_ebf88fcb-6c49-42d2-8da5-695bbcfe8ccb.h5_-6,Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_-6,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-6,Jogador_59e16b79-aebd-4a18-bff0-2887d487d9d1.h5_-9,Jogador_7ec935cb-c556-40e1-af20-9f0955b57e52.h5_-9,Jogador_9d0e7043-75d7-4685-bd9b-ba2ad3a3962e.h5_-9,Jogador_daee4d66-8e23-4ffb-92c6-4510b1509d39.h5_-9,Jogador_be27c6f2-e6e8-426c-a2bb-bf443dfab626.h5_-10,Jogador_aace342f-7b23-4496-acfb-39bee5fdd746.h5_-10,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-10,Jogador_d27c1ff3-59d9-46b4-bfc4-a0095cddfa29.h5_-12,Jogador_3a40afcf-9dd9-4660-97d8-ffc9911fd96b.h5_-12,Jogador_7d90788b-6727-47b4-b19d-8676561e11c5.h5_-13,Jogador_b79b7b94-e24c-441e-b6cc-9ec3527d3853.h5_-13,Jogador_5640fffd-4747-4320-a1f4-2f04f1f959cf.h5_-14,Jogador_4baeaf9d-149d-4ec5-87cb-0fccd73594f2.h5_-14,Jogador_2e80da60-060a-4632-9fb7-3029a163f987.h5_-16,Jogador_f9d31af6-9f21-4af9-beb4-2f169292abbe.h5_-18,Jogador_c4e2a690-f591-4fba-9072-a0b89d46dacf.h5_-20,Jogador_45641a4c-c2be-433a-89d4-914f7046abaf.h5_-23,Jogador_8fcb58e9-ca5e-4e46-9bb8-140ec9a63c40.h5_-26,Jogador_7d457e89-1849-43cc-bf5e-23aba9ceb8a0.h5_-29,Jogador_9cde4762-61f7-4a72-a310-3d95de454615.h5_-36,Jogador_de00ff44-638a-45a5-8d74-c1ccb4ee12b4.h5_-41,Jogador_174477da-2f51-4483-a63b-c640c79b6ea9.h5_-56
Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_6,Jogador_2e3943e3-96c8-4893-9825-98a24af494dd.h5_6,Jogador_61548895-433d-4bc0-87b4-8a9d8dcdefe2.h5_6,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_6,Jogador_3a19ddc0-2631-4810-8cb8-e9319deade2d.h5_5,Jogador_18a8a287-6cb9-4c45-b461-ba4d76eae4f8.h5_2,Jogador_3bdea10c-610f-4150-9754-3e0fc7dff576.h5_2,Jogador_af06de70-a22c-4dc6-a854-e797389f9215.h5_-7,Jogador_7dcd1e96-3daf-48b8-94c1-44066ea9dc60.h5_-7,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_-9,Jogador_280c9108-ab26-45a7-8b9c-98792bdf8298.h5_-13,Jogador_ebf88fcb-6c49-42d2-8da5-695bbcfe8ccb.h5_-15,Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_-15,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_-15,Jogador_6e5f257d-9c7b-4cea-8d4a-7db4eb618267.h5_-17,Jogador_59e16b79-aebd-4a18-bff0-2887d487d9d1.h5_-17,Jogador_743a3e25-9eb9-46ec-ad0a-8963b3613485.h5_-17,Jogador_9d0e7043-75d7-4685-bd9b-ba2ad3a3962e.h5_-17,Jogador_daee4d66-8e23-4ffb-92c6-4510b1509d39.h5_-17,Jogador_cf1f17f7-504c-4e41-a5bc-e389bb4bd459.h5_-23,Jogador_be27c6f2-e6e8-426c-a2bb-bf443dfab626.h5_-23,Jogador_10b8da53-3bf3-4180-a480-547cd67cd2b9.h5_-23,Jogador_aace342f-7b23-4496-acfb-39bee5fdd746.h5_-23,Jogador_1a02bc80-9dd9-48d0-aa51-78a8885a6ff2.h5_-23,Jogador_9b1dec46-c327-45e7-9361-5dac26561327.h5_-24,Jogador_7ec935cb-c556-40e1-af20-9f0955b57e52.h5_-26,Jogador_a549f210-d51f-484b-b629-0227b3e8b73c.h5_-27,Jogador_a8c20bc4-13af-4192-a142-86d65ee658d2.h5_-31,Jogador_03dd59bf-8556-432c-a63c-f167385647f9.h5_-31,Jogador_e4f5d603-a926-41ef-8cef-6f8d47f84b1b.h5_-36
Jogador_12a639ca-cbe9-48ef-89a4-9c8d95eb275b.h5_7,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_7,Jogador_e9f6f89b-4bf6-4572-ad6d-cf03e55de88c.h5_6,Jogador_e35e00e0-2977-4da1-b6b6-58e4f46676fa.h5_6,Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_5,Jogador_1aac69d8-570d-40eb-adaf-32200802074f.h5_5,Jogador_2e3943e3-96c8-4893-9825-98a24af494dd.h5_5,Jogador_3a19ddc0-2631-4810-8cb8-e9319deade2d.h5_5,Jogador_8e8c45c8-1b0b-4c40-95d9-9d30e883a0fc.h5_5,Jogador_a5b760b9-5d6a-47af-9243-f97948cc4011.h5_5,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_5,Jogador_3bdea10c-610f-4150-9754-3e0fc7dff576.h5_5,Jogador_61548895-433d-4bc0-87b4-8a9d8dcdefe2.h5_4,Jogador_18a8a287-6cb9-4c45-b461-ba4d76eae4f8.h5_3,Jogador_5f987020-a263-45a1-a9d1-1cd13c7fe3f4.h5_2,Jogador_ebf88fcb-6c49-42d2-8da5-695bbcfe8ccb.h5_2,Jogador_a13d83f0-5208-4da2-bedc-62d47d9a0826.h5_2,Jogador_f8c62798-fc91-4e02-9640-ffc88d5bb979.h5_2,Jogador_280c9108-ab26-45a7-8b9c-98792bdf8298.h5_-2,Jogador_7dcd1e96-3daf-48b8-94c1-44066ea9dc60.h5_-2,Jogador_af06de70-a22c-4dc6-a854-e797389f9215.h5_-3,Jogador_54cb2367-43a4-4c51-a8b2-9f92437b5d63.h5_-4,Jogador_12154ce3-d320-494f-8dcd-b854dc7c2a99.h5_-5,Jogador_6e1d74e0-2d4f-4e14-b01c-a536893fb784.h5_-6,Jogador_6e5f257d-9c7b-4cea-8d4a-7db4eb618267.h5_-13,Jogador_58b0cf4c-91e1-4863-8013-a07e875cdf17.h5_-32,Jogador_eeafe039-64b5-46bd-ac39-dc965ec2dd9b.h5_-38,Jogador_8cca1dff-5d66-4125-a694-7ba2c55f938a.h5_-48,Jogador_a648535d-1531-49b7-9793-dda3a1063a70.h5_-61,Jogador_8bb8bad5-d44b-4ad9-a2ec-f4f72989c75f.h5_-82
Jogador_6b6d5d3f-6c81-4236-81f6-3e69a0d07ded.h5_3,Jogador_a6b3ac66-2f0e-4da0-ba23-db603afeb6e2.h5_3,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_3,Jogador_a5b760b9-5d6a-47af-9243-f97948cc4011.h5_2,Jogador_a6787475-4af4-4847-93fe-1d062d76dbf3.h5_1,Jogador_6864ed25-a8ad-4afd-aad5-8006cd4f6024.h5_1,Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_1,Jogador_1aac69d8-570d-40eb-adaf-32200802074f.h5_1,Jogador_e35e00e0-2977-4da1-b6b6-58e4f46676fa.h5_1,Jogador_8e8c45c8-1b0b-4c40-95d9-9d30e883a0fc.h5_1,Jogador_715bef9d-bf01-4f16-b5c8-27c973f976e6.h5_1,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_1,Jogador_3bdea10c-610f-4150-9754-3e0fc7dff576.h5_1,Jogador_3c324810-da53-4a31-91e2-3ecc529152af.h5_0,Jogador_e9f6f89b-4bf6-4572-ad6d-cf03e55de88c.h5_0,Jogador_5f987020-a263-45a1-a9d1-1cd13c7fe3f4.h5_0,Jogador_430c093f-2c04-47b5-a0e7-c1d9e397a0f3.h5_0,Jogador_4aaf1cc2-0fb5-464c-98aa-9170ead9486c.h5_0,Jogador_e0de3c32-603f-4c25-8ce9-cf1d446c7b11.h5_0,Jogador_fb427f42-4892-40af-983e-82ef635a5300.h5_0,Jogador_3a19ddc0-2631-4810-8cb8-e9319deade2d.h5_0,Jogador_f39c3574-e3f6-4b85-80a2-e85787fcc32f.h5_-1,Jogador_2e3943e3-96c8-4893-9825-98a24af494dd.h5_-1,Jogador_61548895-433d-4bc0-87b4-8a9d8dcdefe2.h5_-1,Jogador_bcd1a74c-9880-4db2-9574-d51d3daa74f7.h5_-1,Jogador_76f49c38-6032-4b12-9454-29e63d7a32ee.h5_-3,Jogador_12a639ca-cbe9-48ef-89a4-9c8d95eb275b.h5_-3,Jogador_de5de715-e8bd-49b3-9f9f-fc8598e560c7.h5_-9,Jogador_18a8a287-6cb9-4c45-b461-ba4d76eae4f8.h5_-11,Jogador_3cac9003-22b4-4e78-a71c-8ad807602a3c.h5_-30
Jogador_8bd74a88-fcfb-495f-b215-7a7ba240deab.h5_8,Jogador_6b6d5d3f-6c81-4236-81f6-3e69a0d07ded.h5_7,Jogador_a5b760b9-5d6a-47af-9243-f97948cc4011.h5_6,Jogador_6864ed25-a8ad-4afd-aad5-8006cd4f6024.h5_5,Jogador_1aac69d8-570d-40eb-adaf-32200802074f.h5_5,Jogador_e35e00e0-2977-4da1-b6b6-58e4f46676fa.h5_4,Jogador_715bef9d-bf01-4f16-b5c8-27c973f976e6.h5_4,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_4,Jogador_e9f6f89b-4bf6-4572-ad6d-cf03e55de88c.h5_3,Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_3,Jogador_8638d356-8c70-487f-9d6f-abb9f41dee56.h5_3,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_3,Jogador_cfc7946a-861a-4d82-a29e-039adaa3bae8.h5_2,Jogador_a6787475-4af4-4847-93fe-1d062d76dbf3.h5_2,Jogador_bf121d5e-9c1d-429c-b57b-598d5b65f4e7.h5_2,Jogador_8c1a80de-c0f0-44e0-aa50-0653bd8d4522.h5_2,Jogador_9e1945f7-1e59-40c2-8d7e-d444ccc89e75.h5_2,Jogador_755cc67e-2fa3-40e8-b0c0-e79da5b8ee92.h5_2,Jogador_a6b3ac66-2f0e-4da0-ba23-db603afeb6e2.h5_2,Jogador_8e8c45c8-1b0b-4c40-95d9-9d30e883a0fc.h5_2,Jogador_3bdea10c-610f-4150-9754-3e0fc7dff576.h5_2,Jogador_af22bbe8-2b7e-430f-be1a-594288aec18a.h5_1,Jogador_bfe45488-0023-4c29-87c4-311fe059cf94.h5_1,Jogador_3c324810-da53-4a31-91e2-3ecc529152af.h5_0,Jogador_40f9e23b-e192-4ba7-aaac-64ed09c66bf2.h5_-1,Jogador_40578e1a-b5bb-41a6-8452-048a5c788082.h5_-26,Jogador_8f04d9ed-8b8c-48e3-bab9-0dcc585c175b.h5_-38,Jogador_061ba374-d513-47ee-b0b4-36398a07fa61.h5_-47,Jogador_2de8ad57-5d44-46bc-a470-0a07c4dbe549.h5_-50,Jogador_5f179cf7-7e7c-462e-af1b-5a7a4782f90f.h5_-63
Jogador_736e4696-52b0-449f-a6bf-44192ad67031.h5_4,Jogador_8bd74a88-fcfb-495f-b215-7a7ba240deab.h5_3,Jogador_e9f6f89b-4bf6-4572-ad6d-cf03e55de88c.h5_3,Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_3,Jogador_e35e00e0-2977-4da1-b6b6-58e4f46676fa.h5_3,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_3,Jogador_cfd55e4f-46d5-4996-89c9-2586ef24446a.h5_2,Jogador_6b6d5d3f-6c81-4236-81f6-3e69a0d07ded.h5_2,Jogador_a6787475-4af4-4847-93fe-1d062d76dbf3.h5_2,Jogador_1aac69d8-570d-40eb-adaf-32200802074f.h5_2,Jogador_da76c88e-a76d-4fc0-b1c1-11e86f7041da.h5_2,Jogador_d61b3fff-1742-4d12-97d9-cfe99c405ff0.h5_2,Jogador_a5b760b9-5d6a-47af-9243-f97948cc4011.h5_2,Jogador_715bef9d-bf01-4f16-b5c8-27c973f976e6.h5_2,Jogador_8638d356-8c70-487f-9d6f-abb9f41dee56.h5_2,Jogador_c4440ffb-da39-42a5-9e80-d13198414b67.h5_2,Jogador_b0ad5b45-921d-43a4-8cfa-61831797a049.h5_2,Jogador_60ba4f36-e1e5-4549-a2b5-ee0c6e5294b9.h5_1,Jogador_6864ed25-a8ad-4afd-aad5-8006cd4f6024.h5_1,Jogador_8f6cd636-9880-4cfd-b0e1-017e959c1894.h5_1,Jogador_6876495f-9baf-474e-a55e-cf79c599e85f.h5_1,Jogador_359c7251-f60a-496f-9f84-4eed2f74465c.h5_0,Jogador_cfc7946a-861a-4d82-a29e-039adaa3bae8.h5_-1,Jogador_fada89e9-8bfa-4506-b0d7-e4d3ee506c2f.h5_-1,Jogador_bf121d5e-9c1d-429c-b57b-598d5b65f4e7.h5_-2,Jogador_f2937c67-5ea7-4044-8897-2831abda9446.h5_-2,Jogador_a7981eb5-9569-4969-85da-302a9a934593.h5_-3,Jogador_facdd409-5dbf-4918-9417-7ac8130514bd.h5_-17,Jogador_fc7f0630-675a-4abc-8a88-86a6820291f9.h5_-20,Jogador_3de90d89-7137-4576-a2db-2081d8d40925.h5_-68
Jogador_cd701373-c984-49b6-af34-4cf85980dc18.h5_11,Jogador_c9b540b2-f752-497c-97f2-b0c9ab8201a9.h5_6,Jogador_86155c55-ad65-4fa5-8f17-459552b54c2c.h5_4,Jogador_e35e00e0-2977-4da1-b6b6-58e4f46676fa.h5_4,Jogador_a5b760b9-5d6a-47af-9243-f97948cc4011.h5_4,Jogador_8638d356-8c70-487f-9d6f-abb9f41dee56.h5_4,Jogador_ffce10e4-9c48-4bb2-91c9-5bc2576a3001.h5_4,Jogador_aed597a4-9df2-42ad-ae25-2715c21175fa.h5_3,Jogador_8bd74a88-fcfb-495f-b215-7a7ba240deab.h5_3,Jogador_cfd55e4f-46d5-4996-89c9-2586ef24446a.h5_3,Jogador_6b6d5d3f-6c81-4236-81f6-3e69a0d07ded.h5_3,Jogador_a6787475-4af4-4847-93fe-1d062d76dbf3.h5_3,Jogador_446d1292-5622-423e-a832-41d182fd234d.h5_3,Jogador_1aac69d8-570d-40eb-adaf-32200802074f.h5_3,Jogador_d61b3fff-1742-4d12-97d9-cfe99c405ff0.h5_3,Jogador_f54bde7c-f5f6-4903-9c95-d55292be2884.h5_3,Jogador_715bef9d-bf01-4f16-b5c8-27c973f976e6.h5_3,Jogador_afd7562f-8066-4e42-80f5-87ce7b11380c.h5_3,Jogador_18ed4298-e026-4e49-9427-6b9aa471f337.h5_2,Jogador_917fbe14-7c3c-4003-b745-8e10593686f2.h5_1,Jogador_add9e518-ff68-4c3d-b23e-5ef79625649e.h5_1,Jogador_e9f6f89b-4bf6-4572-ad6d-cf03e55de88c.h5_1,Jogador_195627e1-c580-4a5f-9ced-d301cc3e07c9.h5_1,Jogador_736e4696-52b0-449f-a6bf-44192ad67031.h5_1,Jogador_da76c88e-a76d-4fc0-b1c1-11e86f7041da.h5_1,Jogador_65a9d565-f080-4379-9c53-f6eaa89a8c8b.h5_0,Jogador_95bb727d-741d-45e5-b9ab-c23f6c8cfecd.h5_-13,Jogador_d6b56c4c-3eb1-43dd-9b8c-25e025b03803.h5_-49,Jogador_3e64692e-23d1-4f46-ada0-ded2d622b25e.h5_-55,Jogador_9578d69b-3081-4200-a61c-727a16015b68.h5_-64
