jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_df53e445-4a2c-497a-92a3-e4f3cde631c9.h5_4,Jogador_a1d53bbe-ec2b-418b-9180-1c041240b39a.h5_4,Jogador_82b9578a-01be-4ff2-98a8-aa192efa799f.h5_3,Jogador_3cee999c-351b-409e-a97e-183caeffc4b9.h5_3,Jogador_9bda0ec9-23a1-4699-8d27-a9957bfaa084.h5_3,Jogador_8162221e-f78d-4bb0-9a28-d18aec7e6813.h5_2,Jogador_639b62ab-962a-4a81-88b1-e2137bdd5b13.h5_1,Jogador_00b65720-f083-4539-ad1f-059ba8422a1f.h5_0,Jogador_3c5a2792-de15-4761-bee1-9089e28e3c84.h5_0,Jogador_1a35c96f-8d0a-46ad-a286-844aa62b8678.h5_0,Jogador_70e6d39c-2964-40e0-9d04-5e838f5946bb.h5_0,Jogador_acc31332-b6ef-4c0c-906e-b520439944a7.h5_-1,Jogador_36212359-47d3-4cc1-8a72-9df3816d1f69.h5_-1,Jogador_4fac4afd-422f-47b8-94d9-e54c1b4bcaef.h5_-1,Jogador_c0cf7391-0f70-436c-af9e-9fe7f1d2c887.h5_-2,Jogador_8511fe42-4a69-4f73-9af0-5c232034e35c.h5_-3,Jogador_90838d59-8160-4009-8840-cf9df46bf2d0.h5_-3,Jogador_d2c64136-3b5e-4fe2-b083-e173466e4e05.h5_-3,Jogador_fe6b5260-20c0-4299-ae5c-d890f0f413e4.h5_-4,Jogador_fef6f559-5751-43f8-bafc-b2745a35a022.h5_-4,Jogador_13a09c3c-799e-4397-8885-187823b242d4.h5_-5,Jogador_bbca0034-f901-4990-9b84-138b3d75d059.h5_-6,Jogador_4e94154e-86a5-44fe-a79b-3fc46e924f74.h5_-6,Jogador_e7956b76-1147-480d-9c99-bf8d22b526cc.h5_-7,Jogador_a69b7d5b-8f31-4e30-a1f7-d1bfa46868a6.h5_-8,Jogador_442ca372-e124-4e90-a20d-505eeacd70f8.h5_-9,Jogador_a7753124-bcad-4cdd-b891-2b36c29ace9b.h5_-11,Jogador_0fbd272e-11d7-4605-ac23-ef2888be4aae.h5_-13,Jogador_1a191155-3138-4e64-8eb3-076226bc59f1.h5_-13,Jogador_a191afec-15f0-49da-af16-0ccefd54941b.h5_-17
Jogador_3cee999c-351b-409e-a97e-183caeffc4b9.h5_7,Jogador_3c5a2792-de15-4761-bee1-9089e28e3c84.h5_5,Jogador_c58a6bd3-1d6d-4ba2-8309-cdeabe848d89.h5_4,Jogador_c0cf7391-0f70-436c-af9e-9fe7f1d2c887.h5_4,Jogador_70e6d39c-2964-40e0-9d04-5e838f5946bb.h5_3,Jogador_643f1529-c4f3-4077-86ad-428c173f7673.h5_2,Jogador_c36ba988-8594-4fe2-898f-8887820c79e7.h5_2,Jogador_df53e445-4a2c-497a-92a3-e4f3cde631c9.h5_0,Jogador_36212359-47d3-4cc1-8a72-9df3816d1f69.h5_-1,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_-1,Jogador_82b9578a-01be-4ff2-98a8-aa192efa799f.h5_-1,Jogador_499eb70b-42ea-4afc-b6d9-02ed6cc73a72.h5_-1,Jogador_4fac4afd-422f-47b8-94d9-e54c1b4bcaef.h5_-1,Jogador_00b65720-f083-4539-ad1f-059ba8422a1f.h5_-2,Jogador_acc31332-b6ef-4c0c-906e-b520439944a7.h5_-2,Jogador_8cc67f8b-ba3d-4b01-a2e6-7d284306b2f0.h5_-2,Jogador_639b62ab-962a-4a81-88b1-e2137bdd5b13.h5_-2,Jogador_1a35c96f-8d0a-46ad-a286-844aa62b8678.h5_-3,Jogador_7a646080-8e16-46b4-823c-e91ec641d004.h5_-4,Jogador_8162221e-f78d-4bb0-9a28-d18aec7e6813.h5_-5,Jogador_a8b92596-294d-4700-9b47-924247b43a5a.h5_-5,Jogador_7cecc6ca-ccb7-4462-8b98-297a3749fc91.h5_-8,Jogador_a1d53bbe-ec2b-418b-9180-1c041240b39a.h5_-9,Jogador_0f580f32-4742-4e70-ba38-9c8477dbe01a.h5_-10,Jogador_4707131b-fd12-4bc7-bc98-3feb3ac310c0.h5_-11,Jogador_86877b59-8ff2-4174-b631-ca3f324e4577.h5_-12,Jogador_1b17dc96-ca60-4971-86af-595ffd4115bc.h5_-13,Jogador_43261387-10d5-4140-8114-c871ec1a5771.h5_-15,Jogador_9bda0ec9-23a1-4699-8d27-a9957bfaa084.h5_-15,Jogador_376d09db-6f9c-4c8b-8c86-912a732372df.h5_-16
Jogador_c58a6bd3-1d6d-4ba2-8309-cdeabe848d89.h5_7,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_4,Jogador_00b65720-f083-4539-ad1f-059ba8422a1f.h5_1,Jogador_30126e99-d2da-469f-9eb9-eb601ff8fd58.h5_1,Jogador_82b9578a-01be-4ff2-98a8-aa192efa799f.h5_1,Jogador_63dc3a66-491d-4606-aced-c2ce8f33cc41.h5_0,Jogador_70e6d39c-2964-40e0-9d04-5e838f5946bb.h5_0,Jogador_20af0d63-3a14-493b-8b0d-bc964c9ba48e.h5_-1,Jogador_3b4648d2-5cae-4698-939b-fdfcdcf4bf1c.h5_-1,Jogador_cff36005-ba5f-46e7-8113-64e17164d107.h5_-1,Jogador_643f1529-c4f3-4077-86ad-428c173f7673.h5_-2,Jogador_fd1f4b85-3126-4805-85a8-fc2ed444513a.h5_-3,Jogador_fc25d168-9337-4b33-aef2-3a8376c42062.h5_-3,Jogador_df53e445-4a2c-497a-92a3-e4f3cde631c9.h5_-3,Jogador_25d478f1-39e5-4451-bc68-7e4e67640cc1.h5_-3,Jogador_c0cf7391-0f70-436c-af9e-9fe7f1d2c887.h5_-3,Jogador_4e83cc49-c798-48f9-98c3-39d343dc88d2.h5_-4,Jogador_781711fb-bf03-4d05-a366-ccca200863c5.h5_-4,Jogador_c36ba988-8594-4fe2-898f-8887820c79e7.h5_-5,Jogador_a38beb11-4924-4449-971d-06cdfd2cade5.h5_-5,Jogador_3c5a2792-de15-4761-bee1-9089e28e3c84.h5_-6,Jogador_4fac4afd-422f-47b8-94d9-e54c1b4bcaef.h5_-6,Jogador_499eb70b-42ea-4afc-b6d9-02ed6cc73a72.h5_-8,Jogador_fdd442aa-b720-4f08-a6ec-44481c3a46ff.h5_-8,Jogador_1086a6e8-179d-496e-b61e-aca29860af8c.h5_-9,Jogador_acc31332-b6ef-4c0c-906e-b520439944a7.h5_-10,Jogador_36212359-47d3-4cc1-8a72-9df3816d1f69.h5_-10,Jogador_da664ebc-5c4e-4990-b136-42e2f37621fe.h5_-11,Jogador_3cee999c-351b-409e-a97e-183caeffc4b9.h5_-11,Jogador_b25327b4-8178-4498-8452-5b7afd200762.h5_-13
Jogador_122ed5b0-cad2-4934-8fd4-d4e0115d6835.h5_3,Jogador_70e6d39c-2964-40e0-9d04-5e838f5946bb.h5_3,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_2,Jogador_fd1f4b85-3126-4805-85a8-fc2ed444513a.h5_0,Jogador_c54ff65b-f246-490f-9722-1f7505952a9c.h5_0,Jogador_30126e99-d2da-469f-9eb9-eb601ff8fd58.h5_0,Jogador_eeff0879-ebef-42f7-88e3-78317dff0860.h5_0,Jogador_f7474928-926a-4a5a-9e81-01dddd89df2a.h5_-1,Jogador_c58a6bd3-1d6d-4ba2-8309-cdeabe848d89.h5_-1,Jogador_df53e445-4a2c-497a-92a3-e4f3cde631c9.h5_-2,Jogador_fe776a5b-7b9f-45ca-9fff-f4b36f84df10.h5_-3,Jogador_82448e16-9bba-4282-b7f4-2d9055b2da3e.h5_-3,Jogador_fc25d168-9337-4b33-aef2-3a8376c42062.h5_-3,Jogador_0f2029dc-2f40-414f-940b-4dade091e455.h5_-4,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_-4,Jogador_20af0d63-3a14-493b-8b0d-bc964c9ba48e.h5_-5,Jogador_643f1529-c4f3-4077-86ad-428c173f7673.h5_-5,Jogador_3b4648d2-5cae-4698-939b-fdfcdcf4bf1c.h5_-5,Jogador_97a3befa-8e5a-44b4-a7e3-0ae4d3f002de.h5_-5,Jogador_580760ca-e495-4dc3-b77f-c10d8ab8911e.h5_-5,Jogador_82b9578a-01be-4ff2-98a8-aa192efa799f.h5_-5,Jogador_ffd36aef-c995-45c3-a4cb-3167c3250eb1.h5_-5,Jogador_63dc3a66-491d-4606-aced-c2ce8f33cc41.h5_-6,Jogador_00b65720-f083-4539-ad1f-059ba8422a1f.h5_-6,Jogador_6c138a0f-6357-4a7e-88a0-020761e54cd8.h5_-6,Jogador_c517179b-11e0-4e20-b7f9-d03e220125fa.h5_-7,Jogador_cff36005-ba5f-46e7-8113-64e17164d107.h5_-7,Jogador_25d478f1-39e5-4451-bc68-7e4e67640cc1.h5_-8,Jogador_ad216ed7-24b6-4208-bead-3122788b828f.h5_-12,Jogador_414f8dac-2e31-40eb-a9df-4df9ab705c19.h5_-13
Jogador_3eeb442a-6b9c-4944-99f5-7a9d59df7656.h5_6,Jogador_c54ff65b-f246-490f-9722-1f7505952a9c.h5_3,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_2,Jogador_122ed5b0-cad2-4934-8fd4-d4e0115d6835.h5_2,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_2,Jogador_f7474928-926a-4a5a-9e81-01dddd89df2a.h5_0,Jogador_ae26636b-3d65-4248-9077-e9d9d7df15d9.h5_0,Jogador_ad6f329d-d617-4ae1-aa00-87c300fb61b7.h5_0,Jogador_82448e16-9bba-4282-b7f4-2d9055b2da3e.h5_0,Jogador_fd1f4b85-3126-4805-85a8-fc2ed444513a.h5_-1,Jogador_30126e99-d2da-469f-9eb9-eb601ff8fd58.h5_-1,Jogador_fc25d168-9337-4b33-aef2-3a8376c42062.h5_-2,Jogador_c146aa20-4de4-4ae9-b91e-061072abe70f.h5_-2,Jogador_014579da-67ec-43f3-a353-d8bbfe668fc4.h5_-3,Jogador_6da13efa-fdc0-4a4c-8d5a-c2b50cd3e82d.h5_-3,Jogador_58780af1-ea22-4852-93ba-8b4e78802cd5.h5_-4,Jogador_eeff0879-ebef-42f7-88e3-78317dff0860.h5_-4,Jogador_56069217-8650-4b1a-9c7c-262f1cd9e7b8.h5_-5,Jogador_52ef58ba-f8aa-4540-8b6e-0998ae24bc84.h5_-5,Jogador_8bda4dca-a0c7-4fdb-8e48-9383359044c0.h5_-5,Jogador_c58a6bd3-1d6d-4ba2-8309-cdeabe848d89.h5_-6,Jogador_0f2029dc-2f40-414f-940b-4dade091e455.h5_-6,Jogador_590947aa-ca86-4f13-b044-c7c9ca367480.h5_-6,Jogador_70e6d39c-2964-40e0-9d04-5e838f5946bb.h5_-6,Jogador_37f77b47-1394-43fe-bbca-02074bbff16c.h5_-7,Jogador_caf19a19-a9a3-4e78-a89d-512c72d48191.h5_-8,Jogador_595ca8d0-8c05-47e5-bf61-2698e8744ad0.h5_-9,Jogador_fe776a5b-7b9f-45ca-9fff-f4b36f84df10.h5_-11,Jogador_9b78fb10-7996-43c8-bd32-1718396e8a9f.h5_-11,Jogador_df53e445-4a2c-497a-92a3-e4f3cde631c9.h5_-11
Jogador_6c9e225d-77f9-4880-94ca-c3f42da3a7eb.h5_7,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_6,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_4,Jogador_3eeb442a-6b9c-4944-99f5-7a9d59df7656.h5_2,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_1,Jogador_c6310829-bd38-4cc0-8b26-65b7f3612ce5.h5_0,Jogador_ad6f329d-d617-4ae1-aa00-87c300fb61b7.h5_0,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_0,Jogador_ae26636b-3d65-4248-9077-e9d9d7df15d9.h5_-1,Jogador_af297aab-19fe-44f6-ae92-fd18ff3648f4.h5_-1,Jogador_587da30c-b32a-4b0b-896a-6ec498ecfe53.h5_-1,Jogador_3c21995b-1674-4f21-8eac-0b892b9ccc94.h5_-2,Jogador_c54ff65b-f246-490f-9722-1f7505952a9c.h5_-2,Jogador_82448e16-9bba-4282-b7f4-2d9055b2da3e.h5_-2,Jogador_c146aa20-4de4-4ae9-b91e-061072abe70f.h5_-2,Jogador_f6c6c326-0951-4349-9652-867beb5d2420.h5_-3,Jogador_a69f467a-1d48-4b2d-b4a4-1b0e08acbd53.h5_-4,Jogador_f7474928-926a-4a5a-9e81-01dddd89df2a.h5_-4,Jogador_30126e99-d2da-469f-9eb9-eb601ff8fd58.h5_-4,Jogador_fc25d168-9337-4b33-aef2-3a8376c42062.h5_-4,Jogador_014579da-67ec-43f3-a353-d8bbfe668fc4.h5_-6,Jogador_122ed5b0-cad2-4934-8fd4-d4e0115d6835.h5_-6,Jogador_fd1f4b85-3126-4805-85a8-fc2ed444513a.h5_-7,Jogador_807e8591-34ac-49fb-b94d-e3aec86261cf.h5_-8,Jogador_9a04f46b-97df-480a-b3f4-7ba286d0fa26.h5_-8,Jogador_c77bef6e-79e6-4d27-80d3-539bb0e260b6.h5_-9,Jogador_9e7105ec-9d92-4e8c-8ab6-df6e3b0a34c7.h5_-10,Jogador_9924ec25-3cf0-4a74-b11b-990d40989695.h5_-12,Jogador_a6a7ae51-cb66-456b-aff8-1977405cbe55.h5_-12,Jogador_6da13efa-fdc0-4a4c-8d5a-c2b50cd3e82d.h5_-16
Jogador_c54ff65b-f246-490f-9722-1f7505952a9c.h5_6,Jogador_0c218931-77ac-444e-a56c-6b01aca04de9.h5_5,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_4,Jogador_db3f8930-e0ba-4941-9060-32b5a59ab4d8.h5_3,Jogador_fa0dca27-fad7-44db-b584-1cdf2fb54ba9.h5_3,Jogador_af297aab-19fe-44f6-ae92-fd18ff3648f4.h5_2,Jogador_3a75b924-5e80-4232-9f03-402d83a2aa0e.h5_2,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_1,Jogador_58079467-a14c-432d-9305-b9646619b4f2.h5_-1,Jogador_f3e24d97-9794-4241-bdd3-45cbd9586a55.h5_-2,Jogador_c6310829-bd38-4cc0-8b26-65b7f3612ce5.h5_-3,Jogador_74f0e147-89ca-493d-b31f-0a5e9dc3ce8c.h5_-3,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_-3,Jogador_ae26636b-3d65-4248-9077-e9d9d7df15d9.h5_-3,Jogador_82448e16-9bba-4282-b7f4-2d9055b2da3e.h5_-3,Jogador_023106f9-f3bf-43cb-8594-bf77a9db98d4.h5_-3,Jogador_a64c45fa-9fb5-4fad-84aa-d104abc092bc.h5_-3,Jogador_40c42a30-6c72-45ef-9547-308bf9fbad7c.h5_-4,Jogador_ad6f329d-d617-4ae1-aa00-87c300fb61b7.h5_-4,Jogador_3eeb442a-6b9c-4944-99f5-7a9d59df7656.h5_-4,Jogador_6c9e225d-77f9-4880-94ca-c3f42da3a7eb.h5_-5,Jogador_3c21995b-1674-4f21-8eac-0b892b9ccc94.h5_-7,Jogador_43cfcfbc-b5a6-46ef-a756-ecf955406229.h5_-7,Jogador_c146aa20-4de4-4ae9-b91e-061072abe70f.h5_-7,Jogador_65739744-4a02-4d14-9700-67b07352f0c2.h5_-8,Jogador_587da30c-b32a-4b0b-896a-6ec498ecfe53.h5_-8,Jogador_3c99b5f4-557c-4f1c-808b-7c002758581c.h5_-13,Jogador_09bc81af-a421-4af3-bebe-262ad4925e2d.h5_-13,Jogador_15bf8bec-ac12-4c70-984d-9157cbb2de58.h5_-14,Jogador_b7f44bb6-96c7-48be-8aae-37bf6e123a50.h5_-15
Jogador_40dc715e-f491-47c2-aaaf-1d3039a41602.h5_5,Jogador_74f0e147-89ca-493d-b31f-0a5e9dc3ce8c.h5_5,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_3,Jogador_2d26592e-8bf5-440d-ade7-ea0af25f0f67.h5_1,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_1,Jogador_ccd664ba-ddb6-49ea-8edf-6a1847e494a1.h5_0,Jogador_c6310829-bd38-4cc0-8b26-65b7f3612ce5.h5_-1,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_-1,Jogador_58079467-a14c-432d-9305-b9646619b4f2.h5_-2,Jogador_cbea3c95-c89b-477a-8d00-8c817ade4775.h5_-2,Jogador_0c218931-77ac-444e-a56c-6b01aca04de9.h5_-2,Jogador_7d1ca9bd-2c63-43da-a162-164df5a4f249.h5_-2,Jogador_eb29bc6e-9c6b-4ad7-9ba4-acfe2753e910.h5_-2,Jogador_5d612008-3bbf-4c72-882e-3c36173a6559.h5_-2,Jogador_3e908540-b704-49f5-879e-73ddceae4f2c.h5_-2,Jogador_aeb4f17a-3b89-4486-9103-fda087045e8a.h5_-2,Jogador_f14d636e-ff99-4448-82ca-86365a9d710d.h5_-3,Jogador_fa0dca27-fad7-44db-b584-1cdf2fb54ba9.h5_-3,Jogador_ed887fd2-1829-4525-a761-effa92eb2769.h5_-4,Jogador_c54ff65b-f246-490f-9722-1f7505952a9c.h5_-4,Jogador_f3e24d97-9794-4241-bdd3-45cbd9586a55.h5_-5,Jogador_15028cdb-bfb2-4d9e-b855-003dfa8dbde8.h5_-7,Jogador_db3f8930-e0ba-4941-9060-32b5a59ab4d8.h5_-7,Jogador_ae26636b-3d65-4248-9077-e9d9d7df15d9.h5_-8,Jogador_2c1fe6c3-b3c3-4f01-89fd-3566eb605e5e.h5_-9,Jogador_82448e16-9bba-4282-b7f4-2d9055b2da3e.h5_-9,Jogador_3a75b924-5e80-4232-9f03-402d83a2aa0e.h5_-9,Jogador_a69e7dbf-e09a-417a-99be-c65b03651147.h5_-10,Jogador_af297aab-19fe-44f6-ae92-fd18ff3648f4.h5_-11,Jogador_1f20bd8e-aaf7-4df0-9635-4da6f0b784cf.h5_-14
Jogador_58079467-a14c-432d-9305-b9646619b4f2.h5_5,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_5,Jogador_ccd664ba-ddb6-49ea-8edf-6a1847e494a1.h5_4,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_3,Jogador_3396f62d-8c43-4b9b-8bc3-45f8b8971860.h5_1,Jogador_862122b9-3f5b-4305-b8c1-3f97b9424c05.h5_0,Jogador_2d26592e-8bf5-440d-ade7-ea0af25f0f67.h5_0,Jogador_58f273a6-b6af-4c15-825b-8c77a1108521.h5_0,Jogador_338b0f1e-92f7-42ae-8140-a8fd8b2664ce.h5_0,Jogador_89d55f46-8a90-44d0-9367-60817c21271b.h5_-2,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_-2,Jogador_2141763f-15b4-40c6-bed5-0a027ffd6f45.h5_-3,Jogador_0c218931-77ac-444e-a56c-6b01aca04de9.h5_-3,Jogador_cbd7bca8-effc-4670-9cf3-7ec81f2a8816.h5_-3,Jogador_f606337d-f692-49f5-8961-54e7e4458814.h5_-4,Jogador_74f0e147-89ca-493d-b31f-0a5e9dc3ce8c.h5_-4,Jogador_c6310829-bd38-4cc0-8b26-65b7f3612ce5.h5_-5,Jogador_3e908540-b704-49f5-879e-73ddceae4f2c.h5_-5,Jogador_cbea3c95-c89b-477a-8d00-8c817ade4775.h5_-6,Jogador_c0a51ead-cdb7-4da9-92fa-04872178ad12.h5_-6,Jogador_eb29bc6e-9c6b-4ad7-9ba4-acfe2753e910.h5_-6,Jogador_efa0114d-e3dd-4749-a776-f0ca1b3bbd01.h5_-7,Jogador_5d612008-3bbf-4c72-882e-3c36173a6559.h5_-7,Jogador_40dc715e-f491-47c2-aaaf-1d3039a41602.h5_-8,Jogador_8875d3cb-eb6b-4c25-951b-33b66fd7e111.h5_-8,Jogador_1d173345-1ec7-46d1-be42-e7c5921a9e83.h5_-9,Jogador_7d1ca9bd-2c63-43da-a162-164df5a4f249.h5_-9,Jogador_728147a2-8a22-4e26-8651-e4c4e4408ebf.h5_-9,Jogador_f645d5f6-7d71-4885-a9ab-c2da64a705af.h5_-12,Jogador_2432ee21-a279-45b0-b3f5-12fcd2e6e5e7.h5_-13
Jogador_2141763f-15b4-40c6-bed5-0a027ffd6f45.h5_4,Jogador_81b7560c-ea4a-4a98-93c4-6ab955f74fa9.h5_4,Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_4,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_3,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_3,Jogador_ccd664ba-ddb6-49ea-8edf-6a1847e494a1.h5_2,Jogador_6c05e98e-1d71-4473-a6d4-0920a5b9abd7.h5_1,Jogador_d975ab75-e910-4e34-a725-9f9414d6caf7.h5_1,Jogador_252f7e3a-f693-4583-bef3-7c48a850bfd7.h5_0,Jogador_2d26592e-8bf5-440d-ade7-ea0af25f0f67.h5_0,Jogador_862122b9-3f5b-4305-b8c1-3f97b9424c05.h5_-1,Jogador_58079467-a14c-432d-9305-b9646619b4f2.h5_-1,Jogador_cbd7bca8-effc-4670-9cf3-7ec81f2a8816.h5_-1,Jogador_50639711-6712-4016-9f5a-f0a8c7a4a779.h5_-3,Jogador_89d55f46-8a90-44d0-9367-60817c21271b.h5_-3,Jogador_58f273a6-b6af-4c15-825b-8c77a1108521.h5_-4,Jogador_5074a380-bef1-4c22-bbeb-73e60abce8b8.h5_-4,Jogador_3396f62d-8c43-4b9b-8bc3-45f8b8971860.h5_-4,Jogador_bdd16c93-1b0d-4ecf-80a5-ce8aae4fdc8e.h5_-6,Jogador_338b0f1e-92f7-42ae-8140-a8fd8b2664ce.h5_-6,Jogador_0c218931-77ac-444e-a56c-6b01aca04de9.h5_-6,Jogador_f606337d-f692-49f5-8961-54e7e4458814.h5_-7,Jogador_363d3151-bad0-4646-9cc1-64d5800f11ab.h5_-8,Jogador_45e1084c-0715-42ba-bed8-89f50e58c8cd.h5_-8,Jogador_f9f62dba-b548-44c4-b84a-45f2f065afb2.h5_-8,Jogador_f1ccf4da-a4d6-46bf-b20e-164b556a098f.h5_-8,Jogador_4fcda445-1c04-4027-9707-3f224670bb32.h5_-9,Jogador_c8f5381e-a67f-4700-84c2-1fd3a747ff7c.h5_-9,Jogador_f984e1b5-244a-48f2-8bee-fa15834fa5d2.h5_-11,Jogador_72452ea8-b6a6-461b-aefa-b15d7738d399.h5_-15
Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_7,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_6,Jogador_ccd664ba-ddb6-49ea-8edf-6a1847e494a1.h5_3,Jogador_50639711-6712-4016-9f5a-f0a8c7a4a779.h5_2,Jogador_862122b9-3f5b-4305-b8c1-3f97b9424c05.h5_2,Jogador_6c977c05-d69b-4e9b-ae7b-a7a3dbe9f1cc.h5_2,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_2,Jogador_2141763f-15b4-40c6-bed5-0a027ffd6f45.h5_1,Jogador_f03c2496-79ca-4433-b4ab-eb3cf458c020.h5_1,Jogador_5d0e3cef-9d56-483a-bf67-5f53cf812933.h5_0,Jogador_77062189-7ffb-4601-90be-bb39a6535763.h5_-1,Jogador_252f7e3a-f693-4583-bef3-7c48a850bfd7.h5_-1,Jogador_b6cd29b7-078b-419d-ac89-9aa9cb2c6f8e.h5_-1,Jogador_53f12cc1-57a4-4be4-908c-10a890ec6f7e.h5_-1,Jogador_2d26592e-8bf5-440d-ade7-ea0af25f0f67.h5_-2,Jogador_89624030-b95f-4c9f-a511-8a3f8a7e1f82.h5_-2,Jogador_81b7560c-ea4a-4a98-93c4-6ab955f74fa9.h5_-3,Jogador_89d55f46-8a90-44d0-9367-60817c21271b.h5_-4,Jogador_6320dd25-ae05-48f7-9aed-c1b6112916cf.h5_-4,Jogador_58079467-a14c-432d-9305-b9646619b4f2.h5_-4,Jogador_d975ab75-e910-4e34-a725-9f9414d6caf7.h5_-6,Jogador_4a94cb93-04c4-4ce2-aa1d-6cc4c24e8469.h5_-7,Jogador_30787754-c8ac-474d-a52b-a0e3f314b3fa.h5_-7,Jogador_48e2ce09-9cd3-404e-996e-fca61ad97fd3.h5_-8,Jogador_5f57f828-56d6-4c76-8c2d-373e430d6613.h5_-10,Jogador_a12ba331-08d4-4ec9-b8bd-e67cc8ac4323.h5_-11,Jogador_5af0692f-e7c4-4a0a-9de4-833784f6aa79.h5_-11,Jogador_cbd7bca8-effc-4670-9cf3-7ec81f2a8816.h5_-12,Jogador_6c05e98e-1d71-4473-a6d4-0920a5b9abd7.h5_-13,Jogador_5a3c3b4c-a06a-4490-81e0-dbfc8bd1410a.h5_-16
Jogador_3201842b-3f8c-4a7e-8c9c-377a7fe399ca.h5_6,Jogador_1bf18d91-8826-48ce-9662-048b314b7857.h5_5,Jogador_5d0e3cef-9d56-483a-bf67-5f53cf812933.h5_4,Jogador_862122b9-3f5b-4305-b8c1-3f97b9424c05.h5_4,Jogador_f6a7f0c7-1580-4e26-b0ab-631157d0aeac.h5_3,Jogador_539144b7-0685-43b7-995e-0d42f7003383.h5_2,Jogador_ccd664ba-ddb6-49ea-8edf-6a1847e494a1.h5_1,Jogador_2141763f-15b4-40c6-bed5-0a027ffd6f45.h5_1,Jogador_e7b2712d-c604-48cf-803e-9d0ecae377a4.h5_0,Jogador_77062189-7ffb-4601-90be-bb39a6535763.h5_0,Jogador_c7b6bc0c-a2cf-4502-8eab-bc9f801811cc.h5_-1,Jogador_6c977c05-d69b-4e9b-ae7b-a7a3dbe9f1cc.h5_-2,Jogador_5cb1dbcc-609d-48a2-af38-64d334178f5a.h5_-4,Jogador_9951cd56-819d-4a3e-828c-bceb30009fe8.h5_-4,Jogador_366a4f45-eeef-48d5-a5da-c83d65ca158f.h5_-4,Jogador_2d26592e-8bf5-440d-ade7-ea0af25f0f67.h5_-5,Jogador_0999b458-845d-4c34-b1a3-9dea418ae279.h5_-5,Jogador_252f7e3a-f693-4583-bef3-7c48a850bfd7.h5_-6,Jogador_2a9c9d48-2260-40ec-a135-c40f37062862.h5_-6,Jogador_9497ece2-68d1-4875-8531-c18cdd25dac9.h5_-6,Jogador_c4602fef-ca30-4ff4-8218-489740a0087f.h5_-7,Jogador_dba96d18-8909-4c79-b1d0-b3a9bbb69ea5.h5_-7,Jogador_50639711-6712-4016-9f5a-f0a8c7a4a779.h5_-9,Jogador_b6cd29b7-078b-419d-ac89-9aa9cb2c6f8e.h5_-9,Jogador_7b7e73b5-ee35-4755-9ef9-90570d38710e.h5_-9,Jogador_53f12cc1-57a4-4be4-908c-10a890ec6f7e.h5_-9,Jogador_f03c2496-79ca-4433-b4ab-eb3cf458c020.h5_-9,Jogador_635806a0-1d26-41e6-b137-990b10001980.h5_-10,Jogador_898641e9-50e3-4df9-994f-05203b6d00d3.h5_-10,Jogador_a74209a9-024d-4881-84bd-080de20cf458.h5_-11
