jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_21,Jogador_e8993888-8fbf-4c41-8f11-06e4b138ce60.h5_10,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_9,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_4,Jogador_51278470-ffca-4b12-8c6d-4542a5f68d35.h5_-1,Jogador_0b8651dc-8216-42df-a69f-aa98f1c3d9e5.h5_-8,Jogador_ee22d428-2621-4269-bcf2-ad8d43d08c75.h5_-11,Jogador_4eb94019-f195-4dbe-9234-ad219a9bcbdf.h5_-12,Jogador_c41cbcfd-22a8-4184-85f8-2bcf4ab7757e.h5_-12,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-13,Jogador_0b1f1afd-2a2f-4813-9709-638178901848.h5_-13,Jogador_d09a3da8-38a0-456b-95bf-d1aef8b457fa.h5_-16,Jogador_f7d1b67f-8ef9-4f0b-bed0-576e9d8cb8a3.h5_-16,Jogador_095e2269-4a3f-4c90-8842-f3b194171233.h5_-20,Jogador_d48f6b51-842a-4c31-9ca6-92bb98e1d655.h5_-21,Jogador_219bd1f4-33b8-47ba-bd15-3cc6e5a770d9.h5_-14,Jogador_95dcdf83-ff3e-4494-bffe-d58667cca78e.h5_-16,Jogador_1e28d116-96ed-4cdf-a2b0-78c2d1f20254.h5_-18,Jogador_e189901b-e617-4bc5-968b-a78ffb8fc041.h5_-18,Jogador_f60bc53e-68cd-4229-b4e4-dda60d4b1312.h5_-22,Jogador_9770ee9f-6746-4cde-9172-34d2050a4d68.h5_-22,Jogador_3822adea-b9b2-44e2-8fd7-1d1fe1fcf63e.h5_-27,Jogador_3a640295-3e33-4653-9485-31a3b2056481.h5_-30,Jogador_dc05a152-1e83-4a98-902c-9642dc1081ee.h5_-31,Jogador_7c721cbb-a986-4b27-9a40-f3caf8108391.h5_-32,Jogador_68940844-5248-4800-b97d-6c2c3af16753.h5_-32,Jogador_feb03522-e621-4ac9-9094-31efc31756d9.h5_-33,Jogador_de7bc068-3ff7-4bc4-84c3-eb27b1745551.h5_-35,Jogador_252a97d1-99c0-4fc0-9d47-43ed710c31d9.h5_-39,Jogador_7b7c443b-1f6b-4ccd-ab42-73a5865b6890.h5_-42
Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_20,Jogador_be67a951-22de-4fd8-812b-c12234f28cf1.h5_11,Jogador_6e935140-2744-403b-b5a2-79710d2e76c7.h5_9,Jogador_e8993888-8fbf-4c41-8f11-06e4b138ce60.h5_2,Jogador_51278470-ffca-4b12-8c6d-4542a5f68d35.h5_0,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-4,Jogador_a2fa2d93-6571-4103-a8b3-6e5069f1606e.h5_-7,Jogador_0b1f1afd-2a2f-4813-9709-638178901848.h5_-7,Jogador_ac27a40f-bff8-42d3-8ff6-a3a95df81b88.h5_-8,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-10,Jogador_c41cbcfd-22a8-4184-85f8-2bcf4ab7757e.h5_-11,Jogador_ece436c0-2a17-497b-82e4-7f80521eb221.h5_-12,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_-13,Jogador_6eb4d37d-dfcc-42bf-be06-76bbcf2390e5.h5_-17,Jogador_095e2269-4a3f-4c90-8842-f3b194171233.h5_-20,Jogador_4eb94019-f195-4dbe-9234-ad219a9bcbdf.h5_-14,Jogador_d48f6b51-842a-4c31-9ca6-92bb98e1d655.h5_-14,Jogador_ee22d428-2621-4269-bcf2-ad8d43d08c75.h5_-16,Jogador_f67405e6-436a-46d9-957e-5660559e62e5.h5_-18,Jogador_8e76af37-c1bd-4de4-935f-802502829819.h5_-20,Jogador_0b8651dc-8216-42df-a69f-aa98f1c3d9e5.h5_-21,Jogador_f7d1b67f-8ef9-4f0b-bed0-576e9d8cb8a3.h5_-22,Jogador_f77e1286-e9a3-4f5e-b79f-9603927fc060.h5_-22,Jogador_d09a3da8-38a0-456b-95bf-d1aef8b457fa.h5_-28,Jogador_2d6491ee-847e-4058-8f33-9737b2e6b53d.h5_-29,Jogador_3650ca79-8f25-4a3f-955c-b156b35175b9.h5_-31,Jogador_8430289b-f8ab-44c2-a869-ee5d2bf0b3bc.h5_-42,Jogador_b240950d-c0e7-480b-9bab-28043e539161.h5_-43,Jogador_cc624976-f4ca-46ce-9338-4a2217ace1eb.h5_-45,Jogador_9ea77b6f-e403-419e-921d-e7603535c5b4.h5_-56
Jogador_be67a951-22de-4fd8-812b-c12234f28cf1.h5_8,Jogador_6e935140-2744-403b-b5a2-79710d2e76c7.h5_5,Jogador_a5ef6112-1843-45f3-a0c3-5d67c9938b9e.h5_4,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_4,Jogador_271b7fe7-dc5a-4d98-96d0-4581bed63ec6.h5_3,Jogador_ae456ce6-64b3-4b7a-82a1-4c243dcb87e7.h5_2,Jogador_a2fa2d93-6571-4103-a8b3-6e5069f1606e.h5_2,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-1,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-5,Jogador_476b4900-4b09-47b0-b08e-49b494fab8d8.h5_-8,Jogador_51278470-ffca-4b12-8c6d-4542a5f68d35.h5_-10,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_-11,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-13,Jogador_6eb4d37d-dfcc-42bf-be06-76bbcf2390e5.h5_-14,Jogador_0b1f1afd-2a2f-4813-9709-638178901848.h5_-20,Jogador_e8993888-8fbf-4c41-8f11-06e4b138ce60.h5_-2,Jogador_4894a609-6919-43a2-ac75-2f3c23fa97f3.h5_-8,Jogador_b5d4801a-c319-41b7-a9af-78e8593a2989.h5_-9,Jogador_ac27a40f-bff8-42d3-8ff6-a3a95df81b88.h5_-15,Jogador_c41cbcfd-22a8-4184-85f8-2bcf4ab7757e.h5_-17,Jogador_92034f3f-1bc5-480b-82c2-4cbb223f2b73.h5_-26,Jogador_00c3bf93-2b71-46e1-b9b3-886afa10c553.h5_-29,Jogador_ece436c0-2a17-497b-82e4-7f80521eb221.h5_-30,Jogador_e77d223d-181b-47cc-9e2e-4a5a18a4f6f1.h5_-35,Jogador_3308b91c-ed40-469e-b0c4-f91a09944572.h5_-35,Jogador_5e69e871-88ca-4d0a-8c6d-9126064f6651.h5_-41,Jogador_39df7c2f-21db-42af-98d3-2acb71344798.h5_-41,Jogador_0bf681d3-0b15-4c2e-b243-9f83adc39c03.h5_-42,Jogador_095e2269-4a3f-4c90-8842-f3b194171233.h5_-46,Jogador_cde37038-1583-4df9-a872-ce4b0db35669.h5_-49
Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_7,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_5,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_5,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_4,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_1,Jogador_a5ef6112-1843-45f3-a0c3-5d67c9938b9e.h5_-4,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-7,Jogador_6e935140-2744-403b-b5a2-79710d2e76c7.h5_-7,Jogador_be67a951-22de-4fd8-812b-c12234f28cf1.h5_-8,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-11,Jogador_a2fa2d93-6571-4103-a8b3-6e5069f1606e.h5_-15,Jogador_59730e50-5bf7-4437-a03a-f1a6954e7f58.h5_-16,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-16,Jogador_476b4900-4b09-47b0-b08e-49b494fab8d8.h5_-18,Jogador_6eb4d37d-dfcc-42bf-be06-76bbcf2390e5.h5_-27,Jogador_ae456ce6-64b3-4b7a-82a1-4c243dcb87e7.h5_-5,Jogador_271b7fe7-dc5a-4d98-96d0-4581bed63ec6.h5_-10,Jogador_db5a163d-7772-4a73-8481-2ed62f1d402b.h5_-12,Jogador_d6168641-ae58-4638-a81d-5a28b22e1ca8.h5_-13,Jogador_82e40737-3f65-4117-8e82-c85dedbe76d5.h5_-17,Jogador_51278470-ffca-4b12-8c6d-4542a5f68d35.h5_-17,Jogador_66010ff8-c2c8-4f03-bf32-2681c6d779a2.h5_-21,Jogador_c3fb3352-4897-4a45-a83f-18d8dd5ced4e.h5_-21,Jogador_5f170804-f96d-44f6-8b3a-26dd36448f16.h5_-21,Jogador_e2c06a4a-22ae-47ee-ac7b-8941079bde74.h5_-25,Jogador_0263c28d-e95c-410d-9d33-e2a49c20ca24.h5_-26,Jogador_0b1f1afd-2a2f-4813-9709-638178901848.h5_-27,Jogador_acf33fbd-6c73-4dfe-9bce-95c23a85ea00.h5_-37,Jogador_d68775de-70bc-43ff-8c27-7349cf02601e.h5_-52,Jogador_9bd04bcd-1d57-4534-b7bf-36b1346e42cb.h5_-65
Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_11,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_-3,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_-3,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-4,Jogador_5f740aeb-2302-443c-8b1d-bdb444ae51e0.h5_-6,Jogador_3e18f999-380a-444b-9f7d-1539d54bed94.h5_-8,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_-10,Jogador_9ff8a978-52ab-4566-b77d-2748beb972b2.h5_-10,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-11,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-12,Jogador_a2fa2d93-6571-4103-a8b3-6e5069f1606e.h5_-15,Jogador_476b4900-4b09-47b0-b08e-49b494fab8d8.h5_-16,Jogador_a5ef6112-1843-45f3-a0c3-5d67c9938b9e.h5_-20,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-20,Jogador_a196bebb-6a4e-4487-8711-da52445175ee.h5_-30,Jogador_a8d50a8c-73e1-43b1-b10d-86d52525fd17.h5_-10,Jogador_fb0fa91e-d43e-4fa0-b1df-7390c1c015f4.h5_-12,Jogador_be67a951-22de-4fd8-812b-c12234f28cf1.h5_-12,Jogador_6e935140-2744-403b-b5a2-79710d2e76c7.h5_-14,Jogador_ae3fd717-bb71-4b6d-8c16-b5a8b6975d63.h5_-16,Jogador_59730e50-5bf7-4437-a03a-f1a6954e7f58.h5_-17,Jogador_d073cc0f-9513-4c33-8f3c-d1eba4b6be5f.h5_-18,Jogador_77bac267-f14d-4be1-a419-debfe3d06bc1.h5_-22,Jogador_6424c37e-2129-44c2-9b49-69ec06a04669.h5_-26,Jogador_6eb4d37d-dfcc-42bf-be06-76bbcf2390e5.h5_-31,Jogador_1d1f8931-2615-4884-beab-b217015c007c.h5_-31,Jogador_4226b145-d6e3-4680-926a-71438ee96525.h5_-32,Jogador_11a184db-b680-492f-86f2-fe508c5ac5e9.h5_-34,Jogador_c8b7bf44-c15b-4739-9bf9-cb2ab343f948.h5_-36,Jogador_da2985a6-367d-4010-9d6f-f6f5e54f2ff3.h5_-51
Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_11,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_10,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_7,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_1,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_1,Jogador_bb88702b-e5d7-407d-9c88-214329d2fb4c.h5_-2,Jogador_476b4900-4b09-47b0-b08e-49b494fab8d8.h5_-3,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-4,Jogador_bc438664-16b5-4d6d-8ec8-882a8b3de3c0.h5_-5,Jogador_5f740aeb-2302-443c-8b1d-bdb444ae51e0.h5_-6,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-6,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_-8,Jogador_51a95b3e-abdb-4b65-a675-8a2ebde134f3.h5_-18,Jogador_c0ad5a42-458b-4586-8630-d0ffe907a7d7.h5_-26,Jogador_9df3d71c-517d-4495-a18d-b2b9ef895b1b.h5_-31,Jogador_9ff8a978-52ab-4566-b77d-2748beb972b2.h5_-8,Jogador_fe486290-9217-4784-83db-52c041ac9a54.h5_-10,Jogador_674cef12-f290-453a-8024-7e2b31a5b4d0.h5_-14,Jogador_3e18f999-380a-444b-9f7d-1539d54bed94.h5_-16,Jogador_a2fa2d93-6571-4103-a8b3-6e5069f1606e.h5_-18,Jogador_8f7afdaa-b07f-491c-935c-7ffcbd358dd3.h5_-20,Jogador_9a4c2f86-fb87-42ed-9cc7-a66647bfa3ce.h5_-23,Jogador_fcb5e7f2-f4d1-465e-b3fe-501f112af4de.h5_-27,Jogador_e19e3651-3fcb-4484-8051-4d9065687d28.h5_-31,Jogador_7e265b13-c016-478a-a3c0-de1edb6834d0.h5_-33,Jogador_a5ef6112-1843-45f3-a0c3-5d67c9938b9e.h5_-34,Jogador_a196bebb-6a4e-4487-8711-da52445175ee.h5_-39,Jogador_5570ff0b-4810-4af7-acd4-a41a81da697b.h5_-48,Jogador_8be7fcef-1f66-43cb-aa28-39131801e261.h5_-54,Jogador_d242a802-fff3-41d8-872a-d2c9dd6be06b.h5_-62
Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_13,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_12,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_11,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_6,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_5,Jogador_de2a899a-8034-462a-b1dc-0f2c6a60854d.h5_4,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_0,Jogador_bc570ee4-81c2-4bc6-854d-998e0e04c1e5.h5_-4,Jogador_92854fef-7ddf-465a-8578-fb270f363aa6.h5_-5,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-8,Jogador_bc438664-16b5-4d6d-8ec8-882a8b3de3c0.h5_-13,Jogador_51a95b3e-abdb-4b65-a675-8a2ebde134f3.h5_-15,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-16,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-18,Jogador_c0ad5a42-458b-4586-8630-d0ffe907a7d7.h5_-24,Jogador_bb88702b-e5d7-407d-9c88-214329d2fb4c.h5_-11,Jogador_476b4900-4b09-47b0-b08e-49b494fab8d8.h5_-11,Jogador_6b87d39c-ac88-43b7-a3d8-3b43a3232c15.h5_-15,Jogador_339dd6f0-b03c-447c-8d70-63827d2aa72b.h5_-15,Jogador_5f740aeb-2302-443c-8b1d-bdb444ae51e0.h5_-16,Jogador_6b542188-c870-4010-8c93-57ec596241b4.h5_-26,Jogador_0ecafacc-cdf1-4f7a-84e3-2b7098157bd8.h5_-30,Jogador_8912eaa5-c3c4-46ba-b508-a5b1ab691846.h5_-33,Jogador_c451f437-6ec3-4e47-bde5-52320584dfbb.h5_-35,Jogador_aea589b7-8071-4ea0-b11f-ba5c78ee0154.h5_-36,Jogador_0fd94126-8ab0-4945-b307-c8fb9edd99df.h5_-39,Jogador_9df3d71c-517d-4495-a18d-b2b9ef895b1b.h5_-44,Jogador_518ea2b9-2bce-4209-95cd-61d3c4711eb8.h5_-46,Jogador_66fc5b03-efaa-4937-af25-6d2ce54b6a36.h5_-58,Jogador_bbee7b79-ec59-4925-87cd-a55749e1b887.h5_-61
Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_13,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_6,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_5,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_2,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_2,Jogador_6af0ad35-40df-48c9-88bf-5f9aaf6ba4b9.h5_0,Jogador_de2a899a-8034-462a-b1dc-0f2c6a60854d.h5_-3,Jogador_435fc4da-c70d-4bea-a02b-f986e430c41b.h5_-3,Jogador_ae260902-76af-4655-8620-e53705e2cca7.h5_-4,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-5,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-13,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-15,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-19,Jogador_cf3569ae-3420-443c-8de0-a1335fc0bed9.h5_-27,Jogador_c0ad5a42-458b-4586-8630-d0ffe907a7d7.h5_-27,Jogador_92854fef-7ddf-465a-8578-fb270f363aa6.h5_-1,Jogador_01c0e60e-59c4-4c9c-8b4a-4754b2234caa.h5_-13,Jogador_bc570ee4-81c2-4bc6-854d-998e0e04c1e5.h5_-14,Jogador_3518a015-0c8d-4504-bd8f-439f64d6af5f.h5_-21,Jogador_9ec9ada0-28ea-4ba0-acab-1e0e593e537e.h5_-26,Jogador_51a95b3e-abdb-4b65-a675-8a2ebde134f3.h5_-28,Jogador_122297d0-5f50-4389-8109-77df8b634645.h5_-29,Jogador_dd4a9d56-246e-4eb3-93a6-451735c1b97f.h5_-29,Jogador_0fbb517e-918d-431b-a653-2fedb8eef3c1.h5_-33,Jogador_748049c0-26e4-4ecc-99ba-0919cfd97cc7.h5_-33,Jogador_02079726-eea5-4835-9e7b-61cb313714de.h5_-36,Jogador_bc438664-16b5-4d6d-8ec8-882a8b3de3c0.h5_-43,Jogador_23a75581-07a5-4157-a9b2-ff6b2ecac3a8.h5_-44,Jogador_26eb9d65-8e0d-40e2-a553-25580e9e79c0.h5_-45,Jogador_c66fac4f-5de8-4706-9afd-bfe2231c6f07.h5_-54
Jogador_6af0ad35-40df-48c9-88bf-5f9aaf6ba4b9.h5_9,Jogador_b1a1c95d-19f4-4e06-9e6b-f4b0f02bb44d.h5_5,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_5,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_2,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_1,Jogador_de95b10e-f7bd-4294-80e9-779a29d37050.h5_0,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_-2,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-2,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-5,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-6,Jogador_435fc4da-c70d-4bea-a02b-f986e430c41b.h5_-15,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-16,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-17,Jogador_3c2e3e97-0573-4afe-96aa-5374ca9b8d6a.h5_-19,Jogador_c0ad5a42-458b-4586-8630-d0ffe907a7d7.h5_-19,Jogador_1119219e-e757-41ee-afaf-b4e0edc201a9.h5_-3,Jogador_5749a91b-c1f9-4ee2-8663-4baae87f3099.h5_-8,Jogador_c97687da-8cec-449e-97fa-169f8dd6d7a5.h5_-10,Jogador_bb9ce0af-9941-47de-aebb-67793fcac91f.h5_-17,Jogador_ae260902-76af-4655-8620-e53705e2cca7.h5_-18,Jogador_de2a899a-8034-462a-b1dc-0f2c6a60854d.h5_-19,Jogador_d71362b3-143f-4741-91b3-362e7cb02c48.h5_-21,Jogador_cf3569ae-3420-443c-8de0-a1335fc0bed9.h5_-22,Jogador_2cb9dd1c-f330-4b0e-86bb-e6d9e968ecaf.h5_-26,Jogador_fa330972-bfc4-43c5-984c-7bfd3149ba12.h5_-28,Jogador_347a56c5-36e7-4394-92bf-eb02c608f26f.h5_-32,Jogador_6bad5bbf-69a7-439c-9efe-8d3a2cec4f8b.h5_-47,Jogador_fec30a89-7e82-4ba0-a5f8-f33543fd2af0.h5_-53,Jogador_9cf1bd05-24e1-477f-8c90-2f77f03c49bc.h5_-54,Jogador_1027019c-990b-43f2-9bef-ede05b7cd6e6.h5_-83
Jogador_3f510624-cb05-43fa-9089-36ea073bbcf9.h5_17,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_8,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_7,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_5,Jogador_b1a1c95d-19f4-4e06-9e6b-f4b0f02bb44d.h5_4,Jogador_6af0ad35-40df-48c9-88bf-5f9aaf6ba4b9.h5_2,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-2,Jogador_435fc4da-c70d-4bea-a02b-f986e430c41b.h5_-4,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-7,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-8,Jogador_3c2e3e97-0573-4afe-96aa-5374ca9b8d6a.h5_-9,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_-13,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-18,Jogador_b6b35c9c-c04c-49af-a87f-8bbc126cc767.h5_-19,Jogador_d82812a4-3939-42fc-b740-91a4c04f1d79.h5_-23,Jogador_de95b10e-f7bd-4294-80e9-779a29d37050.h5_-8,Jogador_98f633fe-9713-4990-a32b-89eecd83451a.h5_-18,Jogador_2f3f29a9-5a8f-4f2c-961a-bf9171e9ea12.h5_-21,Jogador_89b400ce-fbe6-42b6-92fd-cefc39b0f329.h5_-21,Jogador_02bd25ff-2897-473f-865b-74a2bdc63d31.h5_-24,Jogador_c4ce1bbc-9b44-4f74-9526-34acb06bb2bd.h5_-25,Jogador_c0ad5a42-458b-4586-8630-d0ffe907a7d7.h5_-26,Jogador_b3deee05-2f87-4bfc-8ee1-b8db36b3e499.h5_-29,Jogador_cc61a40a-e944-4678-9d40-f40be3080219.h5_-29,Jogador_f1a22102-1601-4c3d-a66d-d34e09ca9286.h5_-34,Jogador_45cb5ebb-ebd0-429c-b55f-1830dff6f29e.h5_-36,Jogador_eb852851-829e-42bb-9de7-9e5e221d7e6c.h5_-36,Jogador_38cc336f-44b2-4dca-af1d-6b40e38a0f52.h5_-38,Jogador_c0ab03f1-f9b4-4184-81a4-659392ea8c45.h5_-46,Jogador_47a48d4b-f216-4cc9-b88e-075124a1ad1d.h5_-69
Jogador_3f510624-cb05-43fa-9089-36ea073bbcf9.h5_7,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_4,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_3,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_3,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_2,Jogador_b1a1c95d-19f4-4e06-9e6b-f4b0f02bb44d.h5_-2,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_-4,Jogador_cdacfd81-7a7b-4dbe-8f15-6d40a61aae36.h5_-6,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-7,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-9,Jogador_3c2e3e97-0573-4afe-96aa-5374ca9b8d6a.h5_-13,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-13,Jogador_6af0ad35-40df-48c9-88bf-5f9aaf6ba4b9.h5_-14,Jogador_d82812a4-3939-42fc-b740-91a4c04f1d79.h5_-16,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-18,Jogador_92f56796-0e5f-4074-998d-b851aeb71ddf.h5_-3,Jogador_17be2564-0592-4e65-8cfb-f444037e9e35.h5_-14,Jogador_78a3250d-febb-4f8b-86ac-a3487ffc513d.h5_-15,Jogador_4c913c1c-6112-4239-9d0b-71049c9e81b8.h5_-15,Jogador_9fcd6423-2f0a-4d9d-9e54-e58e0852e8b7.h5_-16,Jogador_435fc4da-c70d-4bea-a02b-f986e430c41b.h5_-20,Jogador_0b640351-47b8-4f16-b8d0-9262c5d5cde6.h5_-25,Jogador_1c44ee50-9de3-4e67-b02b-58a7ba0a6a79.h5_-26,Jogador_ce6789d3-8324-4708-b962-4aba1e01b986.h5_-29,Jogador_65820c01-add9-43b0-9fbd-253cd10b7f53.h5_-31,Jogador_b6b35c9c-c04c-49af-a87f-8bbc126cc767.h5_-32,Jogador_75f0a30c-ca18-4987-9fc4-614a1e6d8b89.h5_-36,Jogador_e7434161-9b05-45ed-b7da-0079f735bec4.h5_-43,Jogador_67627a3c-9aba-4caf-a312-9df14ba15c5b.h5_-58,Jogador_96afd66b-c87e-4b0d-9501-a410b7574a65.h5_-61
Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_6,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_2,Jogador_ab66df82-9dd4-4c19-8301-e526f45a419b.h5_1,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_-1,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-6,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_-7,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-7,Jogador_b7ca44b4-07e3-40aa-bcd1-63907104d837.h5_-8,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-8,Jogador_9c1861a3-f330-4856-b3d7-63cf1fdaa464.h5_-9,Jogador_5f691840-7547-43fb-bcd3-6cec0a4d7c62.h5_-10,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_-11,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-13,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-16,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-26,Jogador_b1a1c95d-19f4-4e06-9e6b-f4b0f02bb44d.h5_-2,Jogador_3f510624-cb05-43fa-9089-36ea073bbcf9.h5_-11,Jogador_6af0ad35-40df-48c9-88bf-5f9aaf6ba4b9.h5_-12,Jogador_cdacfd81-7a7b-4dbe-8f15-6d40a61aae36.h5_-14,Jogador_d1c3560b-a54e-4eb8-a5ec-69843ba09f68.h5_-14,Jogador_d82812a4-3939-42fc-b740-91a4c04f1d79.h5_-17,Jogador_3c2e3e97-0573-4afe-96aa-5374ca9b8d6a.h5_-20,Jogador_0ebaf98c-d2d8-4f27-9fef-ed04a63bce47.h5_-20,Jogador_0dadf6ca-bb24-4ba9-ab3a-f098fed20dbf.h5_-25,Jogador_e4b41e20-f494-44e8-a2c0-b414e66f5c86.h5_-30,Jogador_d76113a1-0e29-42a0-a37a-7bc87c3cf565.h5_-31,Jogador_9d9982dd-d5a2-48a8-84d4-996865d50c9e.h5_-33,Jogador_9beb2977-788c-43e6-9fc1-8af3d391f990.h5_-35,Jogador_a217d709-d402-4d21-a010-3156ec07558a.h5_-49,Jogador_637a3aca-20f6-4460-94ea-ef007376e128.h5_-62
