jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_9de587aa-7ee8-4399-b6b0-d2a243640e3a.h5_8,Jogador_7338472a-290c-4892-a704-f9baad76c283.h5_7,Jogador_f68952fa-50d5-4c37-a133-09ac4c98f048.h5_3,Jogador_bd4daffa-c076-4985-b0c8-1b303baed20a.h5_0,Jogador_4a730642-c982-4a9e-aaf4-7e8141fc9896.h5_-3,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_-4,Jogador_91cd436c-26fd-4ea0-82f5-e6abbd3bf67a.h5_-5,Jogador_0ad216ee-174b-4f8c-b8db-fa1957b2ab48.h5_-7,Jogador_5ac2b168-0d11-4274-be5f-4e92872a50d7.h5_-10,Jogador_85e58071-f0cd-497a-8fe6-97b0804ff901.h5_-13,Jogador_46bc4cc2-9521-406a-a8a9-027634f5ae24.h5_-13,Jogador_700fa79b-b963-4064-a9d2-13cb62ea43b9.h5_-15,Jogador_d7afa550-25cf-44c8-9488-69ac600539ff.h5_-17,Jogador_9dd5ebd6-77e8-48ac-986d-e6828de8266f.h5_-22,Jogador_44d0f2b4-977b-4062-a1bc-66a92e5c5466.h5_-36,Jogador_6847ea67-ca65-42b2-af86-3d4e56701d15.h5_-6,Jogador_b09ec10a-d08c-41ba-8817-ffea572d4a92.h5_-10,Jogador_5ce4b653-5769-4b31-8344-bf61b721876b.h5_-11,Jogador_355b14ae-3b9d-4953-b0f1-6183a5a114f2.h5_-11,Jogador_c71b58f2-9741-4051-abc8-bcc71610cde4.h5_-13,Jogador_b57c75e3-70b4-4c36-b5ca-cdf07254d24a.h5_-15,Jogador_c1709e34-e1c5-4093-a7a8-37c0bf04c414.h5_-17,Jogador_73e6a738-68f6-4758-81d1-c5e707a9a327.h5_-17,Jogador_14c308b5-959d-41e2-9c1d-136aa96234af.h5_-18,Jogador_845384d3-d7f3-4410-bbf6-c74d6b18ca2a.h5_-18,Jogador_1da32488-f376-40f6-a7cf-073a98377df9.h5_-22,Jogador_8ddc0f3a-b0db-4cba-b689-7785f10ae7b9.h5_-23,Jogador_6f0f974f-4f1e-49e8-b139-afa0c427abfc.h5_-28,Jogador_60d00019-885e-489e-84ce-ae444a5ad8d9.h5_-31,Jogador_ee403840-a92e-432f-9e3a-a40c7184bc43.h5_-41
Jogador_4a730642-c982-4a9e-aaf4-7e8141fc9896.h5_6,Jogador_8cdb0ec2-502d-49da-87c2-cbdfb6e81ef7.h5_3,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_2,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_2,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_0,Jogador_66711a1f-e045-4fae-b4f2-9d7d58f3f2a5.h5_-1,Jogador_bd4daffa-c076-4985-b0c8-1b303baed20a.h5_-3,Jogador_f68952fa-50d5-4c37-a133-09ac4c98f048.h5_-5,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-6,Jogador_85e58071-f0cd-497a-8fe6-97b0804ff901.h5_-11,Jogador_9de587aa-7ee8-4399-b6b0-d2a243640e3a.h5_-11,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-16,Jogador_9dd5ebd6-77e8-48ac-986d-e6828de8266f.h5_-16,Jogador_700fa79b-b963-4064-a9d2-13cb62ea43b9.h5_-18,Jogador_44d0f2b4-977b-4062-a1bc-66a92e5c5466.h5_-33,Jogador_7bfb6c7d-6c26-4c1f-8707-2faf4f7a79c8.h5_-7,Jogador_5ac2b168-0d11-4274-be5f-4e92872a50d7.h5_-11,Jogador_7338472a-290c-4892-a704-f9baad76c283.h5_-14,Jogador_0ad216ee-174b-4f8c-b8db-fa1957b2ab48.h5_-16,Jogador_46bc4cc2-9521-406a-a8a9-027634f5ae24.h5_-17,Jogador_cfda023a-df91-47c7-9105-b22aac63a175.h5_-17,Jogador_9958e5be-cde0-46d6-9c4a-4e49329c0966.h5_-19,Jogador_32ec45c1-a260-4da8-aa2e-0ee34b3091fa.h5_-19,Jogador_2b1196e1-21d9-422d-9758-5fa940b8393e.h5_-20,Jogador_d7afa550-25cf-44c8-9488-69ac600539ff.h5_-21,Jogador_91cd436c-26fd-4ea0-82f5-e6abbd3bf67a.h5_-21,Jogador_eec71881-6d49-474e-9b80-719d110cf13f.h5_-23,Jogador_af67018e-3fba-4fda-924e-c54ee7b234bd.h5_-28,Jogador_1a1e5024-3dfa-4cdb-bdd2-79d0055acce0.h5_-33,Jogador_b38c406e-4f7b-4ae3-949b-cb235b039643.h5_-37
Jogador_f05e601b-0c0a-43da-86c6-fec3552c9f79.h5_9,Jogador_35102a12-49ab-4a8a-8f06-cc79a860f5eb.h5_2,Jogador_8cdb0ec2-502d-49da-87c2-cbdfb6e81ef7.h5_0,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_-2,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_-3,Jogador_7f1f82e6-6f4c-47e5-bc50-a00667a8adb6.h5_-5,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_-5,Jogador_1a18a1b6-ef8b-4a2c-86ee-24f9e2994e6e.h5_-5,Jogador_d56267f9-8e23-410d-a365-7320f6b11af4.h5_-6,Jogador_928333cb-4c4d-4801-aa44-7d88925e84b5.h5_-6,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-10,Jogador_4a730642-c982-4a9e-aaf4-7e8141fc9896.h5_-13,Jogador_9dd5ebd6-77e8-48ac-986d-e6828de8266f.h5_-19,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-26,Jogador_44d0f2b4-977b-4062-a1bc-66a92e5c5466.h5_-38,Jogador_66711a1f-e045-4fae-b4f2-9d7d58f3f2a5.h5_-6,Jogador_bd4daffa-c076-4985-b0c8-1b303baed20a.h5_-6,Jogador_f68952fa-50d5-4c37-a133-09ac4c98f048.h5_-6,Jogador_b50dd197-4998-45bb-a2a6-4d610f092139.h5_-12,Jogador_9de587aa-7ee8-4399-b6b0-d2a243640e3a.h5_-13,Jogador_7eac1a4d-af9f-43a1-a3c8-285d2647d88c.h5_-16,Jogador_38f97a28-6ee7-4d54-ab25-deaaa119a66f.h5_-17,Jogador_6a29115d-989b-44e1-a941-9420843aa102.h5_-19,Jogador_700fa79b-b963-4064-a9d2-13cb62ea43b9.h5_-19,Jogador_3b20b41f-27e2-4c8f-afb5-dac9bb23d81b.h5_-19,Jogador_85e58071-f0cd-497a-8fe6-97b0804ff901.h5_-23,Jogador_b91a56f8-f859-42d1-b502-0fb3a678f577.h5_-28,Jogador_e3c160c3-c2eb-4a2d-996d-ab087fcd5c44.h5_-32,Jogador_2356d2cb-e31c-4680-b499-aa13f82314cf.h5_-34,Jogador_6bfc0b79-5b1e-4b02-ac3c-ea686b387183.h5_-48
Jogador_7df25762-85b4-4ac7-b36c-178977c22ec0.h5_18,Jogador_f05e601b-0c0a-43da-86c6-fec3552c9f79.h5_1,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_0,Jogador_d91ab4af-023d-4f86-bb3c-ae0b69ad3d82.h5_-2,Jogador_3420249b-c5d0-4111-a948-0274986d0680.h5_-3,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_-3,Jogador_928333cb-4c4d-4801-aa44-7d88925e84b5.h5_-5,Jogador_35102a12-49ab-4a8a-8f06-cc79a860f5eb.h5_-7,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-7,Jogador_a58834b4-e560-4fdb-bd9a-f96881f55d97.h5_-9,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_-11,Jogador_1a18a1b6-ef8b-4a2c-86ee-24f9e2994e6e.h5_-11,Jogador_625ff731-38bc-4ec8-ab0c-e2b0e3affaac.h5_-30,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-30,Jogador_44d0f2b4-977b-4062-a1bc-66a92e5c5466.h5_-30,Jogador_b6a6e615-3396-41ef-be53-7d52542f7a8c.h5_0,Jogador_742b1732-08ac-42e6-ba5e-efe3a9a92dc1.h5_-7,Jogador_4a730642-c982-4a9e-aaf4-7e8141fc9896.h5_-10,Jogador_d56267f9-8e23-410d-a365-7320f6b11af4.h5_-11,Jogador_8cdb0ec2-502d-49da-87c2-cbdfb6e81ef7.h5_-13,Jogador_51ab3a1f-d842-48c5-a5ab-3d6cfbc04b7d.h5_-13,Jogador_7f1f82e6-6f4c-47e5-bc50-a00667a8adb6.h5_-15,Jogador_6e58bd7f-a766-4782-b329-9ae96234fc61.h5_-15,Jogador_ce0a1190-275e-469c-b3f5-6e4f51617a9c.h5_-19,Jogador_cf4d7e04-4447-4d79-9fce-e9bb68d35029.h5_-21,Jogador_9401ac9b-e529-45ef-80ab-b1c359c5c641.h5_-30,Jogador_9dd5ebd6-77e8-48ac-986d-e6828de8266f.h5_-33,Jogador_067e281e-820e-43a0-8502-ebb086fa1353.h5_-41,Jogador_7b70fe7f-eb76-49a2-808d-456b09638856.h5_-49,Jogador_0ff49cee-62c2-43c2-b7ed-f3dff6ee69e4.h5_-56
Jogador_7df25762-85b4-4ac7-b36c-178977c22ec0.h5_9,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_6,Jogador_cfd984d8-9c8b-448e-bf63-04287e3e7a22.h5_2,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_0,Jogador_35102a12-49ab-4a8a-8f06-cc79a860f5eb.h5_-1,Jogador_3420249b-c5d0-4111-a948-0274986d0680.h5_-6,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_-7,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-7,Jogador_d91ab4af-023d-4f86-bb3c-ae0b69ad3d82.h5_-8,Jogador_b2372d52-f945-40a5-9e01-a3e03068ab78.h5_-9,Jogador_ba631655-194d-4b4b-96e6-e26d24c24070.h5_-13,Jogador_bdb9edc9-c5fd-4d20-ad41-c5c959c29635.h5_-16,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-17,Jogador_11b79cee-1812-40c4-9a83-90fb19ebf14b.h5_-22,Jogador_625ff731-38bc-4ec8-ab0c-e2b0e3affaac.h5_-35,Jogador_fcd445a3-34a5-4b58-b473-a922eed37cd5.h5_-3,Jogador_f05e601b-0c0a-43da-86c6-fec3552c9f79.h5_-3,Jogador_9f9a726d-1a8c-4dcb-926f-6e62f0248b16.h5_-7,Jogador_33afc31f-5000-4f5e-b0fe-9697c83a3e3f.h5_-15,Jogador_75199fd8-edd0-4fa8-abc4-64c3e94ff3dc.h5_-15,Jogador_63f56d7f-60d7-4411-b780-97085e21807e.h5_-16,Jogador_928333cb-4c4d-4801-aa44-7d88925e84b5.h5_-17,Jogador_8cda2578-d3d0-4a58-93d7-f781e0cf85f2.h5_-18,Jogador_1a18a1b6-ef8b-4a2c-86ee-24f9e2994e6e.h5_-19,Jogador_e72632c8-5a71-4b89-bbc4-dfd8615299f8.h5_-20,Jogador_4112b693-e444-44a6-810d-9b124061de3c.h5_-20,Jogador_a58834b4-e560-4fdb-bd9a-f96881f55d97.h5_-21,Jogador_fc280841-18ce-498b-958e-8c7f5ca5602e.h5_-39,Jogador_899e8d36-42f6-4c52-8af7-481e7ef55323.h5_-50,Jogador_44d0f2b4-977b-4062-a1bc-66a92e5c5466.h5_-52
Jogador_723d654a-2e72-4695-b076-25bb931b6754.h5_10,Jogador_3eb9efa2-12e2-41d8-bfb0-d6d0ee35162e.h5_4,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_0,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_-1,Jogador_62267372-7ea1-4341-82e0-b33a4a4a6226.h5_-2,Jogador_35102a12-49ab-4a8a-8f06-cc79a860f5eb.h5_-2,Jogador_3420249b-c5d0-4111-a948-0274986d0680.h5_-3,Jogador_7df25762-85b4-4ac7-b36c-178977c22ec0.h5_-3,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-6,Jogador_fe7aab7d-99a9-4194-86ab-4a3272c9c880.h5_-10,Jogador_bdb9edc9-c5fd-4d20-ad41-c5c959c29635.h5_-11,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_-14,Jogador_8c00cf5c-a1fb-4a46-9292-7feacc03efcd.h5_-26,Jogador_03662bd6-3835-4415-8a16-5b340405fd6d.h5_-28,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-29,Jogador_aceeadc0-db4b-43c6-86f5-38073673f203.h5_-5,Jogador_4c2e8041-b675-478d-968f-10237842a21b.h5_-7,Jogador_cfd984d8-9c8b-448e-bf63-04287e3e7a22.h5_-8,Jogador_e344a5ce-bb19-4948-b208-d09e39734be0.h5_-12,Jogador_d3c76e91-bec3-4e68-b799-b5901a9abf68.h5_-12,Jogador_1027fbb7-1d4c-437e-a5fa-fa1fd4dc4780.h5_-16,Jogador_d91ab4af-023d-4f86-bb3c-ae0b69ad3d82.h5_-19,Jogador_ba631655-194d-4b4b-96e6-e26d24c24070.h5_-19,Jogador_b2372d52-f945-40a5-9e01-a3e03068ab78.h5_-20,Jogador_2b3782e3-dbd0-495d-898c-b88739110bdb.h5_-23,Jogador_cb363215-dd9f-473b-a11a-9051482cc19f.h5_-29,Jogador_3a9a759c-748d-4b48-8124-1eb7af00d2d7.h5_-31,Jogador_ff196b95-7ae1-4c1c-8cb5-6af2155f14e7.h5_-32,Jogador_11b79cee-1812-40c4-9a83-90fb19ebf14b.h5_-33,Jogador_625ff731-38bc-4ec8-ab0c-e2b0e3affaac.h5_-39
Jogador_3eb9efa2-12e2-41d8-bfb0-d6d0ee35162e.h5_25,Jogador_990b6f02-22b6-42e7-bc68-bba54a76bfda.h5_4,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_1,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_1,Jogador_723d654a-2e72-4695-b076-25bb931b6754.h5_-2,Jogador_62267372-7ea1-4341-82e0-b33a4a4a6226.h5_-4,Jogador_fe7aab7d-99a9-4194-86ab-4a3272c9c880.h5_-4,Jogador_269085c7-24e7-4ff7-86d5-1cda02a99082.h5_-4,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_-4,Jogador_4087946e-d1bf-4ccb-a149-362900234813.h5_-9,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-18,Jogador_e8a05de4-0712-4a1f-a0ff-74c449d1a4cd.h5_-24,Jogador_a1d68753-25b9-4e97-84c3-7c6313afcd43.h5_-38,Jogador_03662bd6-3835-4415-8a16-5b340405fd6d.h5_-41,Jogador_9954b172-607f-45f8-99f3-02df3c216e9e.h5_-41,Jogador_7df25762-85b4-4ac7-b36c-178977c22ec0.h5_3,Jogador_5d6edfbb-b1ff-4bed-a8b3-b3bfb3c84c78.h5_-4,Jogador_11e7ff14-2535-4903-aff7-bcb1924b03e7.h5_-5,Jogador_35102a12-49ab-4a8a-8f06-cc79a860f5eb.h5_-5,Jogador_c410e1b5-2640-447b-86ae-1b91689914d2.h5_-10,Jogador_b6ff39bd-025b-463e-b791-9e169f80ad72.h5_-12,Jogador_3420249b-c5d0-4111-a948-0274986d0680.h5_-13,Jogador_128a88e9-cb3b-4ae9-8b57-50ee6263d178.h5_-18,Jogador_1b2888dd-ca2d-4e4c-96e5-b03f0e338aa2.h5_-22,Jogador_692dad70-2d03-47b1-acd6-32089ce9d66e.h5_-25,Jogador_6a39363f-0529-47b9-93a9-ee02c2b5d2ce.h5_-26,Jogador_bdb9edc9-c5fd-4d20-ad41-c5c959c29635.h5_-27,Jogador_8c00cf5c-a1fb-4a46-9292-7feacc03efcd.h5_-45,Jogador_29ef4946-4c35-415b-aa62-408a8d02e3a2.h5_-46,Jogador_15ae8ca2-ef43-4127-9079-ff9af30e3759.h5_-53
Jogador_3eb9efa2-12e2-41d8-bfb0-d6d0ee35162e.h5_16,Jogador_6a436d06-147b-451d-94d1-8618bd88c3ab.h5_8,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_2,Jogador_f3ebcce0-afa5-4562-b6ed-1ceff0215c1e.h5_2,Jogador_62267372-7ea1-4341-82e0-b33a4a4a6226.h5_0,Jogador_92eb7e0e-2a4c-4f73-9da9-527bf3b9d2ca.h5_-2,Jogador_02a2cd44-0b50-4022-96ea-0ba0b86cf518.h5_-5,Jogador_269085c7-24e7-4ff7-86d5-1cda02a99082.h5_-7,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-7,Jogador_f364ef5e-1ce6-477f-abdf-248995ec2e44.h5_-9,Jogador_cd98fe6e-0ab2-4141-a92f-e79ffa46a10d.h5_-11,Jogador_e93380eb-9ae8-4550-96d2-a8fd10fab4a0.h5_-16,Jogador_4bd64465-8179-4469-a199-6b927b6d1c6e.h5_-30,Jogador_a1d68753-25b9-4e97-84c3-7c6313afcd43.h5_-36,Jogador_515e2fed-827a-46c7-98da-fec38de3113c.h5_-51,Jogador_990b6f02-22b6-42e7-bc68-bba54a76bfda.h5_2,Jogador_46a283e9-62d4-405e-acbb-4ffbd55170ee.h5_-3,Jogador_723d654a-2e72-4695-b076-25bb931b6754.h5_-6,Jogador_d1570055-a1a0-40eb-b593-4cb7ad6442aa.h5_-9,Jogador_a0c27f80-ed2a-4a85-aaed-931d4fde7d3e.h5_-11,Jogador_fe7aab7d-99a9-4194-86ab-4a3272c9c880.h5_-12,Jogador_4087946e-d1bf-4ccb-a149-362900234813.h5_-13,Jogador_b4801bbe-ae67-4aa2-bc34-81cb449ef2ef.h5_-14,Jogador_1a37a14c-59f0-4912-a940-d494f1169ee1.h5_-19,Jogador_87db5c70-d418-44c3-bafd-5e0d07f61ada.h5_-25,Jogador_e8a05de4-0712-4a1f-a0ff-74c449d1a4cd.h5_-27,Jogador_03662bd6-3835-4415-8a16-5b340405fd6d.h5_-39,Jogador_074e3f1d-0496-4ba5-a1eb-f8d68be72ef6.h5_-42,Jogador_f0e534b4-e696-4281-afac-66cf9fe1a884.h5_-43,Jogador_9954b172-607f-45f8-99f3-02df3c216e9e.h5_-52
Jogador_06d6e215-17cc-4b20-9d72-3b6dd412a435.h5_22,Jogador_503357db-8163-45b9-a84c-713b74a68a41.h5_14,Jogador_3eb9efa2-12e2-41d8-bfb0-d6d0ee35162e.h5_11,Jogador_25dc293d-9b16-4af3-8356-dfff4fe8a3af.h5_-3,Jogador_f3ebcce0-afa5-4562-b6ed-1ceff0215c1e.h5_-3,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_-4,Jogador_269085c7-24e7-4ff7-86d5-1cda02a99082.h5_-8,Jogador_0b1c39ca-5564-45d3-bf46-94039913f5f7.h5_-10,Jogador_02a2cd44-0b50-4022-96ea-0ba0b86cf518.h5_-10,Jogador_f364ef5e-1ce6-477f-abdf-248995ec2e44.h5_-12,Jogador_9b9a1ef7-0191-418c-a2ec-7d1d95b0f35f.h5_-18,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-22,Jogador_4bd64465-8179-4469-a199-6b927b6d1c6e.h5_-26,Jogador_a1d68753-25b9-4e97-84c3-7c6313afcd43.h5_-38,Jogador_cdd9696a-d4e5-4bd9-92ac-68a178a34e02.h5_-38,Jogador_6a436d06-147b-451d-94d1-8618bd88c3ab.h5_3,Jogador_f73eabee-8bf9-470f-a84a-4861cb562d1c.h5_-3,Jogador_462ce536-a3ef-48a1-b020-284177e82f2c.h5_-9,Jogador_1732094b-45f2-4227-b39a-6b9f2305cd64.h5_-10,Jogador_92eb7e0e-2a4c-4f73-9da9-527bf3b9d2ca.h5_-10,Jogador_62267372-7ea1-4341-82e0-b33a4a4a6226.h5_-13,Jogador_cd98fe6e-0ab2-4141-a92f-e79ffa46a10d.h5_-14,Jogador_ada218e5-76b5-4258-8d12-c22e0cc31985.h5_-18,Jogador_7e0bcffa-f17c-40ee-95f5-fdb184374bc8.h5_-19,Jogador_e93380eb-9ae8-4550-96d2-a8fd10fab4a0.h5_-24,Jogador_552b9ced-2b99-40c8-b366-737470c09156.h5_-29,Jogador_e8b32305-6c54-49f6-a574-8a86aafc09ef.h5_-36,Jogador_65baa782-1689-43dd-ac38-f143ba0148b7.h5_-45,Jogador_81c06d52-c0b5-4526-9593-ff11466ffc50.h5_-47,Jogador_515e2fed-827a-46c7-98da-fec38de3113c.h5_-53
Jogador_06d6e215-17cc-4b20-9d72-3b6dd412a435.h5_10,Jogador_285a4cea-ae47-4b91-b354-e2a6e080fe36.h5_9,Jogador_1073426f-b093-4e48-b593-147a2c73dc79.h5_8,Jogador_f3ebcce0-afa5-4562-b6ed-1ceff0215c1e.h5_1,Jogador_503357db-8163-45b9-a84c-713b74a68a41.h5_0,Jogador_25dc293d-9b16-4af3-8356-dfff4fe8a3af.h5_-1,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_-2,Jogador_447356de-2d4d-4ba2-8c88-1f5d174f81aa.h5_-9,Jogador_f364ef5e-1ce6-477f-abdf-248995ec2e44.h5_-11,Jogador_38a02291-1d2d-465d-8694-9236ee4fd66b.h5_-15,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-15,Jogador_5a0d7042-66c7-4360-a7ec-c7a7e7ae4529.h5_-18,Jogador_f8049d71-8bd3-412d-a8e7-e94a31a70b0a.h5_-26,Jogador_4bd64465-8179-4469-a199-6b927b6d1c6e.h5_-29,Jogador_8cbe6fda-af1e-4f40-acaf-81d13b8ceb1b.h5_-37,Jogador_5e30be98-16c6-4180-bd8a-7c9f165e6107.h5_-3,Jogador_3eb9efa2-12e2-41d8-bfb0-d6d0ee35162e.h5_-5,Jogador_bb9fd9b0-36ac-4cb5-9bb5-614ad94b92a8.h5_-8,Jogador_269085c7-24e7-4ff7-86d5-1cda02a99082.h5_-10,Jogador_064948d6-37a2-44de-b6d4-163e68c03185.h5_-14,Jogador_8f28194d-c0fd-491d-b569-1ecc8bb1b08b.h5_-14,Jogador_0b1c39ca-5564-45d3-bf46-94039913f5f7.h5_-16,Jogador_02a2cd44-0b50-4022-96ea-0ba0b86cf518.h5_-18,Jogador_fdf2008a-147a-4421-9b1a-9334750b758b.h5_-20,Jogador_7b1e706e-1144-488e-926d-89d475d396ad.h5_-22,Jogador_9b9a1ef7-0191-418c-a2ec-7d1d95b0f35f.h5_-25,Jogador_a1d68753-25b9-4e97-84c3-7c6313afcd43.h5_-33,Jogador_8f73f501-122c-41ea-b60a-95ac4929d198.h5_-42,Jogador_77085ab2-4b7e-4ebe-84ff-b7dcff186678.h5_-42,Jogador_cdd9696a-d4e5-4bd9-92ac-68a178a34e02.h5_-53
Jogador_f3ebcce0-afa5-4562-b6ed-1ceff0215c1e.h5_13,Jogador_1073426f-b093-4e48-b593-147a2c73dc79.h5_10,Jogador_03bc1634-460a-4eec-9d4a-4cdb14cccafe.h5_9,Jogador_0ec544d8-67fd-4af6-a3cf-315941fb324d.h5_7,Jogador_25dc293d-9b16-4af3-8356-dfff4fe8a3af.h5_0,Jogador_06d6e215-17cc-4b20-9d72-3b6dd412a435.h5_-4,Jogador_447356de-2d4d-4ba2-8c88-1f5d174f81aa.h5_-8,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_-9,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-10,Jogador_0fed449c-0523-43bc-8b15-6d919223fb04.h5_-13,Jogador_adc4dc0d-3977-4299-9faf-443ef4f9022c.h5_-16,Jogador_38a02291-1d2d-465d-8694-9236ee4fd66b.h5_-18,Jogador_f8049d71-8bd3-412d-a8e7-e94a31a70b0a.h5_-20,Jogador_29be4591-8fe7-44ae-9c76-aa016d080b32.h5_-20,Jogador_ca510419-867f-43fe-8035-d2dfb1df3fb6.h5_-25,Jogador_503357db-8163-45b9-a84c-713b74a68a41.h5_3,Jogador_ce9bb861-f9e1-468f-8529-6909dd1cd066.h5_0,Jogador_285a4cea-ae47-4b91-b354-e2a6e080fe36.h5_-8,Jogador_9cd97774-8ce4-4a08-8323-7da7e5274f97.h5_-8,Jogador_04f9a63d-d5a7-4cfd-90d3-61ee47a8c97d.h5_-13,Jogador_610a590a-b18b-40b8-8c2d-ca6d22f5197f.h5_-13,Jogador_e18f67c8-a2fa-4f54-8056-c06a60cf629e.h5_-14,Jogador_c0ce2edd-3bae-40da-ac04-2e999de8c6f4.h5_-24,Jogador_a55afb92-14b9-4b5c-93b6-cc27a33c066d.h5_-27,Jogador_5a0d7042-66c7-4360-a7ec-c7a7e7ae4529.h5_-27,Jogador_f364ef5e-1ce6-477f-abdf-248995ec2e44.h5_-31,Jogador_4bd64465-8179-4469-a199-6b927b6d1c6e.h5_-41,Jogador_53555a25-6e5f-4bee-954b-4ffcc777f266.h5_-44,Jogador_a67e9523-3a8f-4632-8ba0-a1e8f6792d9b.h5_-51,Jogador_8cbe6fda-af1e-4f40-acaf-81d13b8ceb1b.h5_-58
Jogador_e378cb1c-180b-4217-a881-6f3eed7d3975.h5_14,Jogador_d4bca604-2a34-4ca5-b2ae-6b8d92ff7a44.h5_9,Jogador_f3ebcce0-afa5-4562-b6ed-1ceff0215c1e.h5_5,Jogador_5d7b367e-a0a4-4b1f-a7a2-5b9c45f7bf25.h5_4,Jogador_03bc1634-460a-4eec-9d4a-4cdb14cccafe.h5_2,Jogador_25dc293d-9b16-4af3-8356-dfff4fe8a3af.h5_-5,Jogador_8f5158d8-735e-4c83-8005-ba73d8a3b724.h5_-7,Jogador_bb40f866-e883-462a-8842-69cd9ba0e9a3.h5_-9,Jogador_adc4dc0d-3977-4299-9faf-443ef4f9022c.h5_-12,Jogador_0fed449c-0523-43bc-8b15-6d919223fb04.h5_-15,Jogador_f8049d71-8bd3-412d-a8e7-e94a31a70b0a.h5_-18,Jogador_38a02291-1d2d-465d-8694-9236ee4fd66b.h5_-18,Jogador_447356de-2d4d-4ba2-8c88-1f5d174f81aa.h5_-18,Jogador_f59660cd-a978-4a48-b75b-16a9c5fa0dc7.h5_-24,Jogador_86247551-b0f6-4581-bfe5-72a099e346aa.h5_-34,Jogador_556c83af-1f45-4658-8576-dcb3c8b34a62.h5_-4,Jogador_1073426f-b093-4e48-b593-147a2c73dc79.h5_-5,Jogador_0ec544d8-67fd-4af6-a3cf-315941fb324d.h5_-6,Jogador_c3e65f70-5fc9-485e-baf1-65bee8aa1441.h5_-6,Jogador_06d6e215-17cc-4b20-9d72-3b6dd412a435.h5_-9,Jogador_ddb7d268-7f83-4e85-bbb1-c30fc7f3ff00.h5_-17,Jogador_096ad467-37d6-4619-8205-9f197c9db514.h5_-22,Jogador_29be4591-8fe7-44ae-9c76-aa016d080b32.h5_-23,Jogador_4872db39-f82c-4138-b629-04806c14727a.h5_-23,Jogador_9517b249-1611-4f54-a457-57c50db951f2.h5_-27,Jogador_378fdd7b-e787-45a4-ab5f-8b69372c5c78.h5_-27,Jogador_b952e281-af42-48b3-87e7-282523ebfb8f.h5_-32,Jogador_9e4c620a-a86a-4921-9e12-92698fb4a0a4.h5_-36,Jogador_68033e02-ac1e-42ac-814d-9148ac5353d5.h5_-45,Jogador_ca510419-867f-43fe-8035-d2dfb1df3fb6.h5_-47
