jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_9,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_6,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_5,Jogador_b545e2cb-cdc5-4876-a1a8-1650f723fdaa.h5_4,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_4,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_3,Jogador_0bd0bb17-fd3e-4224-80f6-dd60e6805276.h5_0,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_-1,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_-2,Jogador_edcd5a3f-9360-4bb3-83ef-5593d42ba3cc.h5_-2,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_-3,Jogador_ac0b76b2-1884-4fa5-8747-1d42f26d6a1b.h5_-4,Jogador_198f2ef4-8142-40b5-98c1-d16570ca60e2.h5_-6,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-15,Jogador_5d729d71-1abc-462a-8f97-44fdea7b323c.h5_-21,Jogador_440b89fa-6779-44fe-830a-69e2fe7a85af.h5_-14,Jogador_29dd6a5f-9ade-4a61-a7f8-7a27918832ed.h5_-17,Jogador_7ce2b212-1e51-457e-ad4a-d1d5e04e0c41.h5_-20,Jogador_0f7e92bd-5638-4ee4-99a3-be98baa755d0.h5_-21,Jogador_c19a02dd-0b46-4dfa-8654-495ec8b7b7db.h5_-22,Jogador_fa417c53-f80f-43b6-83cf-a68297503c68.h5_-22,Jogador_c014fb8c-d56e-4aa0-97c7-4134bf9fb464.h5_-27,Jogador_fc20b116-9e64-4927-a808-3947fccd372d.h5_-34,Jogador_208a170a-367a-434c-a058-cb7408d56d4f.h5_-38,Jogador_8ba04c00-b248-40ad-96cb-c41165d993b8.h5_-40,Jogador_ac804770-358c-4dbf-8888-3bd7cda42e7d.h5_-46,Jogador_d38594ec-5a71-4e9f-a4fb-f11ab8cc02a1.h5_-49,Jogador_62c18542-8497-4a07-b9f8-34782fb4d4df.h5_-50,Jogador_005dd6c3-d193-448e-9e7e-373465914e42.h5_-51,Jogador_0a0bd2d5-0fbf-4e5b-8076-e53179de717e.h5_-53
Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_13,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_7,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_6,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_5,Jogador_edcd5a3f-9360-4bb3-83ef-5593d42ba3cc.h5_4,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_2,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_2,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_1,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_-2,Jogador_b545e2cb-cdc5-4876-a1a8-1650f723fdaa.h5_-3,Jogador_ac0b76b2-1884-4fa5-8747-1d42f26d6a1b.h5_-9,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-9,Jogador_198f2ef4-8142-40b5-98c1-d16570ca60e2.h5_-18,Jogador_f2aa109a-7201-4f00-9943-a0355ff84ab9.h5_-20,Jogador_0bd0bb17-fd3e-4224-80f6-dd60e6805276.h5_-23,Jogador_15cc970e-af55-40e0-8cd2-5b2199ab3d36.h5_-14,Jogador_3e4b4044-e0c4-4866-bb6f-8c319fccbd3d.h5_-19,Jogador_d82fb2a9-8623-481b-b9ff-b75a2e176e9b.h5_-25,Jogador_363203a1-9433-4413-957d-18b9c04b2bd1.h5_-26,Jogador_5d729d71-1abc-462a-8f97-44fdea7b323c.h5_-28,Jogador_604797d5-4d33-4d72-9c08-bfee3bb11f87.h5_-29,Jogador_d6046145-9503-4233-8fb4-b37a83a32830.h5_-32,Jogador_6df1653f-a370-43dc-813d-00bda29fb373.h5_-33,Jogador_14847a16-ded2-49ff-8b97-42e80eead77c.h5_-34,Jogador_9a68d92b-9483-466d-bc13-81ac2b8dfbd6.h5_-34,Jogador_3e415334-9995-4110-a71c-b09638e771ab.h5_-39,Jogador_b0d582db-e0d6-430d-9a97-c9845b8506b6.h5_-39,Jogador_12554882-9ee5-47bc-b619-2c737e913093.h5_-45,Jogador_f3b6d6f3-e397-491b-90c3-d32f9ebef6f7.h5_-47,Jogador_0736c774-3ba3-410c-a4ef-7c62f7052bdd.h5_-55
Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_16,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_9,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_8,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_5,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_4,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_3,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_3,Jogador_b545e2cb-cdc5-4876-a1a8-1650f723fdaa.h5_-2,Jogador_ac0b76b2-1884-4fa5-8747-1d42f26d6a1b.h5_-4,Jogador_edcd5a3f-9360-4bb3-83ef-5593d42ba3cc.h5_-4,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_-10,Jogador_198f2ef4-8142-40b5-98c1-d16570ca60e2.h5_-10,Jogador_0bd0bb17-fd3e-4224-80f6-dd60e6805276.h5_-17,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-19,Jogador_f2aa109a-7201-4f00-9943-a0355ff84ab9.h5_-21,Jogador_8363d9d7-ebe1-4be9-8023-0f594da7e6a1.h5_-5,Jogador_53f67216-d2de-4d2e-be90-d2d8f183c7f6.h5_-13,Jogador_0245768d-7d6f-46c7-aa1b-8989afaa8bde.h5_-16,Jogador_1740d5f2-6926-4c49-a6ec-7c4c8723688b.h5_-20,Jogador_5494318e-8ae3-4f98-be62-cae49b2034bb.h5_-23,Jogador_400c6e38-d3a1-4185-a43d-785c262b09ce.h5_-24,Jogador_e386ef40-50ea-4838-96b3-b7cc6e45efe2.h5_-27,Jogador_6fbb0b53-65cc-4210-b4d3-375cc5f00e97.h5_-28,Jogador_f7681162-a429-4a1d-9cac-152cc6e51940.h5_-36,Jogador_8746ab54-2560-4d28-a67e-54640a76a610.h5_-37,Jogador_c6f08a33-5d6d-481f-a9e3-9d2e904fb1ec.h5_-47,Jogador_dc7bf133-e5ec-46ee-8119-f5e1518e241d.h5_-47,Jogador_393edf88-11c8-49f2-997f-219b99a4b160.h5_-51,Jogador_265576ef-73d8-43c0-a5ce-df3af6f5bb4e.h5_-52,Jogador_2e6c7f7a-a83b-4fcc-a554-6f9dbac13e97.h5_-74
Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_13,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_8,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_7,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_5,Jogador_937280c0-aaae-4751-bba8-b30d9e6a4f55.h5_2,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-1,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_-2,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_-2,Jogador_3b8ed058-070d-4d5e-b7e7-91a2d7b31496.h5_-3,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_-10,Jogador_ac0b76b2-1884-4fa5-8747-1d42f26d6a1b.h5_-10,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_-12,Jogador_198f2ef4-8142-40b5-98c1-d16570ca60e2.h5_-13,Jogador_f2aa109a-7201-4f00-9943-a0355ff84ab9.h5_-22,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-29,Jogador_edcd5a3f-9360-4bb3-83ef-5593d42ba3cc.h5_-10,Jogador_b545e2cb-cdc5-4876-a1a8-1650f723fdaa.h5_-11,Jogador_ab375bcc-7c03-4d6a-b9a8-6b547f1c657e.h5_-15,Jogador_8325b5a5-5bc3-4470-97f2-6077fcd7ea9d.h5_-17,Jogador_4a9efedb-af85-4fb4-8638-f568d4d24525.h5_-23,Jogador_b0daa1bb-a3f2-4968-a7f0-e9d6f2bc3baa.h5_-25,Jogador_b39fb10d-db32-4c4c-b047-01a15dda9d72.h5_-25,Jogador_0baad6f3-0ddd-4778-9eaf-2b76420efcf2.h5_-26,Jogador_03c4f6ad-4a47-40be-8a4f-c3862103954f.h5_-35,Jogador_93853045-0c79-4010-982c-6fcf392cc4c0.h5_-35,Jogador_f7d3435e-95b9-483b-a6a5-6e4dc09a0494.h5_-37,Jogador_0bd0bb17-fd3e-4224-80f6-dd60e6805276.h5_-37,Jogador_6a9cf958-cbce-4ff2-b178-1f5a6bfcddc4.h5_-49,Jogador_fe8d0e32-f40d-4e84-8345-5844e37fc86a.h5_-63,Jogador_dcc3e6ff-ac39-4081-9663-be5a5f35bca6.h5_-67
Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_14,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_12,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_6,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_3,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_2,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_-4,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-4,Jogador_8258fce2-a394-4874-9d38-5ed1a1222a88.h5_-4,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-6,Jogador_937280c0-aaae-4751-bba8-b30d9e6a4f55.h5_-7,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_-8,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-10,Jogador_24b13871-658a-4245-ba67-3bec6fd43eb9.h5_-11,Jogador_527c7b8a-5af7-4024-803b-819cd603c0b8.h5_-12,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-21,Jogador_3f26d4db-1d38-4188-ae2b-bba6b8fe6a65.h5_-5,Jogador_3b8ed058-070d-4d5e-b7e7-91a2d7b31496.h5_-14,Jogador_198f2ef4-8142-40b5-98c1-d16570ca60e2.h5_-17,Jogador_ac0b76b2-1884-4fa5-8747-1d42f26d6a1b.h5_-17,Jogador_f2aa109a-7201-4f00-9943-a0355ff84ab9.h5_-21,Jogador_e9547789-a5fb-40a0-9935-9969592da12d.h5_-24,Jogador_04e4f0f4-fd30-4ec4-85df-ad8b01e45ead.h5_-26,Jogador_40fad639-2a2b-4937-9db4-674fd2c2d0ed.h5_-33,Jogador_0512ca87-b9d0-4e61-94de-efa2517fd42b.h5_-34,Jogador_c8ebd18f-ee2a-4602-be23-2cde9cedfaa4.h5_-35,Jogador_a4eef7af-bb4b-4d4e-86a0-d37e49d3861c.h5_-37,Jogador_f3fd0b42-153e-4904-ae97-a96a0be8fde8.h5_-44,Jogador_ea5863c9-aef8-4201-85cb-66f13cefc902.h5_-46,Jogador_81cf6e13-364b-4eb2-9203-ea5b8cb145f0.h5_-53,Jogador_3931acec-0de9-4669-8851-b36fdcab445c.h5_-62
Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_12,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_6,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_5,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_4,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_-2,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_-2,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_-4,Jogador_bede3995-8245-4f1d-9416-4c373fdfc69b.h5_-14,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-15,Jogador_2678e8c4-ebd0-4092-be24-79894c00c0cd.h5_-16,Jogador_527c7b8a-5af7-4024-803b-819cd603c0b8.h5_-16,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-17,Jogador_8258fce2-a394-4874-9d38-5ed1a1222a88.h5_-18,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-21,Jogador_1dea50cc-b808-4299-b51c-386f087c7564.h5_-25,Jogador_5062f382-b5dd-4aec-b7a4-47072c6692cc.h5_-8,Jogador_4d8711f5-c344-40e9-9564-af1f18a372f6.h5_-12,Jogador_823a3700-f8f1-4f5c-8be9-2302ada3d978.h5_-16,Jogador_c0c1dd95-5b5b-4161-858b-e7dc92031d81.h5_-17,Jogador_937280c0-aaae-4751-bba8-b30d9e6a4f55.h5_-17,Jogador_9e6085d3-34c9-4bee-8014-04b979334c0c.h5_-18,Jogador_79536d13-e58b-4373-91e3-a8fb0439afb7.h5_-20,Jogador_ad450ee4-726f-4cb7-89fb-5680a1662633.h5_-26,Jogador_a76b1e3d-65df-4f0e-a12f-8684e4f46d23.h5_-27,Jogador_24b13871-658a-4245-ba67-3bec6fd43eb9.h5_-28,Jogador_cfca4fc5-7c35-4f51-9fd9-3568be015b24.h5_-33,Jogador_7fb9bc53-42c4-4a81-a86d-8439cad4c185.h5_-33,Jogador_7fc8b8f4-bc94-4e25-baf9-b363ceeba75b.h5_-38,Jogador_ca626a15-7f2a-4158-a61e-86cc6b97fd8c.h5_-42,Jogador_db09f235-72cb-4347-aaea-2b140dd7b93d.h5_-44
Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_16,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_12,Jogador_943723a7-88d7-4a08-af11-ba69515d3251.h5_7,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_4,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_3,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_-2,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-5,Jogador_bede3995-8245-4f1d-9416-4c373fdfc69b.h5_-7,Jogador_2678e8c4-ebd0-4092-be24-79894c00c0cd.h5_-12,Jogador_e7b152ff-64d7-41f7-9624-ef4475836690.h5_-12,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-12,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-12,Jogador_8258fce2-a394-4874-9d38-5ed1a1222a88.h5_-15,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-16,Jogador_1dea50cc-b808-4299-b51c-386f087c7564.h5_-19,Jogador_cf75c5b4-6c77-4843-bc07-2480075acba4.h5_-3,Jogador_527c7b8a-5af7-4024-803b-819cd603c0b8.h5_-21,Jogador_b4b82192-4b39-4321-b114-6060f17544ac.h5_-21,Jogador_a71aee64-a85a-4c79-8e0e-0f3a5adc0e99.h5_-22,Jogador_c703cce1-03ed-421a-a7ba-4bbf9f1cef5f.h5_-28,Jogador_675d9edb-8ff4-4aac-ae67-28594fba7563.h5_-28,Jogador_a14e9251-5f52-4fb4-97b0-0a4c9e70afbb.h5_-28,Jogador_0c8d7cba-8ad2-4223-bd00-e51e92c5c676.h5_-31,Jogador_9adb2ea1-08a0-4a83-97ee-3e84fd68210c.h5_-32,Jogador_7073c8d3-4a64-4528-80b3-0a068c0699c0.h5_-34,Jogador_88f0bd9a-be30-49ee-806e-6d5122c8d528.h5_-35,Jogador_f440fc50-dffa-4224-976f-6ff5dd58fc45.h5_-41,Jogador_1d422e08-794a-4ab7-8a08-2c8d0395393e.h5_-42,Jogador_a688ab5d-ad20-4496-8232-61f56fdcd15c.h5_-42,Jogador_ca8a8e07-be71-4c75-aaf2-3d65e041db35.h5_-45
Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_13,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_8,Jogador_ebdbfe6f-b943-457f-992e-586c617244f9.h5_-1,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-2,Jogador_b17aadce-a185-4f41-b0cf-1352043b7e63.h5_-3,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_-4,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_-4,Jogador_bede3995-8245-4f1d-9416-4c373fdfc69b.h5_-5,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_-6,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-14,Jogador_da55050d-e7de-44aa-83ee-08bf16aa1fe5.h5_-15,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-15,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-15,Jogador_d70807d4-4eaf-4dea-9bcc-4e001311532e.h5_-18,Jogador_1dea50cc-b808-4299-b51c-386f087c7564.h5_-27,Jogador_943723a7-88d7-4a08-af11-ba69515d3251.h5_-5,Jogador_e7b152ff-64d7-41f7-9624-ef4475836690.h5_-11,Jogador_2acf935e-dd8f-45aa-87aa-0ec206924438.h5_-15,Jogador_baaae97d-53ec-4b73-b76b-8be9b907888a.h5_-20,Jogador_8258fce2-a394-4874-9d38-5ed1a1222a88.h5_-21,Jogador_1dd7bba9-c4c1-4041-8426-671c28613ebd.h5_-22,Jogador_f204a365-7281-4ce7-904c-153a1736574d.h5_-26,Jogador_d3ec138b-f0a3-4d73-84cb-7b9cdc406593.h5_-28,Jogador_46719bb3-2ef5-42b5-9aab-9f4fddee3f69.h5_-29,Jogador_c36150dc-5266-4e6e-aac3-859b97ad1d1b.h5_-30,Jogador_4b291b48-df45-4f46-b707-03b56a05ce54.h5_-32,Jogador_2678e8c4-ebd0-4092-be24-79894c00c0cd.h5_-37,Jogador_e8d0b0d8-7abc-499f-ad9f-2458258fa970.h5_-37,Jogador_a8df0485-f909-409a-9a61-9775f7a4b0a2.h5_-42,Jogador_29486180-4c18-4e4c-ba58-fe01d75e0c35.h5_-43
Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_12,Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_11,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_8,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_6,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_4,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_0,Jogador_ebdbfe6f-b943-457f-992e-586c617244f9.h5_-4,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-4,Jogador_d8d4c4cd-99ab-4b24-8c6e-f00bdeb6bce3.h5_-5,Jogador_744b6e0c-81b0-47f4-a97e-b5e65bd027a3.h5_-9,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-9,Jogador_ed2a5fde-dd97-4183-89d9-4a20d97f893f.h5_-12,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-14,Jogador_8a5f0bbc-e666-4c0d-9abd-9f2b572d35aa.h5_-22,Jogador_a043dc3f-144b-4776-ba00-eff7a036c4d9.h5_-24,Jogador_62b2703e-a18d-4a61-a379-a81509881304.h5_-10,Jogador_da55050d-e7de-44aa-83ee-08bf16aa1fe5.h5_-12,Jogador_b17aadce-a185-4f41-b0cf-1352043b7e63.h5_-14,Jogador_bede3995-8245-4f1d-9416-4c373fdfc69b.h5_-15,Jogador_f9d6748d-92e3-4115-a0f7-a4e79e67738e.h5_-16,Jogador_de6fc3df-d465-4b1c-929c-5f2ac8140120.h5_-23,Jogador_d70807d4-4eaf-4dea-9bcc-4e001311532e.h5_-24,Jogador_bc490215-c0eb-47f2-a649-9b530be75b7d.h5_-26,Jogador_296f78d9-4086-441e-a668-55d88086914a.h5_-32,Jogador_5c7945d8-a153-44dc-8451-6839f5aa5c39.h5_-35,Jogador_27e102d5-df47-4686-8bdd-09067c2a83c4.h5_-38,Jogador_1dea50cc-b808-4299-b51c-386f087c7564.h5_-39,Jogador_aa84ae65-5a5e-4ed2-a02a-d2c94143937b.h5_-43,Jogador_ab430c56-f23d-4f5d-91df-6b07bf311faa.h5_-53,Jogador_159ffbb5-1389-45b2-a80d-1a30d26e1a25.h5_-76
Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_12,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_10,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_9,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_2,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_2,Jogador_d8d4c4cd-99ab-4b24-8c6e-f00bdeb6bce3.h5_1,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-4,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-9,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-9,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-10,Jogador_ebdbfe6f-b943-457f-992e-586c617244f9.h5_-14,Jogador_3719db72-a508-4320-9db0-2e6afe6c3a9d.h5_-15,Jogador_a043dc3f-144b-4776-ba00-eff7a036c4d9.h5_-16,Jogador_ed2a5fde-dd97-4183-89d9-4a20d97f893f.h5_-21,Jogador_64554187-9212-4122-a424-be42f32398d5.h5_-23,Jogador_de1d1c7a-7b1c-4b0e-8e47-b77210bd6d16.h5_-20,Jogador_96645dfb-fa8d-46f0-871d-0f0694175128.h5_-21,Jogador_744b6e0c-81b0-47f4-a97e-b5e65bd027a3.h5_-22,Jogador_69ce1dc6-422d-414f-9846-8fa69f70ea81.h5_-24,Jogador_8b1e68b0-93ed-4590-b0fe-ca377df671a4.h5_-26,Jogador_0d839c17-b85a-4b50-b8d1-e0b732507f19.h5_-26,Jogador_8905b130-de54-4367-b300-c9729ffd9601.h5_-28,Jogador_06fc53de-a345-43ac-9a76-ad624d8c4c5a.h5_-29,Jogador_38a9433f-a337-4940-87d2-8520ab4cc09c.h5_-30,Jogador_095adc8f-239a-4f2b-8142-2232e01e2983.h5_-31,Jogador_e414fda3-e884-4c7d-b7d4-d8b6f0c5fdc6.h5_-33,Jogador_bef12702-ae36-4ea1-bce3-4f5d0e49f4e4.h5_-37,Jogador_8a5f0bbc-e666-4c0d-9abd-9f2b572d35aa.h5_-38,Jogador_a4bd3adb-57ef-4d05-bbe1-4f29ab54967e.h5_-39,Jogador_12286b08-59e4-4511-99f6-0b61c5e0fef1.h5_-55
Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_17,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_15,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_7,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_7,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_6,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-1,Jogador_d8d4c4cd-99ab-4b24-8c6e-f00bdeb6bce3.h5_-3,Jogador_3719db72-a508-4320-9db0-2e6afe6c3a9d.h5_-6,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-12,Jogador_e700ed1c-364e-4233-9174-fa6e10f2a630.h5_-12,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-12,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-14,Jogador_94665589-2c80-483f-a8f2-e34e210c9ea0.h5_-16,Jogador_ebdbfe6f-b943-457f-992e-586c617244f9.h5_-22,Jogador_64554187-9212-4122-a424-be42f32398d5.h5_-23,Jogador_ed2a5fde-dd97-4183-89d9-4a20d97f893f.h5_-13,Jogador_eeedf732-b223-4db2-8c82-73c7581e0f36.h5_-17,Jogador_87d90446-68af-45ce-8d68-736694cd19a2.h5_-18,Jogador_51f7139c-8360-4b47-97d4-5308959e301c.h5_-24,Jogador_a043dc3f-144b-4776-ba00-eff7a036c4d9.h5_-25,Jogador_f0d296be-136a-41cb-bd66-1a781883313b.h5_-25,Jogador_37460c74-8934-4b7d-93ed-e39ffd993999.h5_-28,Jogador_8491ef74-6624-48ae-80ca-404753fda171.h5_-30,Jogador_54c5541b-ec94-40ad-a9e9-93d1eaea0864.h5_-31,Jogador_43a91416-560a-4072-bc59-3d60ac5a4f0e.h5_-34,Jogador_f49e4aa8-04dc-4876-a9a3-0fd196125c5d.h5_-41,Jogador_4f6147fa-1dcb-4431-9958-a22c524c2e00.h5_-45,Jogador_f94449c7-6428-4e09-802f-35ee1236318b.h5_-46,Jogador_adf9e534-d4b0-4dda-8d79-fecda85719d5.h5_-50,Jogador_74f21056-c9a4-480c-831f-976d15d83967.h5_-62
Jogador_6cd35264-fcf4-4529-bd9e-e9c7798763b0.h5_16,Jogador_1cc1c203-28ba-4b1f-bbaf-dbbf4c44b9b8.h5_5,Jogador_6e7bc0ce-3efa-4145-bd01-54b082c233dd.h5_5,Jogador_ad2212f5-057c-47a1-a862-9bcfa6050916.h5_3,Jogador_ebdbfe6f-b943-457f-992e-586c617244f9.h5_1,Jogador_fa4af3f5-9ff5-48f1-9d5a-b524089999ed.h5_-1,Jogador_d8d4c4cd-99ab-4b24-8c6e-f00bdeb6bce3.h5_-1,Jogador_ea78821d-0ed2-4e63-9a61-eb194e222018.h5_-4,Jogador_346a0666-5f40-4ab3-9d53-2173e0c3ab38.h5_-6,Jogador_afcf6077-d2e8-45e4-af62-9603a9a943e5.h5_-6,Jogador_3719db72-a508-4320-9db0-2e6afe6c3a9d.h5_-11,Jogador_b04b2a74-c5ff-42de-939c-8cb5e9df20aa.h5_-11,Jogador_e700ed1c-364e-4233-9174-fa6e10f2a630.h5_-14,Jogador_70193d68-b9bb-44d8-815b-1c638ac833a5.h5_-15,Jogador_65178489-4ef3-4184-b15c-2ec6889cce2e.h5_-18,Jogador_08b8c651-fbf2-4554-91b4-9c6449afa2b0.h5_-15,Jogador_e3c016e0-c0f0-4585-8048-3748c2b9dbb9.h5_-16,Jogador_f8ab2d93-efdd-40c0-ac16-de79c39e9fac.h5_-18,Jogador_0cf0d833-6592-4f07-8e2d-ce87852dfb30.h5_-19,Jogador_62dd87e0-6d42-4a80-bff9-557a5ee699e3.h5_-19,Jogador_3c12994c-d983-4277-aa77-13b3b87e2faa.h5_-22,Jogador_8b1ab7ef-914b-4128-acfd-1cfed8484c60.h5_-22,Jogador_64554187-9212-4122-a424-be42f32398d5.h5_-29,Jogador_89bccdcc-8f6d-476e-aac9-2ae25fc59f2c.h5_-31,Jogador_94665589-2c80-483f-a8f2-e34e210c9ea0.h5_-36,Jogador_674e22d3-16cc-4743-86df-b00e6371a6eb.h5_-36,Jogador_75ed5667-427a-44c5-be86-da148f8d0729.h5_-36,Jogador_02e0cc89-1875-4e2a-a424-871cb96b068b.h5_-44,Jogador_136276e8-4374-4fcb-9ca2-b0f917deeefb.h5_-47,Jogador_acf5e5af-b44f-40c3-9588-dc0e0a32974e.h5_-60
