jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_22,Jogador_4fb5e582-6623-4d84-8068-f87dc4835919.h5_19,Jogador_98c491fb-edcf-417d-aaf3-4ac2891f9870.h5_-1,Jogador_cfb39c02-a357-477f-b631-91d9eb84c0f5.h5_-3,Jogador_6cbcf749-fd49-4e14-a407-55530cccdadd.h5_-7,Jogador_b78a70b6-341b-4299-8c9b-6c7ef1b677be.h5_-8,Jogador_a65b0a38-533a-4e8f-bfa8-bd36641bdb8c.h5_-8,Jogador_e9a0d18c-5aba-4c75-8f93-da839a9937e5.h5_-10,Jogador_28fd395e-68f8-4bc0-a20c-e57a3f65afe7.h5_-11,Jogador_92d9338f-4e25-41a3-82b8-1463afe7495e.h5_-12,Jogador_7e813aaa-55dc-488f-ab78-15ce5bfd933a.h5_-13,Jogador_553f0c99-b9c3-43c6-bab8-72cf041262ce.h5_-14,Jogador_1c638c03-9fbe-4639-baac-fadb282a5dbf.h5_-14,Jogador_99a696db-ddff-4c68-9c6c-ee61d138c346.h5_-18,Jogador_b8e6a2ce-4b73-42c1-8508-09b41d6bc3c3.h5_-34,Jogador_ababdd74-a4cf-4e45-84a7-5bc2a6a1f90b.h5_12,Jogador_04f57321-ce28-4f19-b5a9-30d526376d9f.h5_-6,Jogador_8a4f8a32-ee79-487e-ad68-f2c5da427c33.h5_-12,Jogador_3ded0d10-6919-43d4-8690-382fab98eac3.h5_-13,Jogador_a24abdd5-3ac4-44ea-baa3-69a5a46001af.h5_-14,Jogador_c6d03c73-3338-412c-8a7a-9f49a75d5853.h5_-15,Jogador_bd3bb5d7-a620-4c07-b4c7-52b8fe8fccfe.h5_-17,Jogador_56523282-b48c-40ef-b0cb-a054a68ef248.h5_-19,Jogador_9586fbaa-4511-454f-a381-a29f449bad65.h5_-23,Jogador_c183fd71-8b67-4db1-bc5b-5106586b0bb6.h5_-29,Jogador_1e7bbcac-2d73-45ae-ad5a-72b579b50507.h5_-30,Jogador_cba3c480-156e-4f34-8a72-2b14a7443659.h5_-32,Jogador_00a14bb3-3ec7-4a54-9b78-99951f184fee.h5_-34,Jogador_a60d87b9-df82-45d6-81ec-61237a65c9a2.h5_-39,Jogador_f7b20fb8-511a-4530-b2b8-4b7643476b47.h5_-67
Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_21,Jogador_4fb5e582-6623-4d84-8068-f87dc4835919.h5_5,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_1,Jogador_98c491fb-edcf-417d-aaf3-4ac2891f9870.h5_1,Jogador_081ef3c8-58dc-4425-afca-41ae0788015f.h5_0,Jogador_b78a70b6-341b-4299-8c9b-6c7ef1b677be.h5_-4,Jogador_4b473379-3ea8-4e64-aeeb-078fd0b72559.h5_-8,Jogador_03d7a5ce-28e9-4289-b189-cec81c65b4ad.h5_-8,Jogador_a65b0a38-533a-4e8f-bfa8-bd36641bdb8c.h5_-9,Jogador_c8698df1-a4a8-4d8d-afb6-96c6f660461a.h5_-11,Jogador_e9a0d18c-5aba-4c75-8f93-da839a9937e5.h5_-11,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-11,Jogador_d9db4d45-52ca-477c-9271-a143485e979f.h5_-13,Jogador_7e813aaa-55dc-488f-ab78-15ce5bfd933a.h5_-24,Jogador_adf85235-68ab-45e5-8817-dc59927e26b8.h5_-36,Jogador_352a3bf3-7c79-49ad-bacc-2271d2d55b6c.h5_-1,Jogador_8496eba0-ccb5-4536-8281-395a7254007e.h5_-1,Jogador_0eedd3ff-6035-4659-84c3-f8e56eaa0c72.h5_-12,Jogador_b214ff00-dac6-4a69-a4f5-5ee0fae73108.h5_-13,Jogador_553f0c99-b9c3-43c6-bab8-72cf041262ce.h5_-14,Jogador_49eacaba-0087-40a8-bd94-46ed0d253418.h5_-14,Jogador_28fd395e-68f8-4bc0-a20c-e57a3f65afe7.h5_-15,Jogador_99a696db-ddff-4c68-9c6c-ee61d138c346.h5_-15,Jogador_cfb39c02-a357-477f-b631-91d9eb84c0f5.h5_-18,Jogador_92d9338f-4e25-41a3-82b8-1463afe7495e.h5_-20,Jogador_6cbcf749-fd49-4e14-a407-55530cccdadd.h5_-22,Jogador_c4f06317-4bb5-4a8c-bc06-ca1a6a3573fd.h5_-31,Jogador_1c638c03-9fbe-4639-baac-fadb282a5dbf.h5_-31,Jogador_b8e6a2ce-4b73-42c1-8508-09b41d6bc3c3.h5_-37,Jogador_8d7addc3-f918-4fff-aa57-0b580b575afc.h5_-52
Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_13,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_8,Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_6,Jogador_1c911d3b-32c8-4072-8972-8fc149b0a3ae.h5_4,Jogador_081ef3c8-58dc-4425-afca-41ae0788015f.h5_0,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-3,Jogador_c8698df1-a4a8-4d8d-afb6-96c6f660461a.h5_-4,Jogador_e95e6665-577c-4ecd-a263-126b0486a861.h5_-5,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_-5,Jogador_34c28fbb-e0ae-4c4e-9e3b-2ed3036dc97e.h5_-7,Jogador_290a8263-977c-4996-b6ef-99252a0a08f5.h5_-9,Jogador_4b473379-3ea8-4e64-aeeb-078fd0b72559.h5_-12,Jogador_007129cd-f3e2-43a3-85e0-130f7124ebfe.h5_-16,Jogador_03d7a5ce-28e9-4289-b189-cec81c65b4ad.h5_-21,Jogador_a7086d32-9c9a-4c92-9520-241a2aad37c9.h5_-49,Jogador_b78a70b6-341b-4299-8c9b-6c7ef1b677be.h5_0,Jogador_4fb5e582-6623-4d84-8068-f87dc4835919.h5_-2,Jogador_bac4a33d-3b65-4f69-8dd7-72a39932375a.h5_-5,Jogador_98c491fb-edcf-417d-aaf3-4ac2891f9870.h5_-7,Jogador_d9db4d45-52ca-477c-9271-a143485e979f.h5_-14,Jogador_b49d7b1b-b458-4abe-96f2-8e130bb065ce.h5_-20,Jogador_1790875b-b49d-4cf5-af7e-6d8a2386140a.h5_-20,Jogador_e9a0d18c-5aba-4c75-8f93-da839a9937e5.h5_-22,Jogador_22cad8c1-df9c-46e3-911f-4e8adc5852a4.h5_-23,Jogador_7e813aaa-55dc-488f-ab78-15ce5bfd933a.h5_-26,Jogador_9a2bea2c-af9a-4ae5-8640-0f38112f101f.h5_-26,Jogador_f2485d09-e810-41c3-95ad-78c20f9300c9.h5_-27,Jogador_a65b0a38-533a-4e8f-bfa8-bd36641bdb8c.h5_-29,Jogador_705426c7-9c62-424d-863e-8cc5b297c2a7.h5_-39,Jogador_adf85235-68ab-45e5-8817-dc59927e26b8.h5_-51
Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_15,Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_7,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_2,Jogador_1c911d3b-32c8-4072-8972-8fc149b0a3ae.h5_0,Jogador_2a8af9b9-21f7-4e4f-8f28-03493ad4bb69.h5_-2,Jogador_290a8263-977c-4996-b6ef-99252a0a08f5.h5_-3,Jogador_4b473379-3ea8-4e64-aeeb-078fd0b72559.h5_-3,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-3,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_-4,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-8,Jogador_c8698df1-a4a8-4d8d-afb6-96c6f660461a.h5_-11,Jogador_34c28fbb-e0ae-4c4e-9e3b-2ed3036dc97e.h5_-12,Jogador_e95e6665-577c-4ecd-a263-126b0486a861.h5_-19,Jogador_710b2de6-8c3a-4b1a-aad5-ccc4377c2a54.h5_-27,Jogador_a7086d32-9c9a-4c92-9520-241a2aad37c9.h5_-53,Jogador_59d41d4e-a842-451c-9f36-d1b1b2f83ea9.h5_6,Jogador_11dbb805-e468-4b6f-96ab-f16a6f4c61cc.h5_5,Jogador_081ef3c8-58dc-4425-afca-41ae0788015f.h5_-7,Jogador_81cd7775-95bc-40db-a633-7652f071c6d0.h5_-14,Jogador_48ebf70b-6ea9-4136-b693-6ad326484f08.h5_-14,Jogador_fe6d5570-b1f9-47d3-9f5b-ce278ec735f7.h5_-14,Jogador_4f357fda-a096-448d-8a9f-7816d7b1fe43.h5_-15,Jogador_32ac4fe2-db2a-4b76-b089-c3a08a0ffb60.h5_-16,Jogador_93a8a9dc-569a-4373-94c7-da44f602caba.h5_-20,Jogador_db851d94-a71e-4849-989c-833b5c3f8a70.h5_-24,Jogador_007129cd-f3e2-43a3-85e0-130f7124ebfe.h5_-30,Jogador_03d7a5ce-28e9-4289-b189-cec81c65b4ad.h5_-35,Jogador_91a36190-ab24-4c5e-8813-e94f2b0ad9bf.h5_-35,Jogador_75b507f3-a19b-4603-89ed-c91abe1382b5.h5_-44,Jogador_8b5dcc0c-0f6a-44d8-8a03-7a2a73d95283.h5_-56
Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_9,Jogador_65736de2-e174-46df-8f6c-202fde109b5e.h5_3,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_2,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_2,Jogador_1c911d3b-32c8-4072-8972-8fc149b0a3ae.h5_1,Jogador_2a8af9b9-21f7-4e4f-8f28-03493ad4bb69.h5_0,Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_-1,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_-5,Jogador_34e8f39a-d3c7-4fdd-a9f0-57d0fc3685eb.h5_-10,Jogador_4b473379-3ea8-4e64-aeeb-078fd0b72559.h5_-12,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-12,Jogador_4815f9da-c46e-4faa-aedf-4de3a6d9d31d.h5_-16,Jogador_e72a6bce-6a68-40be-834c-5b7866fa8264.h5_-16,Jogador_991f7965-2eb7-40e1-8a95-b290d37f3508.h5_-19,Jogador_a7086d32-9c9a-4c92-9520-241a2aad37c9.h5_-50,Jogador_c17f9382-92aa-480e-85ed-b9550138593b.h5_-1,Jogador_c8813322-9201-4622-9feb-aeead19326dd.h5_-3,Jogador_f475ef8b-f535-4b42-9bf6-f87c985789c0.h5_-7,Jogador_737016dd-12d8-4549-bdb2-150071d22ac2.h5_-12,Jogador_295c9115-adc9-4315-9620-0e79e61b6a41.h5_-12,Jogador_ac5dda59-d1e5-4d2d-9030-f8a45477660c.h5_-16,Jogador_79f7bda0-5df8-4856-b956-639043368fa2.h5_-17,Jogador_34c28fbb-e0ae-4c4e-9e3b-2ed3036dc97e.h5_-17,Jogador_b4fdcaf2-82d6-4b27-9eaa-34544de3d022.h5_-19,Jogador_c8698df1-a4a8-4d8d-afb6-96c6f660461a.h5_-19,Jogador_10fc9df5-2200-4f54-b23c-390799145a8f.h5_-22,Jogador_290a8263-977c-4996-b6ef-99252a0a08f5.h5_-25,Jogador_e95e6665-577c-4ecd-a263-126b0486a861.h5_-32,Jogador_710b2de6-8c3a-4b1a-aad5-ccc4377c2a54.h5_-43,Jogador_93b6f9a4-3971-4dd3-b6ce-52f52bac3257.h5_-51
Jogador_9c99410a-534a-442e-b7c8-8887053cda2d.h5_8,Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_2,Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_2,Jogador_a3315cd7-80d0-44d7-854d-e7970977488f.h5_-1,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-2,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_-2,Jogador_8588a8b8-00a5-4558-b83d-b079d7760c66.h5_-4,Jogador_2e95a3f3-ac4e-419e-ad02-a3f15191c927.h5_-5,Jogador_65736de2-e174-46df-8f6c-202fde109b5e.h5_-5,Jogador_bb8bb56d-1586-4c3e-946e-a9f3f3452c9d.h5_-8,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-9,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-10,Jogador_8dc771e1-128e-41bd-9de1-1b14570f570f.h5_-19,Jogador_e72a6bce-6a68-40be-834c-5b7866fa8264.h5_-21,Jogador_2518e9e8-3f6c-4484-823d-0791464c9992.h5_-36,Jogador_1c911d3b-32c8-4072-8972-8fc149b0a3ae.h5_-4,Jogador_16b884f8-2721-427d-8bf3-9528aebd63f3.h5_-8,Jogador_1b3c50fb-477e-412e-b29a-298c56fe5e38.h5_-9,Jogador_34e8f39a-d3c7-4fdd-a9f0-57d0fc3685eb.h5_-10,Jogador_25b4b59d-a474-4635-8d18-098095439d83.h5_-12,Jogador_4815f9da-c46e-4faa-aedf-4de3a6d9d31d.h5_-12,Jogador_ffe228c1-1b97-44c1-acaa-1d6b328bffee.h5_-15,Jogador_2a8af9b9-21f7-4e4f-8f28-03493ad4bb69.h5_-20,Jogador_4b473379-3ea8-4e64-aeeb-078fd0b72559.h5_-21,Jogador_ac23bd59-5043-454c-8737-83eab9ac4f11.h5_-23,Jogador_aac3c064-8e7a-4b52-8713-fd29111d1672.h5_-29,Jogador_991f7965-2eb7-40e1-8a95-b290d37f3508.h5_-31,Jogador_2e33b1f4-ff4f-437a-9c27-83e18a2f3f70.h5_-31,Jogador_206eeee0-0cba-4466-8483-e0039f32722d.h5_-35,Jogador_a7086d32-9c9a-4c92-9520-241a2aad37c9.h5_-53
Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_23,Jogador_6dcaac2c-54b0-41ad-acd2-2c29b8f507fd.h5_7,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-1,Jogador_7f1f4219-117f-4241-8217-79da7f3febaa.h5_-2,Jogador_75b6f0aa-f186-4834-9cd6-61b59c14e303.h5_-2,Jogador_152df1c3-7a00-47d8-9423-34613952f71c.h5_-6,Jogador_65736de2-e174-46df-8f6c-202fde109b5e.h5_-6,Jogador_9c99410a-534a-442e-b7c8-8887053cda2d.h5_-7,Jogador_0203850e-d3c2-4f03-a85d-79e81ef10e38.h5_-8,Jogador_bb8bb56d-1586-4c3e-946e-a9f3f3452c9d.h5_-8,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-8,Jogador_fab47d8f-30d4-487e-8704-a346d7528a4c.h5_-16,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-19,Jogador_e72a6bce-6a68-40be-834c-5b7866fa8264.h5_-23,Jogador_2518e9e8-3f6c-4484-823d-0791464c9992.h5_-46,Jogador_6627f95e-e49c-4e57-86e4-4cfef6a1e75f.h5_6,Jogador_4d1a07b2-ba56-43f3-89ce-7c455652b9f2.h5_-3,Jogador_a3315cd7-80d0-44d7-854d-e7970977488f.h5_-9,Jogador_a10f0aa9-c847-4053-8663-14b9d3e95a6f.h5_-10,Jogador_f1248b93-75a1-4fb3-826d-a6af4f2e11c2.h5_-11,Jogador_2e95a3f3-ac4e-419e-ad02-a3f15191c927.h5_-13,Jogador_992d9e86-2fb2-4c52-9d0e-a0e4a3dc5706.h5_-13,Jogador_6cea4b6b-68a0-4301-a452-c886b6492ad1.h5_-15,Jogador_8588a8b8-00a5-4558-b83d-b079d7760c66.h5_-17,Jogador_a4ba8ab5-7ca5-42fd-81d7-f7f94e83cc62.h5_-22,Jogador_6b23e1d6-4308-4eeb-ad0e-37708a6edea7.h5_-30,Jogador_444951ab-9ba9-41c8-8f2d-dfc9fddaa808.h5_-32,Jogador_1ddd1513-9659-4935-a21b-0d73832b04a8.h5_-34,Jogador_8dc771e1-128e-41bd-9de1-1b14570f570f.h5_-35,Jogador_3835ceb6-eeaf-4a90-86eb-236988836cef.h5_-52
Jogador_7f1f4219-117f-4241-8217-79da7f3febaa.h5_6,Jogador_973ea3c1-7bf4-4b2f-81a4-5bc830498447.h5_5,Jogador_6dcaac2c-54b0-41ad-acd2-2c29b8f507fd.h5_4,Jogador_65f33aa9-8dc7-486c-baa2-afa191188a2a.h5_4,Jogador_a5789e70-226a-4024-980c-fb329af39015.h5_0,Jogador_75b6f0aa-f186-4834-9cd6-61b59c14e303.h5_0,Jogador_3c852ece-cef5-4789-8e33-323a9125841a.h5_-1,Jogador_edddcfd6-d617-4f00-869c-acf645e14d02.h5_-3,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-11,Jogador_fab47d8f-30d4-487e-8704-a346d7528a4c.h5_-12,Jogador_8285ef09-3853-4b0b-b3d4-f0c2a173e875.h5_-12,Jogador_bb8bb56d-1586-4c3e-946e-a9f3f3452c9d.h5_-16,Jogador_ab91cea2-0811-4469-9e29-6c0b7c16b107.h5_-16,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-20,Jogador_ac418a26-490a-4d12-908c-a88b91d6ce3b.h5_-33,Jogador_e3cc8b37-a5a1-4307-8222-c933ea989848.h5_3,Jogador_e06fe5db-a447-4105-a407-364c7dc5f8ef.h5_-2,Jogador_65736de2-e174-46df-8f6c-202fde109b5e.h5_-3,Jogador_9c99410a-534a-442e-b7c8-8887053cda2d.h5_-6,Jogador_0203850e-d3c2-4f03-a85d-79e81ef10e38.h5_-19,Jogador_e72a6bce-6a68-40be-834c-5b7866fa8264.h5_-20,Jogador_41f60e52-1ff7-461d-be32-eaaaed03fed0.h5_-20,Jogador_ad53a9f0-2337-4756-9e4a-be493ed6928c.h5_-22,Jogador_3104ed07-2d11-4f7f-833f-acc21b312a45.h5_-23,Jogador_ada03cb8-c31e-4f4a-91d7-41aa8fe14833.h5_-24,Jogador_0e9ebd54-7afd-4bfd-8e67-9d24408b3acc.h5_-26,Jogador_152df1c3-7a00-47d8-9423-34613952f71c.h5_-31,Jogador_f8e48d5d-6cd4-4af2-83ca-e2dc29af1e98.h5_-37,Jogador_2518e9e8-3f6c-4484-823d-0791464c9992.h5_-47,Jogador_640201eb-a20d-4fdf-9acf-51645cd369cc.h5_-49
Jogador_4c7403e5-78ec-4e43-ae94-bf4283bb736d.h5_9,Jogador_6dcaac2c-54b0-41ad-acd2-2c29b8f507fd.h5_8,Jogador_65f33aa9-8dc7-486c-baa2-afa191188a2a.h5_8,Jogador_973ea3c1-7bf4-4b2f-81a4-5bc830498447.h5_6,Jogador_7f1f4219-117f-4241-8217-79da7f3febaa.h5_2,Jogador_3c852ece-cef5-4789-8e33-323a9125841a.h5_-4,Jogador_edddcfd6-d617-4f00-869c-acf645e14d02.h5_-6,Jogador_ab91cea2-0811-4469-9e29-6c0b7c16b107.h5_-6,Jogador_6065fe20-6015-493b-9c0d-f31eb5c82639.h5_-8,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-10,Jogador_be86f053-4c29-4ce0-9e76-0a29cbf82cad.h5_-11,Jogador_a3ecf496-75e8-4bae-88e1-0c80176c8a60.h5_-11,Jogador_8285ef09-3853-4b0b-b3d4-f0c2a173e875.h5_-11,Jogador_765ff2a6-5df6-4ceb-bdf2-896c40c6a935.h5_-13,Jogador_ac418a26-490a-4d12-908c-a88b91d6ce3b.h5_-35,Jogador_7d825171-dc65-4068-a663-855b2f1512c4.h5_-3,Jogador_d6c620a9-e127-4422-9393-2ea657b8ab0d.h5_-11,Jogador_a5789e70-226a-4024-980c-fb329af39015.h5_-12,Jogador_fab47d8f-30d4-487e-8704-a346d7528a4c.h5_-13,Jogador_f3b1f9ac-5207-4380-af3a-c61f957814fe.h5_-15,Jogador_75b6f0aa-f186-4834-9cd6-61b59c14e303.h5_-16,Jogador_c0d62280-f0e0-46d8-9c32-f319eb329234.h5_-21,Jogador_375faa82-8e9b-4052-8b4a-3f92e9a4a8be.h5_-21,Jogador_2e904e84-02fe-4906-880a-f465d852021c.h5_-21,Jogador_bb8bb56d-1586-4c3e-946e-a9f3f3452c9d.h5_-22,Jogador_e3e408dc-1201-4360-bec0-9a0becb51d09.h5_-25,Jogador_c99ebf41-7cc8-40f4-9985-3b951abea336.h5_-30,Jogador_30c8c41d-bc5f-4219-8eb1-7183a7c66f2f.h5_-30,Jogador_14202d29-9e7e-4183-9dec-9e6ff308da67.h5_-40,Jogador_fac583c9-1ea5-4c38-9b6d-6978c9876623.h5_-47
Jogador_973ea3c1-7bf4-4b2f-81a4-5bc830498447.h5_10,Jogador_a5e663cd-5a37-4550-9902-6103fcd5d72f.h5_8,Jogador_6dcaac2c-54b0-41ad-acd2-2c29b8f507fd.h5_7,Jogador_65a99486-032a-4875-850a-1d8dc990234a.h5_0,Jogador_6c1b7e60-b1be-4e7a-ac5f-fe55d6f5cd73.h5_0,Jogador_f2cee22b-84e5-4bbe-877c-a22c7dadfb40.h5_0,Jogador_96571dfd-9306-402a-9530-54ff6cf897c4.h5_-2,Jogador_b01d5c71-b95e-4976-8a0a-8fd8d1cacbb3.h5_-7,Jogador_edddcfd6-d617-4f00-869c-acf645e14d02.h5_-10,Jogador_be86f053-4c29-4ce0-9e76-0a29cbf82cad.h5_-11,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-11,Jogador_3c852ece-cef5-4789-8e33-323a9125841a.h5_-13,Jogador_765ff2a6-5df6-4ceb-bdf2-896c40c6a935.h5_-16,Jogador_ab91cea2-0811-4469-9e29-6c0b7c16b107.h5_-22,Jogador_1daf1d74-6f9c-4732-bc43-d6c5a1603423.h5_-41,Jogador_7f1f4219-117f-4241-8217-79da7f3febaa.h5_0,Jogador_4c7403e5-78ec-4e43-ae94-bf4283bb736d.h5_-5,Jogador_65f33aa9-8dc7-486c-baa2-afa191188a2a.h5_-7,Jogador_6065fe20-6015-493b-9c0d-f31eb5c82639.h5_-10,Jogador_8285ef09-3853-4b0b-b3d4-f0c2a173e875.h5_-12,Jogador_235f5e57-15fe-41cc-9f72-9fe556d65e3e.h5_-14,Jogador_a3ecf496-75e8-4bae-88e1-0c80176c8a60.h5_-15,Jogador_cc60c8f8-dedd-41e5-b144-b41ce5eb689d.h5_-20,Jogador_cf063326-c443-4094-8e19-73a05b6a49a4.h5_-21,Jogador_b814e5c8-31f9-4031-b991-17329acd117a.h5_-23,Jogador_82593389-fccd-464e-afbf-ad35b4de5263.h5_-23,Jogador_4fd984f7-2b8e-4393-9d9c-f1da15c2976b.h5_-26,Jogador_ed542fde-860d-490f-9d26-602d1715bd03.h5_-31,Jogador_a28ad21e-c14f-43dd-b70e-3b5908b1aa3d.h5_-52,Jogador_ac418a26-490a-4d12-908c-a88b91d6ce3b.h5_-53
Jogador_605fdc37-853b-40f4-b74a-c4ab8df7f35c.h5_11,Jogador_a5e663cd-5a37-4550-9902-6103fcd5d72f.h5_11,Jogador_9f6d875e-ebf7-431f-b8ea-c3fbd6d149a2.h5_8,Jogador_65a99486-032a-4875-850a-1d8dc990234a.h5_8,Jogador_6c1b7e60-b1be-4e7a-ac5f-fe55d6f5cd73.h5_1,Jogador_30816ce5-a0b6-457b-b2c5-4f52d9d28395.h5_0,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-3,Jogador_860054bf-616f-43f0-ae67-8b08dffed295.h5_-5,Jogador_96571dfd-9306-402a-9530-54ff6cf897c4.h5_-6,Jogador_973ea3c1-7bf4-4b2f-81a4-5bc830498447.h5_-6,Jogador_edddcfd6-d617-4f00-869c-acf645e14d02.h5_-8,Jogador_3c852ece-cef5-4789-8e33-323a9125841a.h5_-14,Jogador_ab91cea2-0811-4469-9e29-6c0b7c16b107.h5_-15,Jogador_be86f053-4c29-4ce0-9e76-0a29cbf82cad.h5_-20,Jogador_d5c7e850-7fcb-4273-816c-92559b95dc9f.h5_-46,Jogador_41e75078-14cc-40bf-b391-6f7bc8818c2d.h5_6,Jogador_6dcaac2c-54b0-41ad-acd2-2c29b8f507fd.h5_1,Jogador_1f01b3c2-e586-47c8-b9e6-bf5e2648d384.h5_-6,Jogador_f2cee22b-84e5-4bbe-877c-a22c7dadfb40.h5_-15,Jogador_765ff2a6-5df6-4ceb-bdf2-896c40c6a935.h5_-16,Jogador_ec04a56a-764a-43b8-b84e-447b611985a9.h5_-18,Jogador_b01d5c71-b95e-4976-8a0a-8fd8d1cacbb3.h5_-22,Jogador_1a7a00fb-62f5-4bb2-b138-0c8bc56255da.h5_-22,Jogador_796dd2c8-b1ed-4b2d-a077-60bbfa1c3c49.h5_-24,Jogador_5b9fa3d6-b110-4e5a-ba7f-d5880f765d4a.h5_-26,Jogador_723b18ff-249d-4837-9069-e0a1df83f8f4.h5_-27,Jogador_386f8b6f-702b-4343-bfab-bf0d64240064.h5_-28,Jogador_053d6cc9-4d3c-4709-873c-535e6583cd6b.h5_-31,Jogador_48fadc7a-a025-426e-a6aa-16622e3b3cdb.h5_-32,Jogador_1daf1d74-6f9c-4732-bc43-d6c5a1603423.h5_-54
Jogador_a5e663cd-5a37-4550-9902-6103fcd5d72f.h5_14,Jogador_65a99486-032a-4875-850a-1d8dc990234a.h5_6,Jogador_973ea3c1-7bf4-4b2f-81a4-5bc830498447.h5_3,Jogador_30816ce5-a0b6-457b-b2c5-4f52d9d28395.h5_2,Jogador_4eb74e56-7a9a-4aa8-bcff-578ad8850806.h5_1,Jogador_96571dfd-9306-402a-9530-54ff6cf897c4.h5_0,Jogador_6c1b7e60-b1be-4e7a-ac5f-fe55d6f5cd73.h5_-1,Jogador_9f6d875e-ebf7-431f-b8ea-c3fbd6d149a2.h5_-3,Jogador_27f05126-9722-4637-b718-13b5c2599b2f.h5_-8,Jogador_1278e27c-f5b4-4112-a04e-7e07c78a370d.h5_-9,Jogador_860054bf-616f-43f0-ae67-8b08dffed295.h5_-16,Jogador_bebe1c89-3822-472d-8b7e-0068d284335a.h5_-20,Jogador_5cf27277-0629-4c4e-b769-85431b2c87ae.h5_-21,Jogador_edddcfd6-d617-4f00-869c-acf645e14d02.h5_-22,Jogador_74a8d523-591b-4c3d-a9d6-5a02373f6585.h5_-37,Jogador_1c3fad66-0851-4b20-a81b-4604e5dbebba.h5_0,Jogador_90e00e07-d872-49a4-a36b-a83baf19cb30.h5_-1,Jogador_47178ad2-a5c8-4ea3-9a76-3f63391d1089.h5_-6,Jogador_605fdc37-853b-40f4-b74a-c4ab8df7f35c.h5_-9,Jogador_d5026218-b1d7-44fa-b2e1-81b29a84cfef.h5_-17,Jogador_19972d23-972b-422f-9e51-c57f74e8a6a8.h5_-19,Jogador_321d54ff-2c25-43d2-96f1-fe07ecccbdbc.h5_-20,Jogador_be86f053-4c29-4ce0-9e76-0a29cbf82cad.h5_-21,Jogador_3c852ece-cef5-4789-8e33-323a9125841a.h5_-22,Jogador_d1942847-9f21-4328-9705-b8b6bf8c5d01.h5_-23,Jogador_ab91cea2-0811-4469-9e29-6c0b7c16b107.h5_-23,Jogador_d42ac673-a456-4ddd-b491-e6174acf5d14.h5_-24,Jogador_b600e349-6361-4f7e-8f4a-86fe05b1f6c5.h5_-28,Jogador_716bf20a-42f6-4e39-b7a8-e199f1e20dcc.h5_-28,Jogador_d5c7e850-7fcb-4273-816c-92559b95dc9f.h5_-60
