jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_d12f8b5b-6995-4979-8654-17c063e9066e.h5_6,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_3,Jogador_70eb39cf-f853-48e8-8f93-afeaa4c64c22.h5_-5,Jogador_f1b438e8-33cc-452f-8989-3dd89682a3a5.h5_-5,Jogador_5c314ad4-3bb3-494c-845e-61b4a824e473.h5_-6,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-7,Jogador_6e45a54c-268d-4e26-87cf-1188f04fc303.h5_-9,Jogador_220671e3-56c4-48d0-915f-adf9eb71d752.h5_-11,Jogador_9a513003-53fe-4443-8c31-bad0aaa5cffb.h5_-12,Jogador_486531f4-5abb-4b39-9818-04b8ef05410e.h5_-13,Jogador_fc7ab191-834b-4218-a791-b04add2379a5.h5_-14,Jogador_a58b4ee5-e0f2-4b43-ae8a-0270e0fafc11.h5_-15,Jogador_5603742b-4d14-4642-93f8-bfcf5437df34.h5_-18,Jogador_7fffc128-8246-413b-8a43-ebc723fbd98d.h5_-19,Jogador_9f7a8aa7-20d5-4ffd-8e0b-3aac44b9d7d8.h5_-23,Jogador_7ad465e4-389e-4432-9dac-5c104d4f69ae.h5_-7,Jogador_1a5b0819-0774-412f-b65f-5c26746cee74.h5_-10,Jogador_505bbc5b-251a-4414-b023-28b49e708b34.h5_-11,Jogador_eccd2d95-dbb5-4835-b74e-895bdcb4f237.h5_-13,Jogador_48cd4f6f-0b75-40ad-a578-5161cbd19ae8.h5_-15,Jogador_d5337fb3-c679-4b32-8f68-45e038bc9191.h5_-16,Jogador_4618e64d-8d85-4599-97c8-24bef439ec17.h5_-23,Jogador_12b262fb-5396-4309-a98b-46bc0b1de815.h5_-23,Jogador_64f346e3-78e2-40e4-a385-5f63245195be.h5_-23,Jogador_749bd804-5796-4636-b7a4-a1ef4adbb641.h5_-24,Jogador_f05346ed-ef80-4348-989a-2f13a351f91b.h5_-25,Jogador_dad38516-0127-48f1-ac40-d4e0554b3bfa.h5_-28,Jogador_9709e428-82d8-4644-8078-74851718afb7.h5_-31,Jogador_9cc27ef3-71b4-42a3-a38a-ff14dd69c9bd.h5_-32,Jogador_374fb052-bc85-4d65-8f89-3324e62d9fb3.h5_-39
Jogador_d12f8b5b-6995-4979-8654-17c063e9066e.h5_4,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_0,Jogador_7c6f245e-6ec9-42ea-9415-cd1d211bf56b.h5_-2,Jogador_530dcd35-fca7-40d0-a9b6-7fa2f668b2f8.h5_-4,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-8,Jogador_5603742b-4d14-4642-93f8-bfcf5437df34.h5_-10,Jogador_70eb39cf-f853-48e8-8f93-afeaa4c64c22.h5_-11,Jogador_2fa2966d-4878-4633-b5b0-3871360fb841.h5_-12,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-12,Jogador_6e45a54c-268d-4e26-87cf-1188f04fc303.h5_-12,Jogador_486531f4-5abb-4b39-9818-04b8ef05410e.h5_-12,Jogador_19ca3118-e5b1-44b2-a8ca-1451372617e8.h5_-15,Jogador_7fffc128-8246-413b-8a43-ebc723fbd98d.h5_-15,Jogador_a58b4ee5-e0f2-4b43-ae8a-0270e0fafc11.h5_-16,Jogador_06417e88-f909-48c1-a8fc-93ebc7225f44.h5_-23,Jogador_f1b438e8-33cc-452f-8989-3dd89682a3a5.h5_-12,Jogador_0b30bc71-4cb1-4eb9-b1cb-fb78b93b97cb.h5_-14,Jogador_1e7f2c7c-39f4-4f9e-8c25-0b2533ae1d02.h5_-14,Jogador_5c314ad4-3bb3-494c-845e-61b4a824e473.h5_-16,Jogador_4d4fde83-d460-4bfd-9419-083863243a2a.h5_-17,Jogador_220671e3-56c4-48d0-915f-adf9eb71d752.h5_-18,Jogador_9b9f6a78-60f1-4b91-89c8-4305d8bb2e0c.h5_-19,Jogador_2ab5b772-860b-49cc-b761-04a322c6e9b3.h5_-20,Jogador_9f7a8aa7-20d5-4ffd-8e0b-3aac44b9d7d8.h5_-21,Jogador_dff8ec25-debb-4f20-ab9b-c26554ecc062.h5_-24,Jogador_fc7ab191-834b-4218-a791-b04add2379a5.h5_-25,Jogador_9a513003-53fe-4443-8c31-bad0aaa5cffb.h5_-25,Jogador_b7fbf686-ca3e-434f-a1a7-ed94d7d76eca.h5_-26,Jogador_e7d118ff-0b70-4c9c-8ae2-c48884129d13.h5_-37,Jogador_711e9527-018c-4555-ba19-915fc43cd200.h5_-47
Jogador_d08f9beb-9d66-461e-ac88-7b114bbe6ee3.h5_14,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_-1,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-3,Jogador_5603742b-4d14-4642-93f8-bfcf5437df34.h5_-4,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-6,Jogador_782d1766-72af-4313-8848-77c89f543785.h5_-9,Jogador_0f871cbf-787b-48e2-a23e-5f1761cdc7ca.h5_-9,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-11,Jogador_530dcd35-fca7-40d0-a9b6-7fa2f668b2f8.h5_-13,Jogador_70eb39cf-f853-48e8-8f93-afeaa4c64c22.h5_-15,Jogador_f34b40ad-5c80-45fd-a395-a11f22f9a83a.h5_-17,Jogador_b91b7dda-5d8e-40cf-adae-27cf82c14997.h5_-19,Jogador_7c6f245e-6ec9-42ea-9415-cd1d211bf56b.h5_-19,Jogador_c409895b-5f3b-4817-a763-09f432a0b766.h5_-19,Jogador_7fffc128-8246-413b-8a43-ebc723fbd98d.h5_-19,Jogador_d12f8b5b-6995-4979-8654-17c063e9066e.h5_-10,Jogador_a2b287e4-1c8f-486c-a84d-41a88890358f.h5_-12,Jogador_d104c3ad-7c5c-451a-b5f6-91b9434326c3.h5_-18,Jogador_2fa2966d-4878-4633-b5b0-3871360fb841.h5_-19,Jogador_06417e88-f909-48c1-a8fc-93ebc7225f44.h5_-20,Jogador_6e45a54c-268d-4e26-87cf-1188f04fc303.h5_-21,Jogador_19ca3118-e5b1-44b2-a8ca-1451372617e8.h5_-21,Jogador_486531f4-5abb-4b39-9818-04b8ef05410e.h5_-21,Jogador_a58b4ee5-e0f2-4b43-ae8a-0270e0fafc11.h5_-21,Jogador_9d475ac2-f519-46e8-a374-dd4d4f4836e4.h5_-23,Jogador_9141584b-4df3-4db7-9e68-f93efbbbaf29.h5_-24,Jogador_13779566-9383-4791-ab27-1cdaa168a60b.h5_-26,Jogador_0f32eeed-f589-4e5e-a596-303959eb0042.h5_-27,Jogador_42775ce6-73bb-431a-a433-83c7e051c849.h5_-33,Jogador_52f3520d-f5c4-43e9-9d03-8af0f3901af0.h5_-34
Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_8,Jogador_d08f9beb-9d66-461e-ac88-7b114bbe6ee3.h5_5,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-3,Jogador_6998f95d-873c-4cf7-a364-7bc0b089d88e.h5_-4,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_-5,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-6,Jogador_530dcd35-fca7-40d0-a9b6-7fa2f668b2f8.h5_-7,Jogador_596b7530-7ddf-412d-b271-dac8d9eaeb9c.h5_-8,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-9,Jogador_1b307462-32ca-4d9d-9a7b-854e65347982.h5_-11,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-14,Jogador_0f871cbf-787b-48e2-a23e-5f1761cdc7ca.h5_-14,Jogador_5603742b-4d14-4642-93f8-bfcf5437df34.h5_-14,Jogador_c409895b-5f3b-4817-a763-09f432a0b766.h5_-17,Jogador_692a3c23-bd8b-4678-a383-7dcb03d25063.h5_-28,Jogador_70eb39cf-f853-48e8-8f93-afeaa4c64c22.h5_-5,Jogador_4d1ff2df-f8e6-4ebd-8ad9-e5ce583c7188.h5_-15,Jogador_782d1766-72af-4313-8848-77c89f543785.h5_-16,Jogador_7fffc128-8246-413b-8a43-ebc723fbd98d.h5_-16,Jogador_f34b40ad-5c80-45fd-a395-a11f22f9a83a.h5_-17,Jogador_c582f50b-a1b8-4f6a-8c8a-6f71da72fa42.h5_-19,Jogador_1e93b45b-39bd-4b30-8fe7-bafaaecd9b20.h5_-19,Jogador_3107041a-b439-4b76-acf1-fdc5525725ba.h5_-21,Jogador_7c6f245e-6ec9-42ea-9415-cd1d211bf56b.h5_-22,Jogador_a31d3ab0-3333-4714-beb1-626292a657e9.h5_-30,Jogador_40bcbbde-22bb-47f3-8275-927139d29922.h5_-31,Jogador_217c4b04-deba-4b54-b22a-27750599a6f3.h5_-34,Jogador_b91b7dda-5d8e-40cf-adae-27cf82c14997.h5_-36,Jogador_34d11d50-f66a-4f82-a33a-ee20c7f656fd.h5_-40,Jogador_dd84bafa-50e7-40c5-b754-f80976efa06a.h5_-44
Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_12,Jogador_d08f9beb-9d66-461e-ac88-7b114bbe6ee3.h5_3,Jogador_5b91eb46-8a1a-4380-8f02-dafaac04ab16.h5_1,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-4,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-5,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_-5,Jogador_596b7530-7ddf-412d-b271-dac8d9eaeb9c.h5_-5,Jogador_6998f95d-873c-4cf7-a364-7bc0b089d88e.h5_-8,Jogador_613fe0b9-adc1-4938-8f7f-7e2da1507368.h5_-10,Jogador_530dcd35-fca7-40d0-a9b6-7fa2f668b2f8.h5_-12,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-15,Jogador_0f871cbf-787b-48e2-a23e-5f1761cdc7ca.h5_-15,Jogador_c409895b-5f3b-4817-a763-09f432a0b766.h5_-18,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-23,Jogador_692a3c23-bd8b-4678-a383-7dcb03d25063.h5_-26,Jogador_7146893d-6516-4a40-a3f8-1e34af3aa20f.h5_2,Jogador_1b307462-32ca-4d9d-9a7b-854e65347982.h5_-8,Jogador_95788778-74b5-4119-a08c-583c064e5573.h5_-9,Jogador_94fcd84f-76cb-4b42-b1d8-c3a88dccbdb3.h5_-15,Jogador_865470ed-70a9-4227-b83b-321f5386d6b5.h5_-16,Jogador_db1bd5a7-d019-4fdb-b20c-045a643511a1.h5_-18,Jogador_fd666e95-7798-4917-9c10-f340938e8fe3.h5_-21,Jogador_2bda9196-2145-450f-8a73-277518cfc499.h5_-22,Jogador_f87fbf5a-bdcb-4f5b-b908-bc411e469654.h5_-31,Jogador_6c05856e-c4b0-4e1a-a3aa-2937c83da3d3.h5_-31,Jogador_bd0a5473-7478-456d-8ee2-1a117f0ce6c4.h5_-33,Jogador_fdf15752-a5c0-4e3c-a986-e21b909f7398.h5_-38,Jogador_bcf90bdd-e46a-4995-bf4a-17f0af006478.h5_-40,Jogador_8622f1fa-68a5-40b6-abcb-f9224faf3f32.h5_-40,Jogador_5603742b-4d14-4642-93f8-bfcf5437df34.h5_-40
Jogador_5b91eb46-8a1a-4380-8f02-dafaac04ab16.h5_2,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_2,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-1,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-3,Jogador_d08f9beb-9d66-461e-ac88-7b114bbe6ee3.h5_-4,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-4,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_-5,Jogador_c2846005-783d-4440-91d0-07c2ad67efe4.h5_-6,Jogador_6ce5c721-7c01-4c54-9ec4-6c72bbb6bdeb.h5_-6,Jogador_613fe0b9-adc1-4938-8f7f-7e2da1507368.h5_-7,Jogador_596b7530-7ddf-412d-b271-dac8d9eaeb9c.h5_-7,Jogador_56c5b67b-dd11-46d4-8ee6-bee0a1825508.h5_-9,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-13,Jogador_0fcbb855-99ec-4a59-b147-3fdbe924d571.h5_-16,Jogador_0fd27256-b390-4028-9418-334db084b425.h5_-28,Jogador_fabbc4e1-a5e7-4c12-8c20-707a305075be.h5_-10,Jogador_b388ff53-759f-43c5-96eb-6a2a4caabbb5.h5_-11,Jogador_632d63c8-94c9-4da7-aa1d-d0386bfd917b.h5_-13,Jogador_59242938-99b2-4cae-a18c-0c2709f827bb.h5_-16,Jogador_6998f95d-873c-4cf7-a364-7bc0b089d88e.h5_-17,Jogador_c47de415-f31c-49be-9f6f-93120ae4125f.h5_-20,Jogador_823274b4-d416-4ddc-9a9d-e72832be03de.h5_-21,Jogador_8c0648f9-f255-491c-ba18-76c802c2a8ed.h5_-24,Jogador_07027f94-afd2-4ac4-b58a-668b60f8a361.h5_-24,Jogador_530dcd35-fca7-40d0-a9b6-7fa2f668b2f8.h5_-26,Jogador_936391f1-c2ba-4e21-8bf6-d314c9541567.h5_-31,Jogador_0f871cbf-787b-48e2-a23e-5f1761cdc7ca.h5_-31,Jogador_c409895b-5f3b-4817-a763-09f432a0b766.h5_-35,Jogador_168bde02-1403-4533-86ca-17c6ba1de9d2.h5_-40,Jogador_692a3c23-bd8b-4678-a383-7dcb03d25063.h5_-41
Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_4,Jogador_8b36e140-e01e-438e-8764-7581ca552db5.h5_1,Jogador_5b91eb46-8a1a-4380-8f02-dafaac04ab16.h5_0,Jogador_70cfa3a2-810a-4d59-9984-b9713315e750.h5_-1,Jogador_0e163c37-479f-4562-bb51-a3342a4f0a30.h5_-3,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-4,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-6,Jogador_4a4acdca-e7d4-442f-8ff8-8910d85f19d1.h5_-6,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-6,Jogador_65868d35-b9db-4ac5-a3d1-be6b200c4f4d.h5_-7,Jogador_6ce5c721-7c01-4c54-9ec4-6c72bbb6bdeb.h5_-7,Jogador_596b7530-7ddf-412d-b271-dac8d9eaeb9c.h5_-14,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-16,Jogador_b00cc881-b0c0-4c44-a433-9a96aa8e9ce0.h5_-19,Jogador_0fd27256-b390-4028-9418-334db084b425.h5_-31,Jogador_5d432285-a96c-4879-8426-ff4233f3b392.h5_-3,Jogador_d08f9beb-9d66-461e-ac88-7b114bbe6ee3.h5_-7,Jogador_698fbeac-daf1-4fcd-9f40-53d55d6ab957.h5_-8,Jogador_c2846005-783d-4440-91d0-07c2ad67efe4.h5_-11,Jogador_8c697e01-9622-4f1a-9e44-9c75650f0d6a.h5_-16,Jogador_32ac44b8-220c-4710-b317-eb2145b97224.h5_-17,Jogador_613fe0b9-adc1-4938-8f7f-7e2da1507368.h5_-18,Jogador_56c5b67b-dd11-46d4-8ee6-bee0a1825508.h5_-19,Jogador_0fcbb855-99ec-4a59-b147-3fdbe924d571.h5_-23,Jogador_2e56e502-d1e4-4689-8bb4-4728b69a9708.h5_-26,Jogador_02bc6051-1cd1-49ca-bcb9-1c285f40ed54.h5_-31,Jogador_449c7862-8b48-4a5b-9067-3ca4289b7835.h5_-31,Jogador_e2558a30-12e6-4e79-af02-727951995d43.h5_-31,Jogador_e50b1a12-a0f2-48c1-a199-480096506a65.h5_-40,Jogador_0bba9021-15fb-4989-bd32-b14d2f2335ff.h5_-58
Jogador_39d557fa-d724-45d6-b76f-5b72258fc63f.h5_12,Jogador_c160171b-b4eb-4fa0-bf5f-4dac03dd7ec1.h5_5,Jogador_8b36e140-e01e-438e-8764-7581ca552db5.h5_3,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-2,Jogador_5b91eb46-8a1a-4380-8f02-dafaac04ab16.h5_-3,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_-3,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-4,Jogador_0e163c37-479f-4562-bb51-a3342a4f0a30.h5_-7,Jogador_65868d35-b9db-4ac5-a3d1-be6b200c4f4d.h5_-10,Jogador_6ce5c721-7c01-4c54-9ec4-6c72bbb6bdeb.h5_-12,Jogador_2adedac0-a910-4ac3-b634-58597d8a4d12.h5_-12,Jogador_a9ab63c2-4430-408e-9603-904927dc26a2.h5_-14,Jogador_70cfa3a2-810a-4d59-9984-b9713315e750.h5_-15,Jogador_4a4acdca-e7d4-442f-8ff8-8910d85f19d1.h5_-18,Jogador_b00cc881-b0c0-4c44-a433-9a96aa8e9ce0.h5_-23,Jogador_9e1aca2d-e791-4df3-a022-8e6fa4b62c88.h5_-7,Jogador_ab8f27d5-bac0-4987-a60b-a6481e27c4d3.h5_-11,Jogador_52767030-3b1e-4d34-8bac-86a40b406db5.h5_-15,Jogador_c485944f-631b-4b41-9839-f3f3ed5b746f.h5_-23,Jogador_36da4b60-e6aa-446f-99cb-44699f70ea1e.h5_-23,Jogador_f01a022c-7a80-4377-bbfb-c507a5594550.h5_-24,Jogador_ecc408ec-ad78-49d9-8816-73827e33cf9d.h5_-25,Jogador_5c393c15-792a-41e9-acd3-136a7399fa4d.h5_-26,Jogador_a4be7d98-c6a6-4462-a6e9-e61ad3df8b5f.h5_-26,Jogador_a891a38e-7ed5-4e4a-b5f3-f10e1da04ac7.h5_-26,Jogador_5579d515-0e1e-42ac-b34a-a0b01a6c6e34.h5_-29,Jogador_82a6f395-a7b3-4aba-a0d6-785571018778.h5_-29,Jogador_596b7530-7ddf-412d-b271-dac8d9eaeb9c.h5_-32,Jogador_0fd27256-b390-4028-9418-334db084b425.h5_-41,Jogador_43466ce2-dc48-4667-a8e4-9be455f787fa.h5_-42
Jogador_fed50e52-ae5e-423e-b44e-0cb0ea78e547.h5_13,Jogador_39d557fa-d724-45d6-b76f-5b72258fc63f.h5_6,Jogador_8b36e140-e01e-438e-8764-7581ca552db5.h5_2,Jogador_004c3d56-23bb-460f-bcbe-887693a24698.h5_-6,Jogador_cf82cd81-9977-4cb1-953e-1d8701c0dae4.h5_-6,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_-6,Jogador_0d66244e-2518-4718-83f9-2e0c3eeb2f71.h5_-7,Jogador_c160171b-b4eb-4fa0-bf5f-4dac03dd7ec1.h5_-8,Jogador_4a4acdca-e7d4-442f-8ff8-8910d85f19d1.h5_-11,Jogador_2adedac0-a910-4ac3-b634-58597d8a4d12.h5_-12,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-12,Jogador_70cfa3a2-810a-4d59-9984-b9713315e750.h5_-15,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-17,Jogador_1828ed7b-adad-4c96-b1f9-8089bb5b8e91.h5_-19,Jogador_a9ab63c2-4430-408e-9603-904927dc26a2.h5_-23,Jogador_aec30003-a775-4517-8962-801ff002a6a8.h5_-10,Jogador_15a5e66e-0c21-4ff9-a12f-f19adcee21e6.h5_-12,Jogador_70f6c2de-3320-4910-90d9-69b2062c2510.h5_-14,Jogador_65868d35-b9db-4ac5-a3d1-be6b200c4f4d.h5_-20,Jogador_9d9ef76c-ab1a-4390-a805-1eb8edec6a22.h5_-20,Jogador_6ce5c721-7c01-4c54-9ec4-6c72bbb6bdeb.h5_-20,Jogador_5b91eb46-8a1a-4380-8f02-dafaac04ab16.h5_-21,Jogador_bce556d0-d3d6-4c1f-b937-b80efa434385.h5_-23,Jogador_b5e3cd32-18b5-48b1-be78-4a6025e87495.h5_-23,Jogador_b00cc881-b0c0-4c44-a433-9a96aa8e9ce0.h5_-24,Jogador_cba89182-460b-4f3e-a32c-3324073d8a54.h5_-29,Jogador_0e163c37-479f-4562-bb51-a3342a4f0a30.h5_-30,Jogador_af0042f9-4ac0-419c-b42e-9d3c6790efd9.h5_-35,Jogador_1cbe6fee-635e-4618-9967-b5353ac55087.h5_-44,Jogador_344ce26d-e1d3-44a2-9215-7065963c2b6b.h5_-45
Jogador_60f8929a-fe16-4514-86c6-9f172be6a4e9.h5_4,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_3,Jogador_fed50e52-ae5e-423e-b44e-0cb0ea78e547.h5_1,Jogador_3308156c-8069-40f3-8cbf-8943748ec60b.h5_-1,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-5,Jogador_c160171b-b4eb-4fa0-bf5f-4dac03dd7ec1.h5_-10,Jogador_6fa2f2c3-3059-4b21-a1f3-94b4a6ef5a6f.h5_-10,Jogador_2adedac0-a910-4ac3-b634-58597d8a4d12.h5_-10,Jogador_004c3d56-23bb-460f-bcbe-887693a24698.h5_-11,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-13,Jogador_3d032c47-8a80-4bf3-8204-fb38ce844be9.h5_-16,Jogador_63f5c2e9-8bcc-45ee-8672-c7457a22a782.h5_-22,Jogador_18046350-e50e-4851-b98f-0b63304326f3.h5_-23,Jogador_375e935d-927c-4a28-853b-28491dca29a6.h5_-25,Jogador_4a4acdca-e7d4-442f-8ff8-8910d85f19d1.h5_-27,Jogador_39d557fa-d724-45d6-b76f-5b72258fc63f.h5_-2,Jogador_b4a204c7-b2e5-4ae4-8e4f-59868c2e95b6.h5_-6,Jogador_8b36e140-e01e-438e-8764-7581ca552db5.h5_-9,Jogador_0d66244e-2518-4718-83f9-2e0c3eeb2f71.h5_-11,Jogador_479103f4-b77d-4854-a241-90dc9896265b.h5_-17,Jogador_f056d54b-1ecf-411f-88c4-2440bf630f36.h5_-20,Jogador_5ac97fe7-995c-41e0-a590-bc6f6cad6bf1.h5_-22,Jogador_cf82cd81-9977-4cb1-953e-1d8701c0dae4.h5_-25,Jogador_70cfa3a2-810a-4d59-9984-b9713315e750.h5_-27,Jogador_c023de5c-df1e-43b5-af50-71145d996c97.h5_-28,Jogador_f0203f8e-d94a-4cc3-a35c-fa2b6e41db96.h5_-31,Jogador_6d3fe65d-70c5-4c6f-9c6d-c0789cc713f4.h5_-32,Jogador_a9ab63c2-4430-408e-9603-904927dc26a2.h5_-33,Jogador_1828ed7b-adad-4c96-b1f9-8089bb5b8e91.h5_-33,Jogador_853243c4-cc11-455c-ad90-1345dd43374e.h5_-35
Jogador_e32b6b95-ffd6-4389-99ab-477ef2992d08.h5_8,Jogador_fbc358c7-59b2-4b57-b051-790e4c2e366a.h5_0,Jogador_fed50e52-ae5e-423e-b44e-0cb0ea78e547.h5_0,Jogador_bbd989f9-5362-4c62-aa4c-4c42d9fc950c.h5_-3,Jogador_c160171b-b4eb-4fa0-bf5f-4dac03dd7ec1.h5_-3,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-4,Jogador_3d032c47-8a80-4bf3-8204-fb38ce844be9.h5_-5,Jogador_4d40070f-94be-474c-9651-e87c4f382d4f.h5_-5,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_-9,Jogador_2adedac0-a910-4ac3-b634-58597d8a4d12.h5_-10,Jogador_056ef1e8-aa7f-49e5-86d5-b2801016d628.h5_-14,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-15,Jogador_63f5c2e9-8bcc-45ee-8672-c7457a22a782.h5_-17,Jogador_836f9e60-c76d-451e-9ce0-d52c5122dc2e.h5_-21,Jogador_18046350-e50e-4851-b98f-0b63304326f3.h5_-40,Jogador_3308156c-8069-40f3-8cbf-8943748ec60b.h5_-5,Jogador_3e632590-e571-4420-a36c-9f2a430fbba8.h5_-6,Jogador_004c3d56-23bb-460f-bcbe-887693a24698.h5_-7,Jogador_b829bf9f-a8d0-4b20-b4db-32ee4895577d.h5_-9,Jogador_60f8929a-fe16-4514-86c6-9f172be6a4e9.h5_-14,Jogador_ee33e90f-8b5d-48fc-999d-251111ccb621.h5_-25,Jogador_ba57e24d-7744-4eec-90da-4f0e658069a1.h5_-27,Jogador_6fa2f2c3-3059-4b21-a1f3-94b4a6ef5a6f.h5_-27,Jogador_7ad0ab40-8d14-4d84-a1ca-a8e932b562ad.h5_-28,Jogador_55919904-f2dc-4bc6-b74f-8599d0d7def7.h5_-30,Jogador_4a4acdca-e7d4-442f-8ff8-8910d85f19d1.h5_-31,Jogador_c35986bd-09d0-4a7b-a618-3b2333ddcb4d.h5_-32,Jogador_0ade7d81-aebb-464d-805b-d32bc5991add.h5_-34,Jogador_375e935d-927c-4a28-853b-28491dca29a6.h5_-41,Jogador_7a3b3aa5-8685-415f-a349-c478476674a5.h5_-42
Jogador_e32b6b95-ffd6-4389-99ab-477ef2992d08.h5_9,Jogador_c160171b-b4eb-4fa0-bf5f-4dac03dd7ec1.h5_7,Jogador_fed50e52-ae5e-423e-b44e-0cb0ea78e547.h5_7,Jogador_d953258d-2039-469c-bbba-4fab39acd45f.h5_-5,Jogador_4889c6e4-9d0f-4813-8e1a-e39fa2ddfb99.h5_-6,Jogador_a994b7f9-9da1-4b12-b7c5-67577b8454f0.h5_-7,Jogador_4e36fc5f-d58c-435e-8ca6-bf3936c46826.h5_-13,Jogador_fbc358c7-59b2-4b57-b051-790e4c2e366a.h5_-13,Jogador_3d032c47-8a80-4bf3-8204-fb38ce844be9.h5_-14,Jogador_30d37b27-4e93-4766-b71e-5e813659c23a.h5_-15,Jogador_4d40070f-94be-474c-9651-e87c4f382d4f.h5_-16,Jogador_5f9f4463-f931-4cd8-be5c-cc817b1df0b4.h5_-16,Jogador_056ef1e8-aa7f-49e5-86d5-b2801016d628.h5_-17,Jogador_836f9e60-c76d-451e-9ce0-d52c5122dc2e.h5_-21,Jogador_18046350-e50e-4851-b98f-0b63304326f3.h5_-47,Jogador_ca6c5ed2-8189-47f4-950d-9c9d4753dd2f.h5_0,Jogador_bbd989f9-5362-4c62-aa4c-4c42d9fc950c.h5_-7,Jogador_946ca936-ca69-4c31-9e6f-6ffef07d7546.h5_-9,Jogador_95a91892-0900-43de-9594-f8cf9c3aa8e3.h5_-15,Jogador_2adedac0-a910-4ac3-b634-58597d8a4d12.h5_-17,Jogador_935c334b-8e4f-45b9-aaea-19a7b036bc85.h5_-21,Jogador_676b0f37-0516-43b2-96f9-4624b4a097c0.h5_-22,Jogador_a377c7e6-d270-4ec3-9767-469112a0d810.h5_-22,Jogador_dadebbfc-7cc5-41ec-94da-a949179d9010.h5_-22,Jogador_42abb0a8-16c7-435c-b840-73c27d48ae3b.h5_-24,Jogador_b766a343-7c9c-43d8-9313-e1c6d6c6ce4f.h5_-25,Jogador_63f5c2e9-8bcc-45ee-8672-c7457a22a782.h5_-32,Jogador_cfea5965-60e7-4c33-a82c-91c3871626dc.h5_-47,Jogador_ecd55eec-343f-4712-ad72-414e3e98ee84.h5_-50,Jogador_fea38608-bcfd-47c9-8f1a-f2eac4ed36a1.h5_-53
