jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_6b5ef496-54be-4fb2-b1b5-534fbb1047dc.h5_6,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_6,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_4,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_3,Jogador_de3ede5b-b7ac-475c-8dcb-890a7b0f4307.h5_1,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_-1,Jogador_c866f2dc-5945-4a33-8538-c1817ea8302d.h5_-2,Jogador_0a9a1869-72a4-4ea7-b0b8-cd001248c622.h5_-2,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_-2,Jogador_b1b86c7c-d4f8-4a70-9cea-2936a1587c8d.h5_-3,Jogador_ea760ecc-d8cd-47a5-a634-72ec5e8b6fbc.h5_-3,Jogador_f71ab2ff-e7c2-4fc8-9d0e-6831a8f53306.h5_-3,Jogador_d99a89d1-30d4-4750-81a7-635c149c70fb.h5_-4,Jogador_95947c5a-015e-4f40-9106-00d38abaee1a.h5_-4,Jogador_4c3632ea-b57a-46cd-b3a6-721865e9dd27.h5_-4,Jogador_56746812-7624-4120-915e-3a249c745d43.h5_-6,Jogador_5ce3c41d-a54c-49f0-85a1-3ad4a58afbf3.h5_-8,Jogador_b8e16e6c-17fe-4189-ac45-0476219377e6.h5_-9,Jogador_b82e94c3-5926-497a-b184-4da468323e4e.h5_-10,Jogador_b6f3f1e2-6075-413c-86b5-9157639b8590.h5_-11,Jogador_9e4dd381-6a5f-4e2d-bca9-34157ddc8802.h5_-11,Jogador_a26dda75-5d8b-46b6-97fd-84f21c25112e.h5_-14,Jogador_72f659a6-34c8-4a48-a525-31a170e6924b.h5_-14,Jogador_7bc628ba-dea7-4d68-9526-01f6ec556ce5.h5_-17,Jogador_5885dc38-ae81-4f78-b525-cbaa62a3b79d.h5_-20,Jogador_d17ea2e5-d6e7-4279-a9e0-fd5bde21e2a1.h5_-23,Jogador_2597470e-deee-415d-96a9-c8b10e5b998d.h5_-23,Jogador_b03415f2-d4eb-4a25-bb09-a9c6aa94a46e.h5_-30,Jogador_f027869f-710b-433f-9a08-0f3605ecb6d5.h5_-32,Jogador_26d92e50-dfb7-4765-b21e-e3db92962935.h5_-41
Jogador_c866f2dc-5945-4a33-8538-c1817ea8302d.h5_5,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_5,Jogador_de3ede5b-b7ac-475c-8dcb-890a7b0f4307.h5_4,Jogador_6b5ef496-54be-4fb2-b1b5-534fbb1047dc.h5_3,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_3,Jogador_4c3632ea-b57a-46cd-b3a6-721865e9dd27.h5_1,Jogador_d99a89d1-30d4-4750-81a7-635c149c70fb.h5_0,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_0,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_-1,Jogador_95947c5a-015e-4f40-9106-00d38abaee1a.h5_-2,Jogador_d4a90cd5-2d67-4d6e-bf0f-65fa2e1c0864.h5_-2,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-4,Jogador_13010ff1-d7d2-4cac-adf7-97ac934936d9.h5_-4,Jogador_63ffb8bd-4cf4-4013-90cc-042c903a86ac.h5_-5,Jogador_ea760ecc-d8cd-47a5-a634-72ec5e8b6fbc.h5_-6,Jogador_0a9a1869-72a4-4ea7-b0b8-cd001248c622.h5_-6,Jogador_f71ab2ff-e7c2-4fc8-9d0e-6831a8f53306.h5_-6,Jogador_8a515a98-02bb-4eae-b0b4-da9858ee73e9.h5_-7,Jogador_621ebd62-aab2-4a72-b4d6-26b42f8dd360.h5_-7,Jogador_0f432167-db5f-465b-9d9d-c2f8178c8599.h5_-8,Jogador_aacc0a95-0357-4e38-a8ff-61ccb4863d1f.h5_-9,Jogador_b1b86c7c-d4f8-4a70-9cea-2936a1587c8d.h5_-9,Jogador_9cb2b247-00d3-48a1-9f46-48a528524b06.h5_-12,Jogador_b6df1027-4fce-41b8-aed0-0116186696e8.h5_-16,Jogador_a61d9cf3-e5ff-4a3a-9dee-516915d6f988.h5_-24,Jogador_05c759e6-142c-4a45-96cc-96f46a9b0117.h5_-29,Jogador_3ae45203-8e8a-4498-b605-0815b961b304.h5_-32,Jogador_59aa7c71-d543-42c3-bec7-89e204c431fb.h5_-37,Jogador_5199c5e3-08e3-46e6-a266-d632d5abb31b.h5_-41,Jogador_63b12003-8128-4941-a833-544e0102233c.h5_-44
Jogador_5c4046e0-8055-4528-8833-346fca3a559d.h5_9,Jogador_c866f2dc-5945-4a33-8538-c1817ea8302d.h5_5,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_4,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_3,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_2,Jogador_d99a89d1-30d4-4750-81a7-635c149c70fb.h5_0,Jogador_6b5ef496-54be-4fb2-b1b5-534fbb1047dc.h5_-1,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_-2,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_-2,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-3,Jogador_71bb4d21-4d5b-4efe-962b-9d0c26a48d10.h5_-5,Jogador_de3ede5b-b7ac-475c-8dcb-890a7b0f4307.h5_-5,Jogador_95947c5a-015e-4f40-9106-00d38abaee1a.h5_-6,Jogador_1e32bf97-dc95-4b5a-8aa5-511e70193f3b.h5_-7,Jogador_d4a90cd5-2d67-4d6e-bf0f-65fa2e1c0864.h5_-7,Jogador_63ffb8bd-4cf4-4013-90cc-042c903a86ac.h5_-7,Jogador_ea760ecc-d8cd-47a5-a634-72ec5e8b6fbc.h5_-9,Jogador_4c3632ea-b57a-46cd-b3a6-721865e9dd27.h5_-11,Jogador_c71b042b-9fa0-497e-9468-053ce929a599.h5_-12,Jogador_13010ff1-d7d2-4cac-adf7-97ac934936d9.h5_-12,Jogador_beb8d63c-4d2b-4261-89c6-733334a2559d.h5_-13,Jogador_c29c4d52-6263-46cb-a095-795d1e8d99df.h5_-15,Jogador_c7295e48-829a-4f14-9be4-0becf412814f.h5_-17,Jogador_2bc2b2e3-b0d8-424a-b954-e13e971a362c.h5_-20,Jogador_2d76d65b-c788-4051-952f-3ca101f03712.h5_-21,Jogador_e5db5842-446c-4ef1-91b8-ecb369ab2374.h5_-25,Jogador_d57cdd5a-b801-4275-a4aa-6fcd77edb6ab.h5_-27,Jogador_fe71eb30-f3b8-416e-b061-ae2ec1df1ea1.h5_-34,Jogador_123cb62c-148c-4615-82ec-7719b91732f9.h5_-36,Jogador_ececbc26-48a5-424c-a2b7-7472847a8270.h5_-56
Jogador_5c4046e0-8055-4528-8833-346fca3a559d.h5_12,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_3,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_3,Jogador_88df39cb-5736-4502-9c88-25fc4efdd556.h5_0,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_0,Jogador_00212ae6-abf7-46a4-8d0c-fdd1e98df9be.h5_-2,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_-3,Jogador_c866f2dc-5945-4a33-8538-c1817ea8302d.h5_-4,Jogador_95947c5a-015e-4f40-9106-00d38abaee1a.h5_-5,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_-5,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-7,Jogador_ce4e9136-9de1-4fee-9372-31d6977d470e.h5_-8,Jogador_c5214780-52c9-4f8b-8cce-2eac8a1e533a.h5_-10,Jogador_d4a90cd5-2d67-4d6e-bf0f-65fa2e1c0864.h5_-10,Jogador_72c41afc-3faa-4f7b-b8ba-91fc048e3c6c.h5_-11,Jogador_1e32bf97-dc95-4b5a-8aa5-511e70193f3b.h5_-12,Jogador_6b5ef496-54be-4fb2-b1b5-534fbb1047dc.h5_-13,Jogador_71bb4d21-4d5b-4efe-962b-9d0c26a48d10.h5_-15,Jogador_a01c77c5-90e3-46a0-987a-20278ae1439f.h5_-15,Jogador_de3ede5b-b7ac-475c-8dcb-890a7b0f4307.h5_-15,Jogador_a6b71a6e-0f95-4f69-ab56-a5ce925ed639.h5_-16,Jogador_5d4e4d54-5e87-4f4f-90a2-e0522bfe6bfe.h5_-16,Jogador_74230c7a-94b3-4d31-9bcf-c1aae85ee778.h5_-16,Jogador_f8b9623c-9a1b-4c96-89d2-82d4073da581.h5_-20,Jogador_7e72e9c3-aa4e-48dd-a3d0-0f3b68784002.h5_-21,Jogador_d99a89d1-30d4-4750-81a7-635c149c70fb.h5_-22,Jogador_5d5a0ae5-cf33-42b6-af55-58ebea7de863.h5_-25,Jogador_8713af09-3e80-4924-a29d-75c20660d99f.h5_-26,Jogador_3d520eec-5fb2-4d79-9dad-9d3210c4416f.h5_-29,Jogador_ecb594ea-7ad0-47af-9013-f771e4deddd5.h5_-42
Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_9,Jogador_5c4046e0-8055-4528-8833-346fca3a559d.h5_8,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_3,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_1,Jogador_72c41afc-3faa-4f7b-b8ba-91fc048e3c6c.h5_1,Jogador_32717464-033a-498e-91af-2c2f6171a91f.h5_0,Jogador_bb48b3ba-8934-4bda-8c4a-7918ce1b3d54.h5_-5,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_-6,Jogador_3972b739-9d3d-4bdb-b3f1-ca202a40dfdc.h5_-7,Jogador_41f96fa7-eec0-435d-a0ae-1e4d1c3b19fa.h5_-7,Jogador_0ecee266-106b-430b-9cb3-f482d1d3ff9b.h5_-8,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_-9,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-10,Jogador_1c7235ec-770d-472e-9793-b901afbe0b57.h5_-11,Jogador_711b0636-0408-48a1-a57a-8190277ffa06.h5_-11,Jogador_9535ab42-2802-403f-8271-47aaa0da84de.h5_-13,Jogador_c866f2dc-5945-4a33-8538-c1817ea8302d.h5_-14,Jogador_95947c5a-015e-4f40-9106-00d38abaee1a.h5_-14,Jogador_e49a04fd-bac6-40da-9394-3824941aee65.h5_-14,Jogador_00212ae6-abf7-46a4-8d0c-fdd1e98df9be.h5_-17,Jogador_052f7aaa-0b26-4aa4-aafd-69059ed223ab.h5_-18,Jogador_88df39cb-5736-4502-9c88-25fc4efdd556.h5_-19,Jogador_161332d2-a991-47c8-ba6a-cc9e66bd2f51.h5_-21,Jogador_d4a90cd5-2d67-4d6e-bf0f-65fa2e1c0864.h5_-21,Jogador_ce4e9136-9de1-4fee-9372-31d6977d470e.h5_-24,Jogador_23bf9382-6fd7-4ea0-b449-dd8616665493.h5_-25,Jogador_c5214780-52c9-4f8b-8cce-2eac8a1e533a.h5_-25,Jogador_7d494653-d9ab-4cec-8946-8fd70e72a50a.h5_-27,Jogador_f3a9ae1b-3585-488e-a490-83d8ae30f0ee.h5_-30,Jogador_7ac01311-b6f6-4d9a-b5b1-be74383d38f8.h5_-38
Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_12,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_8,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_7,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_6,Jogador_2f27d9a7-9287-4878-afcc-d9c2660ba4e8.h5_3,Jogador_72c41afc-3faa-4f7b-b8ba-91fc048e3c6c.h5_1,Jogador_0ecee266-106b-430b-9cb3-f482d1d3ff9b.h5_-1,Jogador_0bf2eef3-86ba-462e-a0db-ad0ff3746a4c.h5_-1,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_-1,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-4,Jogador_32717464-033a-498e-91af-2c2f6171a91f.h5_-6,Jogador_dfb0899b-4b75-4566-8287-d21242ab5913.h5_-8,Jogador_ec17f179-82bb-4186-9e9f-17152b2ef974.h5_-8,Jogador_3972b739-9d3d-4bdb-b3f1-ca202a40dfdc.h5_-9,Jogador_ac2c79d9-56f4-4d43-9f21-bc7b3def100f.h5_-10,Jogador_41f9dbfb-8111-4e3a-ac2e-4d3c718b9d3b.h5_-11,Jogador_5c4046e0-8055-4528-8833-346fca3a559d.h5_-11,Jogador_41f96fa7-eec0-435d-a0ae-1e4d1c3b19fa.h5_-12,Jogador_1c7235ec-770d-472e-9793-b901afbe0b57.h5_-13,Jogador_0b8ca308-7a76-4540-9932-848e89454700.h5_-13,Jogador_96409064-57f1-4b08-b7dc-bbd806c456a2.h5_-13,Jogador_711b0636-0408-48a1-a57a-8190277ffa06.h5_-19,Jogador_58c12546-9179-48e5-a0ad-e94641cbb517.h5_-19,Jogador_fd1071b8-5bf4-4e5b-a052-b61faa6f0289.h5_-20,Jogador_fca98630-834e-4463-8d8c-0481cc116fb1.h5_-29,Jogador_723295e5-060c-43ef-8346-048f1c34c203.h5_-30,Jogador_1ef7b47d-1fc8-4d3e-898b-3df04b3c0e17.h5_-32,Jogador_bb48b3ba-8934-4bda-8c4a-7918ce1b3d54.h5_-33,Jogador_e8779532-c206-49cc-a003-460fd052ada5.h5_-34,Jogador_5d4a58e5-9d4a-49a7-96fa-916af8d3ef3c.h5_-41
Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_8,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_6,Jogador_2f27d9a7-9287-4878-afcc-d9c2660ba4e8.h5_6,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_5,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_4,Jogador_0ecee266-106b-430b-9cb3-f482d1d3ff9b.h5_2,Jogador_72c41afc-3faa-4f7b-b8ba-91fc048e3c6c.h5_1,Jogador_4db0043b-e5dc-47a6-b575-3cf3acb9d0c8.h5_-1,Jogador_7ec3709e-eb7e-47ab-8d3a-87cfacc0165e.h5_-2,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-3,Jogador_798bedcd-ed75-4dee-9cf7-4a6582a94eb7.h5_-4,Jogador_edea6f73-d829-49f5-9217-c4d4962f339d.h5_-4,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_-6,Jogador_32717464-033a-498e-91af-2c2f6171a91f.h5_-8,Jogador_ec17f179-82bb-4186-9e9f-17152b2ef974.h5_-9,Jogador_3972b739-9d3d-4bdb-b3f1-ca202a40dfdc.h5_-10,Jogador_a9d2ced2-b525-42bc-af30-8e36557262fb.h5_-10,Jogador_1abbcc14-c6c6-4f27-8a48-f264fcecd231.h5_-13,Jogador_b2680c79-48c0-4bf4-a8b5-0fca1b486a10.h5_-15,Jogador_ac2c79d9-56f4-4d43-9f21-bc7b3def100f.h5_-15,Jogador_0bf2eef3-86ba-462e-a0db-ad0ff3746a4c.h5_-17,Jogador_6becca4f-7977-4322-aaa3-4ac8ae765c02.h5_-17,Jogador_29d78bd2-21c6-47a8-9222-a13685e1d532.h5_-17,Jogador_08467f4f-f0ad-4d95-82c3-2868297d8871.h5_-17,Jogador_7f9a81a5-2b5e-482d-909c-01e64107d7c9.h5_-18,Jogador_526a4cbe-08b6-4e12-ad52-4859ba78f580.h5_-23,Jogador_1e9c02c3-f8fe-425b-84a6-8ea007c4d994.h5_-24,Jogador_dfb0899b-4b75-4566-8287-d21242ab5913.h5_-24,Jogador_4e50d2ae-e405-4c7c-8719-7bb52a0a2a77.h5_-33,Jogador_96f2073b-149b-4892-8656-00ac4e0ebae3.h5_-33
Jogador_8cf77e85-f4d3-404a-8dee-68a1e05e98fe.h5_13,Jogador_25a10d22-2b41-4d46-9442-8712a8068c33.h5_8,Jogador_b398b7d7-3f55-457a-9a59-25ca30468827.h5_7,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_6,Jogador_beaf012a-1f90-4262-be7f-4f5cf2a854c4.h5_5,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_4,Jogador_4db0043b-e5dc-47a6-b575-3cf3acb9d0c8.h5_2,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_1,Jogador_0ab274e2-8a0a-4c4a-bb21-6afd6286df00.h5_-4,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_-4,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-6,Jogador_a90444b7-1b44-48b3-9492-b030bccfcaa5.h5_-8,Jogador_906a4e21-3b58-4c1d-bc75-bba39452f395.h5_-9,Jogador_6b2e16db-83dc-4645-8d5b-e6d5954a80a5.h5_-9,Jogador_a9aac4b4-7f4b-4c61-9fd2-c8d440395d79.h5_-10,Jogador_7ec3709e-eb7e-47ab-8d3a-87cfacc0165e.h5_-10,Jogador_0ecee266-106b-430b-9cb3-f482d1d3ff9b.h5_-11,Jogador_2f27d9a7-9287-4878-afcc-d9c2660ba4e8.h5_-13,Jogador_72c41afc-3faa-4f7b-b8ba-91fc048e3c6c.h5_-13,Jogador_ec17f179-82bb-4186-9e9f-17152b2ef974.h5_-13,Jogador_494e3937-76fc-4d37-9d95-60e4959f15d7.h5_-15,Jogador_ec41b67a-b7e2-4530-8791-b1f759ea1418.h5_-17,Jogador_edea6f73-d829-49f5-9217-c4d4962f339d.h5_-18,Jogador_32717464-033a-498e-91af-2c2f6171a91f.h5_-18,Jogador_798bedcd-ed75-4dee-9cf7-4a6582a94eb7.h5_-19,Jogador_ed4bd807-a8d9-43cc-a3c9-abbc3c1d2480.h5_-19,Jogador_c3d77c26-3eb6-4f64-90c8-753274fd9751.h5_-22,Jogador_5b097d39-1d8b-4d0f-8cf2-3ea8148b5ec9.h5_-23,Jogador_f967997e-39e2-4f8a-ae1c-0bb9ce70b3b9.h5_-24,Jogador_dbd486aa-8ed0-4d94-a850-0a78e10d5a7c.h5_-28
Jogador_8cf77e85-f4d3-404a-8dee-68a1e05e98fe.h5_12,Jogador_1b1e82ee-f48c-47bb-b5a6-ffd8d2b3bfa9.h5_6,Jogador_a6b1c4b3-326a-40a6-9ae3-a72cbf94554f.h5_5,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_5,Jogador_e1501cef-fe6d-486c-b31c-4d720f18a0b0.h5_3,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_3,Jogador_b398b7d7-3f55-457a-9a59-25ca30468827.h5_2,Jogador_4bcac3af-4820-4ce0-ad75-e389d9b2e792.h5_2,Jogador_beaf012a-1f90-4262-be7f-4f5cf2a854c4.h5_1,Jogador_25a10d22-2b41-4d46-9442-8712a8068c33.h5_0,Jogador_0ab274e2-8a0a-4c4a-bb21-6afd6286df00.h5_-1,Jogador_8ebc56b0-d7f7-46b0-9dc3-f74e2149f249.h5_-2,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-4,Jogador_dbff143d-372e-45e4-953f-acbd08856963.h5_-5,Jogador_6b2e16db-83dc-4645-8d5b-e6d5954a80a5.h5_-6,Jogador_a90444b7-1b44-48b3-9492-b030bccfcaa5.h5_-10,Jogador_c4700003-08e4-4b58-8526-c32073cb5301.h5_-10,Jogador_906a4e21-3b58-4c1d-bc75-bba39452f395.h5_-10,Jogador_77d8f52b-9aa2-4815-80e0-c2019448714b.h5_-12,Jogador_28cd9462-ae25-4004-a7f6-c61890c8b23d.h5_-13,Jogador_8b893da7-666e-4c22-848b-3d3ca7b2ce2f.h5_-14,Jogador_5f8d8b1a-9be2-47e8-8a49-b231e7768948.h5_-14,Jogador_4db0043b-e5dc-47a6-b575-3cf3acb9d0c8.h5_-16,Jogador_a9aac4b4-7f4b-4c61-9fd2-c8d440395d79.h5_-16,Jogador_3ab0052d-251b-41d0-8a83-1ea098259e9a.h5_-22,Jogador_34402ee2-e6a1-4262-b078-a06b02dd5d4a.h5_-23,Jogador_65269f7c-5b83-4c3b-b892-a28072cc8324.h5_-25,Jogador_390b8c6b-aa4c-4a06-b72d-1f40be19dd6d.h5_-28,Jogador_e0924a27-f2ea-4e6b-bef8-3cd04329789b.h5_-29,Jogador_1a4671d3-f415-40cf-b852-6855655aff0b.h5_-45
Jogador_b398b7d7-3f55-457a-9a59-25ca30468827.h5_8,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_4,Jogador_448c1f3f-63e4-465e-b1d0-6efedabd2568.h5_3,Jogador_98d81699-bbdb-4074-98cb-83c8d8e04770.h5_3,Jogador_a6b1c4b3-326a-40a6-9ae3-a72cbf94554f.h5_1,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_1,Jogador_4f52def5-2a0b-4b4e-b661-e119f8abded5.h5_-2,Jogador_8cf77e85-f4d3-404a-8dee-68a1e05e98fe.h5_-2,Jogador_25a10d22-2b41-4d46-9442-8712a8068c33.h5_-2,Jogador_061d6385-9219-4b74-8c8a-b1b0b4095e7b.h5_-3,Jogador_5b930503-9a7b-4409-9c61-fa12d5102e1f.h5_-4,Jogador_88f46b2d-4665-43e6-b298-1c4ac6c34601.h5_-6,Jogador_beaf012a-1f90-4262-be7f-4f5cf2a854c4.h5_-6,Jogador_0b284fd4-780c-49c5-b098-72776833aad3.h5_-7,Jogador_1b1e82ee-f48c-47bb-b5a6-ffd8d2b3bfa9.h5_-8,Jogador_71208800-5354-4ade-a673-716c64b9da0d.h5_-8,Jogador_c738781a-5d0f-4de4-a29e-1e405cfd3c63.h5_-8,Jogador_380f1d15-0e8e-4155-a0cf-73fa20ec83fe.h5_-11,Jogador_dbff143d-372e-45e4-953f-acbd08856963.h5_-11,Jogador_21e126f5-e890-4e73-a8d4-e3bf29579be4.h5_-13,Jogador_4bcac3af-4820-4ce0-ad75-e389d9b2e792.h5_-13,Jogador_6b2e16db-83dc-4645-8d5b-e6d5954a80a5.h5_-13,Jogador_8ebc56b0-d7f7-46b0-9dc3-f74e2149f249.h5_-15,Jogador_0ab274e2-8a0a-4c4a-bb21-6afd6286df00.h5_-16,Jogador_06b44377-b81d-498a-83fc-4d28e9981d2d.h5_-18,Jogador_e1501cef-fe6d-486c-b31c-4d720f18a0b0.h5_-18,Jogador_2be49667-8f00-4267-aa26-bebcaaa4ca59.h5_-21,Jogador_08ec127f-b423-4543-bdde-d483d93f0629.h5_-25,Jogador_6e29ab5f-4229-4e00-8925-6260b9e6e733.h5_-27,Jogador_448f5944-c297-40c5-a579-fde01dc21731.h5_-37
Jogador_5c92e904-7678-494c-916c-427f0bb77eae.h5_6,Jogador_f5efd4f5-e770-4a43-9f14-8e9d40714848.h5_4,Jogador_061d6385-9219-4b74-8c8a-b1b0b4095e7b.h5_4,Jogador_8cf77e85-f4d3-404a-8dee-68a1e05e98fe.h5_4,Jogador_98d81699-bbdb-4074-98cb-83c8d8e04770.h5_3,Jogador_89daae9f-1cbd-4432-952e-c1a75d95b181.h5_1,Jogador_448c1f3f-63e4-465e-b1d0-6efedabd2568.h5_-2,Jogador_a6b1c4b3-326a-40a6-9ae3-a72cbf94554f.h5_-2,Jogador_3c92a899-ccc2-42d0-b7e9-b9e8c482d878.h5_-3,Jogador_beaf012a-1f90-4262-be7f-4f5cf2a854c4.h5_-3,Jogador_58c319c2-4f7c-41a7-9c72-80fd46955e59.h5_-4,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_-4,Jogador_1b1e82ee-f48c-47bb-b5a6-ffd8d2b3bfa9.h5_-5,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_-6,Jogador_88f46b2d-4665-43e6-b298-1c4ac6c34601.h5_-7,Jogador_0b284fd4-780c-49c5-b098-72776833aad3.h5_-7,Jogador_b398b7d7-3f55-457a-9a59-25ca30468827.h5_-7,Jogador_4f52def5-2a0b-4b4e-b661-e119f8abded5.h5_-8,Jogador_25a10d22-2b41-4d46-9442-8712a8068c33.h5_-9,Jogador_3a27af61-541a-492e-955b-73362e8be8c9.h5_-10,Jogador_6141be39-e0e5-42fd-9cb2-7503e52b9cbb.h5_-12,Jogador_064f169d-fde9-4766-9347-cb6e72c872e5.h5_-13,Jogador_deb26d8d-6893-414f-b97d-dc23fd2b4967.h5_-14,Jogador_5b930503-9a7b-4409-9c61-fa12d5102e1f.h5_-17,Jogador_045d8b80-36d3-4efe-bbc6-157bfc99767a.h5_-18,Jogador_5bde70a3-898e-46eb-bacb-3599a5380da3.h5_-23,Jogador_8c0d69e9-5b5c-49af-b990-3ff746f42745.h5_-32,Jogador_4058f9e8-cd56-4ef9-ab17-a64e4e278bab.h5_-41,Jogador_97d1174f-c3e5-4a97-993c-110be02792b4.h5_-58,Jogador_21f12933-032f-4492-ba91-e4a8791d1b48.h5_-61
Jogador_5e5902fb-9e2e-4d1b-a0ab-ad8519bbb6e6.h5_10,Jogador_c6f328f9-7368-4d61-80f8-ddec1749e0c5.h5_3,Jogador_88f46b2d-4665-43e6-b298-1c4ac6c34601.h5_2,Jogador_98d81699-bbdb-4074-98cb-83c8d8e04770.h5_-1,Jogador_8cf77e85-f4d3-404a-8dee-68a1e05e98fe.h5_-3,Jogador_06fae7f6-ae40-404b-939d-0148ad46028c.h5_-4,Jogador_beaf012a-1f90-4262-be7f-4f5cf2a854c4.h5_-5,Jogador_f5efd4f5-e770-4a43-9f14-8e9d40714848.h5_-6,Jogador_8e358760-4c04-4a99-9833-7967f3db3d94.h5_-6,Jogador_3c92a899-ccc2-42d0-b7e9-b9e8c482d878.h5_-6,Jogador_988fbc7e-da61-44f9-8ab7-e5de5c321c21.h5_-6,Jogador_89daae9f-1cbd-4432-952e-c1a75d95b181.h5_-6,Jogador_061d6385-9219-4b74-8c8a-b1b0b4095e7b.h5_-7,Jogador_a6b1c4b3-326a-40a6-9ae3-a72cbf94554f.h5_-7,Jogador_bbe8e3e7-7342-46e5-a43c-d589976e66e0.h5_-8,Jogador_5c92e904-7678-494c-916c-427f0bb77eae.h5_-10,Jogador_cb9cbc41-fd93-4ece-baf7-35e38c30dc0c.h5_-11,Jogador_58c319c2-4f7c-41a7-9c72-80fd46955e59.h5_-12,Jogador_4f5716d5-5753-4481-987e-c175b8d34863.h5_-12,Jogador_b0a93fd4-05bc-47ab-abb4-c06e7e59399b.h5_-13,Jogador_1b1e82ee-f48c-47bb-b5a6-ffd8d2b3bfa9.h5_-14,Jogador_23fc5dd9-9525-497d-9bd1-3be89d1c346b.h5_-15,Jogador_6a0f52f4-ad0b-4eb3-8106-a26112028428.h5_-18,Jogador_448c1f3f-63e4-465e-b1d0-6efedabd2568.h5_-19,Jogador_2ccf0104-570f-42bd-9005-5f300bf340db.h5_-20,Jogador_98f36c8f-5e8c-4fcd-baac-0a37968fd292.h5_-20,Jogador_c3d04589-5997-4b8c-b157-0674793c7785.h5_-32,Jogador_84333e3c-3719-4b02-9dc9-0db819e3edd7.h5_-36,Jogador_6a1c5946-cf6f-4eb8-b394-04eecfbf726c.h5_-39,Jogador_db1135ab-5681-4dce-a4ce-e92b2381682f.h5_-42
